ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId
MountBuff_CleansingT3,@MountBuff_CleansingT3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CleansingT3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_Dismount_Cleansing_Combat_Large,,,,,PerkId_Mount_Dismount_Cleansing_Combat_Large,,,,,,,,,,4,,Riding:60,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_CleansingTalisman_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_CleansingTalisman_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_EmpoweredT1,@MountBuff_EmpoweredT1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_EmpoweredT1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_Dismount_Empowered_Combat_Small,,,,,PerkId_Mount_Dismount_Empowered_Combat_Small,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_EmpoweredTalisman_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_EmpoweredTalisman_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_EmpoweredT2,@MountBuff_EmpoweredT2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_EmpoweredT2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_Dismount_Empowered_Combat_Med,,,,,PerkId_Mount_Dismount_Empowered_Combat_Med,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_EmpoweredTalisman_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_EmpoweredTalisman_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_EmpoweredT3,@MountBuff_EmpoweredT3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_EmpoweredT3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_Dismount_Empowered_Combat_Large,,,,,PerkId_Mount_Dismount_Empowered_Combat_Large,,,,,,,,,,4,,Riding:60,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_EmpoweredTalisman_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_EmpoweredTalisman_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT3,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_FortifyT1,@MountBuff_FortifyT1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_FortifyT1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_Dismount_Fortify_Combat_Small,,,,,PerkId_Mount_Dismount_Fortify_Combat_Small,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_FortifiedTalisman_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_FortifiedTalisman_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_FortifyT2,@MountBuff_FortifyT2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_FortifyT2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_Dismount_Fortify_Combat_Med,,,,,PerkId_Mount_Dismount_Fortify_Combat_Med,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_FortifiedTalisman_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_FortifiedTalisman_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_FortifyT3,@MountBuff_FortifyT3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_FortifyT3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_Dismount_Fortify_Combat_Large,,,,,PerkId_Mount_Dismount_Fortify_Combat_Large,,,,,,,,,,4,,Riding:60,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_FortifiedTalisman_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_FortifiedTalisman_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT4,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HasteT1,@MountBuff_HasteT1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HasteT1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_Dismount_Haste_Combat_Small,,,,,PerkId_Mount_Dismount_Haste_Combat_Small,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HasteyTalisman_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HasteyTalisman_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HasteT2,@MountBuff_HasteT2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HasteT2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_Dismount_Haste_Combat_Med,,,,,PerkId_Mount_Dismount_Haste_Combat_Med,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HasteyTalisman_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HasteyTalisman_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HasteT3,@MountBuff_HasteT3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HasteT3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_Dismount_Haste_Combat_Large,,,,,PerkId_Mount_Dismount_Haste_Combat_Large,,,,,,,,,,4,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HasteyTalisman_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HasteyTalisman_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT5,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HealingT1,@MountBuff_HealingT1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HealingT1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_Dismount_Healing_Combat_Small,,,,,PerkId_Mount_Dismount_Healing_Combat_Small,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HealingTalisman_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HealingTalisman_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HealingT2,@MountBuff_HealingT2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HealingT2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_Dismount_Healing_Combat_Med,,,,,PerkId_Mount_Dismount_Healing_Combat_Med,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HealingTalisman_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HealingTalisman_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_HealingT3,@MountBuff_HealingT3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_HealingT3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_Dismount_Healing_Combat_Large,,,,,PerkId_Mount_Dismount_Healing_Combat_Large,,,,,,,,,,4,,Riding:60,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_HealingTalisman_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_HealingTalisman_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT6,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaCapacityT1,@MountBuff_StaminaCapacityT1_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaCapacityT1_Description,,EquippableMount+MountBuff1,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_MaxStamina1,,,,,PerkId_Mount_MaxStamina1,,,,,,,,,,2,,Riding:20,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T1.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaCapacityT2,@MountBuff_StaminaCapacityT2_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaCapacityT2_Description,,EquippableMount+MountBuff1,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_MaxStamina2,,,,,PerkId_Mount_MaxStamina2,,,,,,,,,,3,,Riding:30,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T2.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaCapacityT3,@MountBuff_StaminaCapacityT3_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaCapacityT3_Description,,EquippableMount+MountBuff1,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_MaxStamina3,,,,,PerkId_Mount_MaxStamina3,,,,,,,,,,4,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T3.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaCapacityIncrease_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT7,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOnroadT1,@MountBuff_StaminaOnroadT1_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOnroadT1_Description,,EquippableMount+MountBuff1,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_OnRoadDashMod1,,,,,PerkId_Mount_OnRoadDashMod1,,,,,,,,,,2,,Riding:20,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T1.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOnroadT2,@MountBuff_StaminaOnroadT2_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOnroadT2_Description,,EquippableMount+MountBuff1,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_OnRoadDashMod2,,,,,PerkId_Mount_OnRoadDashMod2,,,,,,,,,,3,,Riding:30,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T2.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOnroadT3,@MountBuff_StaminaOnroadT3_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOnroadT3_Description,,EquippableMount+MountBuff1,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_OnRoadDashMod3,,,,,PerkId_Mount_OnRoadDashMod3,,,,,,,,,,4,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T3.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOnroad_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT8,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOffroadT1,@MountBuff_StaminaOffroadT1_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOffroadT1_Description,,EquippableMount+MountBuff1,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_OffRoadDashMod1,,,,,PerkId_Mount_OffRoadDashMod1,,,,,,,,,,2,,Riding:20,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T1.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOffroadT2,@MountBuff_StaminaOffroadT2_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOffroadT2_Description,,EquippableMount+MountBuff1,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_OffRoadDashMod2,,,,,PerkId_Mount_OffRoadDashMod2,,,,,,,,,,3,,Riding:30,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T2.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaOffroadT3,@MountBuff_StaminaOffroadT3_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaOffroadT3_Description,,EquippableMount+MountBuff1,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_OffRoadDashMod3,,,,,PerkId_Mount_OffRoadDashMod3,,,,,,,,,,4,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T3.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaEffectIncreaseOffroad_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT9,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaRechargeT1,@MountBuff_StaminaRechargeT1_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaRechargeT1_Description,,EquippableMount+MountBuff1,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_StaminaRegen1,,,,,PerkId_Mount_StaminaRegen1,,,,,,,,,,2,,Riding:20,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T1.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaRechargeT2,@MountBuff_StaminaRechargeT2_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaRechargeT2_Description,,EquippableMount+MountBuff1,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_StaminaRegen2,,,,,PerkId_Mount_StaminaRegen2,,,,,,,,,,3,,Riding:30,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T2.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_StaminaRechargeT3,@MountBuff_StaminaRechargeT3_MasterName,Armor,@ui_itemtypedescription_mount_shoe,@MountBuff_StaminaRechargeT3_Description,,EquippableMount+MountBuff1,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_StaminaRegen3,,,,,PerkId_Mount_StaminaRegen3,,,,,,,,,,4,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,LyShineUI/Images/Icons/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T3.png,LyShineUI/Images/Icons/Items_HiRes/Mounts/Buffs/mountBuff_staminaRechargeIncrease_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT10,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_CustomA_T1,@MountBuff_CustomA_T1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CustomA_T1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_SummonTimeMod1,,,,,PerkId_Mount_SummonTimeMod1,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_cavalierCrest_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_cavalierCrest_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_CustomA_T2,@MountBuff_CustomA_T2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CustomA_T2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_SummonTimeMod2,,,,,PerkId_Mount_SummonTimeMod2,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_cavalierCrest_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_cavalierCrest_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_CustomA_T3,@MountBuff_CustomA_T3_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CustomA_T3_Description,,EquippableMount+MountBuff2,,,,1,,,,,4,,,,,,1,0,PerkId_Mount_SummonTimeMod3,,,,,PerkId_Mount_SummonTimeMod3,,,,,,,,,,4,,Riding:60,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_cavalierCrest_T3.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_cavalierCrest_T3.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT11,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
