ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_ShieldT_Wicked,@Skin_ShieldT_Wicked_MasterName,Weapon,,@Skin_ShieldT_Wicked_Description,EquippableOffHand+Shield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,TowerShield,UI_Weapon,,,1hTowerShieldWickedT5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_IceGaunt_Wicked,@Skin_IceGaunt_Wicked_MasterName,Weapon,,@Skin_IceGaunt_Wicked_Description,EquippableMainHand+IceMagic+Magic,,,,,,,,,,Skin_IceGauntlet,,,,,,,,,,,,,,,,,,,,,Gauntlet,UI_Weapon,,,2hIceGauntletWickedT5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_VoidGauntlet_Wicked,@Skin_VoidGauntlet_Wicked_MasterName,Weapon,,@Skin_VoidGauntlet_Wicked_Description,EquippableMainHand+VoidGauntlet+Magic,,,,,,,,,,Skin_VoidGauntlet,,,,,,,,,,,,,,,,,,,,,Gauntlet,UI_Weapon,,,2hVoidGauntletWickedT5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Blunderbuss_Wicked,@Skin_Blunderbuss_Wicked_MasterName,Weapon,,@Skin_Blunderbuss_Wicked_Description,EquippableTwoHand+Blunderbuss+Ranged,,,,,,,,,,Skin_Blunderbuss,,,,,,,,,,,,,,,,,,,,,Blunderbuss,UI_Weapon,,,2hBlunderbussWickedT5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Greatsword_Wicked,@Skin_Greatsword_Wicked_MasterName,Weapon,,@Skin_Greatsword_Wicked_Description,Weapon+EquippableTwoHand+GreatSword+Melee,,,,,,,,,,Skin_Greatsword,,,,,,,,,,,,,,,,,,,,,GreatSword,UI_Weapon,,,2hGreatswordWickedT5,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_RomanSoldier,@Skin_Chest_RomanSoldier_MasterName,Armor,,@Skin_Chest_RomanSoldier_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romansoldier_chest,f_romansoldier_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_RomanSoldier,@Skin_Head_RomanSoldier_MasterName,Armor,,@Skin_Head_RomanSoldier_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romansoldier_head,f_romansoldier_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_RomanSoldier,@Skin_Legs_RomanSoldier_MasterName,Armor,,@Skin_Legs_RomanSoldier_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romansoldier_legs,f_romansoldier_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_RomanSoldier,@Skin_Feet_RomanSoldier_MasterName,Armor,,@Skin_Feet_RomanSoldier_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romansoldier_feet,f_romansoldier_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_RomanSoldier,@Skin_Hands_RomanSoldier_MasterName,Armor,,@Skin_Hands_RomanSoldier_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romansoldier_hands,f_romansoldier_hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Bow_BFNW2,@Skin_Bow_BFNW2_MasterName,Weapon,,@Skin_Bow_BFNW2_Description,EquippableTwoHand+Bow+Ranged,,,,,,,,,,Skin_Bow,,,,,,,,,,,,,,,,,,,,,Bow,UI_Weapon,,,2hBowBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_GreatAxe_BFNW2,@Skin_GreatAxe_BFNW2_MasterName,Weapon,,@Skin_GreatAxe_BFNW2_Description,EquippableTwoHand+2HAxe+Melee,,,,,,,,,,Skin_GreatAxe,,,,,,,,,,,,,,,,,,,,,GreatAxe,UI_Weapon,,,2hGreatAxeBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_ShieldK_BFNW2,@Skin_ShieldK_BFNW2_MasterName,Weapon,,@Skin_ShieldK_BFNW2_Description,EquippableOffHand+Shield+Kite,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,KiteShield,UI_Weapon,,,1hKiteShieldBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Longsword_BFNW2,@Skin_Longsword_BFNW2_MasterName,Weapon,,@Skin_Longsword_BFNW2_Description,EquippableMainHand+Sword+Melee,,,,,,,,,,Skin_Longsword,,,,,,,,,,,,,,,,,,,,,Longsword,UI_Weapon,,,1hSwordBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Musket_BFNW2,@Skin_Musket_BFNW2_MasterName,Weapon,,@Skin_Musket_BFNW2_Description,EquippableTwoHand+Musket+Ranged,,,,,,,,,,Skin_Musket,,,,,,,,,,,,,,,,,,,,,Musket,UI_Weapon,,,2hMusketBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Rapier_BFNW2,@Skin_Rapier_BFNW2_MasterName,Weapon,,@Skin_Rapier_BFNW2_Description,EquippableMainHand+Rapier+Melee,,,,,,,,,,Skin_Rapier,,,,,,,,,,,,,,,,,,,,,Rapier,UI_Weapon,,,1hRapierBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_ShieldR_BFNW2,@Skin_ShieldR_BFNW2_MasterName,Weapon,,@Skin_ShieldR_BFNW2_Description,EquippableOffHand+Shield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,RoundShield,UI_Weapon,,,1hRoundShieldBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Spear_BFNW2,@Skin_Spear_BFNW2_MasterName,Weapon,,@Skin_Spear_BFNW2_Description,EquippableTwoHand+Spear+Melee,,,,,,,,,,Skin_Spear,,,,,,,,,,,,,,,,,,,,,Spear,UI_Weapon,,,2hSpearBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hatchet_BFNW2,@Skin_Hatchet_BFNW2_MasterName,Weapon,,@Skin_Hatchet_BFNW2_Description,EquippableMainHand+Hatchet+Melee,,,,,,,,,,Skin_Hatchet,,,,,,,,,,,,,,,,,,,,,ThrowingAxe,UI_Weapon,,,1hHatchetBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_WarHammer_BFNW2,@Skin_WarHammer_BFNW2_MasterName,Weapon,,@Skin_WarHammer_BFNW2_Description,EquippableTwoHand+2HHammer+Melee,,,,,,,,,,Skin_WarHammer,,,,,,,,,,,,,,,,,,,,,WarHammer,UI_Weapon,,,2hWarhammerBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Firestaff_BFNW2,@Skin_Firestaff_BFNW2_MasterName,Weapon,,@Skin_Firestaff_BFNW2_Description,EquippableMainHand+FireStaff+Magic,,,,,,,,,,Skin_FireStaff,,,,,,,,,,,,,,,,,,,,,StaffFire,UI_Weapon,,,2hFireStaffBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Lifestaff_BFNW2,@Skin_Lifestaff_BFNW2_MasterName,Weapon,,@Skin_Lifestaff_BFNW2_Description,EquippableMainHand+LifeStaff+Magic,,,,,,,,,,Skin_LifeStaff,,,,,,,,,,,,,,,,,,,,,StaffLife,UI_Weapon,,,2hLifeStaffBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_ShieldT_BFNW2,@Skin_ShieldT_BFNW2_MasterName,Weapon,,@Skin_ShieldT_BFNW2_Description,EquippableOffHand+Shield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,TowerShield,UI_Weapon,,,1hTowerShieldBFNW2T5,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_IceGaunt_BFNW2,@Skin_IceGaunt_BFNW2_MasterName,Weapon,,@Skin_IceGaunt_BFNW2_Description,EquippableMainHand+IceMagic+Magic,,,,,,,,,,Skin_IceGauntlet,,,,,,,,,,,,,,,,,,,,,Gauntlet,UI_Weapon,,,2hIceGauntletBFNW2T5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_VoidGauntlet_BFNW2,@Skin_VoidGauntlet_BFNW2_MasterName,Weapon,,@Skin_VoidGauntlet_BFNW2_Description,EquippableMainHand+VoidGauntlet+Magic,,,,,,,,,,Skin_VoidGauntlet,,,,,,,,,,,,,,,,,,,,,Gauntlet,UI_Weapon,,,2hVoidGauntletBFNW2T5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Blunderbuss_BFNW2,@Skin_Blunderbuss_BFNW2_MasterName,Weapon,,@Skin_Blunderbuss_BFNW2_Description,Weapon+EquippableTwoHand+Blunderbuss+Ranged,,,,,,,,,,Skin_Blunderbuss,,,,,,,,,,,,,,,,,,,,,Blunderbuss,UI_Weapon,,,2hBlunderbussBFNW2T5,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Greatsword_BFNW2,@Skin_Greatsword_BFNW2_MasterName,Weapon,,@Skin_Greatsword_BFNW2_Description,Weapon+EquippableTwoHand+GreatSword+Melee,,,,,,,,,,Skin_Greatsword,,,,,,,,,,,,,,,,,,,,,GreatSword,UI_Weapon,,,2hGreatswordBFNW2T5,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_BFNW2Gladiator,@Skin_Chest_BFNW2Gladiator_MasterName,Armor,,@Skin_Chest_BFNW2Gladiator_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romangladiator_t4_chest,f_romangladiator_t4_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_BFNW2Gladiator,@Skin_Head_BFNW2Gladiator_MasterName,Armor,,@Skin_Head_BFNW2Gladiator_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romangladiator_t4_head,f_romangladiator_t4_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_BFNW2Gladiator,@Skin_Legs_BFNW2Gladiator_MasterName,Armor,,@Skin_Legs_BFNW2Gladiator_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romangladiator_t4_legs,f_romangladiator_t4_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_BFNW2Gladiator,@Skin_Feet_BFNW2Gladiator_MasterName,Armor,,@Skin_Feet_BFNW2Gladiator_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romangladiator_t4_feet,f_romangladiator_t4_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_BFNW2Gladiator,@Skin_Hands_BFNW2Gladiator_MasterName,Armor,,@Skin_Hands_BFNW2Gladiator_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romangladiator_t4_gloves,f_romangladiator_t4_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_HallowMaskSkull,@Skin_Head_HallowMaskSkull_MasterName,Armor,,@Skin_Head_HallowMaskSkull_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightveilSkull_head,f_NightveilSkull_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_HallowMaskJack,@Skin_Head_HallowMaskJack_MasterName,Armor,,@Skin_Head_HallowMaskJack_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightveilJackOLantern_head,f_NightveilJackOLantern_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_HallowMaskWitch,@Skin_Head_HallowMaskWitch_MasterName,Armor,,@Skin_Head_HallowMaskWitch_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightveilWitchHat_head,f_NightveilWitchHat_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskBlue,@Skin_Head_NightmareMaskBlue_MasterName,Armor,,@Skin_Head_NightmareMaskBlue_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmaresMaskBlue_head,f_NightmaresMaskBlue_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskRed,@Skin_Head_NightmareMaskRed_MasterName,Armor,,@Skin_Head_NightmareMaskRed_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmaresMaskRed_head,f_NightmaresMaskRed_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskGreen,@Skin_Head_NightmareMaskGreen_MasterName,Armor,,@Skin_Head_NightmareMaskGreen_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmaresMaskGreen_head,f_NightmaresMaskGreen_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskPurple,@Skin_Head_NightmareMaskPurple_MasterName,Armor,,@Skin_Head_NightmareMaskPurple_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmaresMaskPurple_head,f_NightmaresMaskPurple_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Chest_Baalphazu,@Skin_Chest_Baalphazu_MasterName,Armor,,@Skin_Chest_Baalphazu_Description,EquippableChest,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ChestLong,,m_NightveilBaalphazu_chest,f_NightveilBaalphazu_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_Baalphazu,@Skin_Head_Baalphazu_MasterName,Armor,,@Skin_Head_Baalphazu_Description,EquippableHead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,HeadHat,,m_NightveilBaalphazu_head,f_NightveilBaalphazu_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightveilHallow_2022
Skin_Chest_NightmaresDeluxe,@Skin_Chest_NightmaresDeluxe_MasterName,Armor,,@Skin_Chest_NightmaresDeluxe_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_chest,f_romanpriest_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_NightmaresDeluxe,@Skin_Head_NightmaresDeluxe_MasterName,Armor,,@Skin_Head_NightmaresDeluxe_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_head,f_romanpriest_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_NightmaresDeluxe,@Skin_Legs_NightmaresDeluxe_MasterName,Armor,,@Skin_Legs_NightmaresDeluxe_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_legs,f_romanpriest_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_NightmaresDeluxe,@Skin_Feet_NightmaresDeluxe_MasterName,Armor,,@Skin_Feet_NightmaresDeluxe_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_feet,f_romanpriest_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_NightmaresDeluxe,@Skin_Hands_NightmaresDeluxe_MasterName,Armor,,@Skin_Hands_NightmaresDeluxe_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_gloves,f_romanpriest_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_NightmaresDeluxe2,@Skin_Chest_NightmaresDeluxe2_MasterName,Armor,,@Skin_Chest_NightmaresDeluxe2_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_chest,f_romanpriest_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_NightmaresDeluxe2,@Skin_Head_NightmaresDeluxe2_MasterName,Armor,,@Skin_Head_NightmaresDeluxe2_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_head,f_romanpriest_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_NightmaresDeluxe2,@Skin_Legs_NightmaresDeluxe2_MasterName,Armor,,@Skin_Legs_NightmaresDeluxe2_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_legs,f_romanpriest_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_NightmaresDeluxe2,@Skin_Feet_NightmaresDeluxe2_MasterName,Armor,,@Skin_Feet_NightmaresDeluxe2_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_feet,f_romanpriest_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_NightmaresDeluxe2,@Skin_Hands_NightmaresDeluxe2_MasterName,Armor,,@Skin_Hands_NightmaresDeluxe2_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_romanpriest_gloves,f_romanpriest_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_NightmaresTwitch,@Skin_Chest_NightmaresTwitch_MasterName,Armor,,@Skin_Chest_NightmaresTwitch_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChestLong,,m_TwitchNightmares_chest,f_TwitchNightmares_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_NightmaresTwitch,@Skin_Head_NightmaresTwitch_MasterName,Armor,,@Skin_Head_NightmaresTwitch_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_TwitchNightmares_head,f_TwitchNightmares_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_NightmaresTwitch,@Skin_Legs_NightmaresTwitch_MasterName,Armor,,@Skin_Legs_NightmaresTwitch_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_TwitchNightmares_legs,f_TwitchNightmares_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_NightmaresTwitch,@Skin_Feet_NightmaresTwitch_MasterName,Armor,,@Skin_Feet_NightmaresTwitch_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_TwitchNightmares_feet,f_TwitchNightmares_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_NightmaresTwitch,@Skin_Hands_NightmaresTwitch_MasterName,Armor,,@Skin_Hands_NightmaresTwitch_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_TwitchNightmares_gloves,f_TwitchNightmares_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Nightmares_1,@Skin_Chest_Nightmares_1_MasterName,Armor,,@Skin_Chest_Nightmares_1_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareLeatherclad_chest,f_NightmareLeatherclad_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Nightmares_1,@Skin_Head_Nightmares_1_MasterName,Armor,,@Skin_Head_Nightmares_1_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareLeatherclad_head,f_NightmareLeatherclad_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Nightmares_1,@Skin_Legs_Nightmares_1_MasterName,Armor,,@Skin_Legs_Nightmares_1_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareLeatherclad_legs,f_NightmareLeatherclad_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Nightmares_1,@Skin_Feet_Nightmares_1_MasterName,Armor,,@Skin_Feet_Nightmares_1_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareLeatherclad_feet,f_NightmareLeatherclad_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Nightmares_1,@Skin_Hands_Nightmares_1_MasterName,Armor,,@Skin_Hands_Nightmares_1_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareLeatherclad_gloves,f_NightmareLeatherclad_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Nightmares_2,@Skin_Chest_Nightmares_2_MasterName,Armor,,@Skin_Chest_Nightmares_2_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareBrainKing_chest,f_NightmareBrainKing_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Nightmares_2,@Skin_Head_Nightmares_2_MasterName,Armor,,@Skin_Head_Nightmares_2_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareBrainKing_head,f_NightmareBrainKing_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Nightmares_2,@Skin_Legs_Nightmares_2_MasterName,Armor,,@Skin_Legs_Nightmares_2_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareBrainKing_legs,f_NightmareBrainKing_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Nightmares_2,@Skin_Feet_Nightmares_2_MasterName,Armor,,@Skin_Feet_Nightmares_2_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareBrainKing_feet,f_NightmareBrainKing_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Nightmares_2,@Skin_Hands_Nightmares_2_MasterName,Armor,,@Skin_Hands_Nightmares_2_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareBrainKing_gloves,f_NightmareBrainKing_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Nightmares_3,@Skin_Chest_Nightmares_3_MasterName,Armor,,@Skin_Chest_Nightmares_3_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareHorseshoeSpike_chest,f_NightmareHorseshoeSpike_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Nightmares_3,@Skin_Head_Nightmares_3_MasterName,Armor,,@Skin_Head_Nightmares_3_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_NightmareHorseshoeSpike_head,f_NightmareHorseshoeSpike_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
