MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
Lore_PagesCount_FirstLight,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_firstlight_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_FirstLight.png,,0,,,,Topic_09_FirstLight,,,,,,,,,,,,,,,
Lore_PagesCount_GreatCleave,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_greatcleave_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_GreatCleave.png,,0,,,,Topic_03_GreatCleave,,,,,,,,,,,,,,,
Lore_PagesCount_MonarchsBluff,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_monarch_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_MonarchsBluff.png,,0,,,,Topic_12_MonarchsBluffs,,,,,,,,,,,,,,,
Lore_PagesCount_Mourningdale,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_mourningdale_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Mourningdale.png,,0,,,,Topic_11_Mourningdale,,,,,,,,,,,,,,,
Lore_PagesCount_Reekwater,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_Reekwater_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Reekwater.png,,0,,,,Topic_05_Reekwater,,,,,,,,,,,,,,,
Lore_PagesCount_RestlessShores,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_restless_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_RestlessShores.png,,0,,,,Topic_15_RestlessShore,,,,,,,,,,,,,,,
Lore_PagesCount_ShatteredMountain,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_shattered_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_ShatteredMountain.png,,0,,,,Topic_07_ShatteredMountain,,,,,,,,,,,,,,,
Lore_PagesCount_WeaversFen,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_weavers_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_WeaversFen.png,,0,,,,Topic_13_WeaversFen,,,,,,,,,,,,,,,
Lore_PagesCount_Windsward,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_windsward_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Windsward.png,,0,,,,Topic_06_Windsward,,,,,,,,,,,,,,,
Lore_PagesCount_Aeternum,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_aeternum_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Aeternum.png,,0,,,,Topic_00_Aeternum,,,,,,,,,,,,,,,
Lore_PagesCount_DividedIsland,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_dividedisland_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_DividedIsland.png,,0,,,,Topic_ThreeFactions,,,,,,,,,,,,,,,
Lore_PagesCount_SoulWardens,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_soulwardens_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_SoulWardens.png,,0,,,,Topic_99_MSQ,,,,,,,,,,,,,,,
Lore_PagesCount_LegendsOfAeternum,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_aeternumlegend_title,@ui_metachievement_lore_pagescount_single_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_LegendsOfAeternum.png,,0,,,,Topic_00_Legends,,,,,,,,,,,,,,,
FirstCraft_NamedWeapon_BowClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_BowClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_bow_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_BowClass.png,,0,1,,,,,bow,,,,,,,,,,,,,
FirstCraft_NamedWeapon_FireStaffClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_FireStaffClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_firestaff_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_FireStaffClass.png,,0,1,,,,,firestaff,,,,,,,,,,,,,
FirstCraft_NamedWeapon_GreatAxeClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_GreatAxeClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_greataxe_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_GreatAxeClass.png,,0,1,,,,,2haxe,,,,,,,,,,,,,
FirstCraft_NamedWeapon_HammerClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_HammerClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_hammer_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_HammerClass.png,,0,1,,,,,2hhammer,,,,,,,,,,,,,
FirstCraft_NamedWeapon_HatchetClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_HatchetClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_hatchet_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_HatchetClass.png,,0,1,,,,,hatchet,,,,,,,,,,,,,
FirstCraft_NamedWeapon_IceGauntletClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_IceGauntletClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_icegauntlet_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_IceGauntletClass.png,,0,1,,,,,icemagic,,,,,,,,,,,,,
FirstCraft_NamedWeapon_LifeStaffClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_LifeStaffClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_lifestaff_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_LifeStaffClass.png,,0,1,,,,,lifestaff,,,,,,,,,,,,,
FirstCraft_NamedWeapon_MusketClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_MusketClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_musket_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_MusketClass.png,,0,1,,,,,musket,,,,,,,,,,,,,
FirstCraft_NamedWeapon_RapierClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_RapierClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_rapier_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_RapierClass.png,,0,1,,,,,rapier,,,,,,,,,,,,,
FirstCraft_NamedWeapon_SpearClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_SpearClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_spear_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_SpearClass.png,,0,1,,,,,spear,,,,,,,,,,,,,
FirstCraft_NamedWeapon_SwordClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_SwordClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_sword_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_SwordClass.png,,0,1,,,,,sword,,,,,,,,,,,,,
FirstCraft_NamedWeapon_VoidSGauntletClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_VoidSGauntletClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_voidgauntlet_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_VoidStaffClass.png,,0,1,,,,,voidgauntlet,,,,,,,,,,,,,
FirstCraft_NamedWeapon_BlunderbussClass,,,FirstNamedWeapon,,FirstCraft_NamedWeapon_BlunderbussClass,,Named_Item_Crafting,@ui_metachievement_firstnamedcraft_Blunderbuss_title,@ui_metachievement_firstnamedcraft_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstCraft_NamedWeapon_BlunderbussClass.png,,0,1,,,,,blunderbuss,,,,,,,,,,,,,
Craft_NamedWeaponCount1,,,NamedWeaponCount,,Craft_NamedWeaponCount,,Named_Item_Crafting,@ui_metachievement_craft_namedweaponcount_title1,@ui_metachievement_craft_namedweaponcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Craft_NamedWeaponCount1.png,,0,25,,,,,,,,,,,,,,,,,,
Craft_NamedWeaponCount2,,,NamedWeaponCount,,,Craft_NamedWeaponCount,Named_Item_Crafting,@ui_metachievement_craft_namedweaponcount_title2,@ui_metachievement_craft_namedweaponcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Craft_NamedWeaponCount1.png,,0,100,,,,,,,,,,,,,,,,,,
Craft_NamedWeaponCount3,,,NamedWeaponCount,,,Craft_NamedWeaponCount,Named_Item_Crafting,@ui_metachievement_craft_namedweaponcount_title3,@ui_metachievement_craft_namedweaponcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Craft_NamedWeaponCount1.png,,0,250,,,,,,,,,,,,,,,,,,
FirstDiscoverableRecipeFound,,,AchievementCategoryCount,,FirstDiscoverableRecipeFound,,Named_Item_Crafting,@ui_metachievement_craft_foundpermanentrecipe_title,@ui_metachievement_craft_foundpermanentrecipe_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\FirstDiscoverableRecipeFound.png,,0,1,,,,,,,,,,,,,,,,,,Recipe
Instance_RepairStructures1,false,META_INST_REPAIR_STRUCT1,InstanceStructureRepairCount,,Instance_RepairStructures,,Instanced_Teamplay,@ui_metachievement_instanced_fixtructures_title1,@ui_metachievement_instanced_fixedstructures_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Instance_RepairStructures1.png,,0,10000,,,,,,,,,,,,,,,,,,
Instance_RepairStructures2,,,InstanceStructureRepairCount,Instance_RepairStructures1,,Instance_RepairStructures,Instanced_Teamplay,@ui_metachievement_instanced_fixtructures_title2,@ui_metachievement_instanced_fixedstructures_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Instance_RepairStructures1.png,,0,100000,,,,,,,,,,,,,,,,,,
Instance_RepairStructures3,,,InstanceStructureRepairCount,Instance_RepairStructures2,,Instance_RepairStructures,Instanced_Teamplay,@ui_metachievement_instanced_fixtructures_title3,@ui_metachievement_instanced_fixedstructures_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Instance_RepairStructures1.png,,0,1000000,,,,,,,,,,,,,,,,,,
Instance_Destruction,false,META_INST_DESTRUCTION,InstanceStructureKillCount,,Instance_Destruction,,Instanced_Teamplay,@ui_metachievement_instanced_destruction_title,@ui_metachievement_instanced_destruction_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_destruction.png,,0,100,,,,,,,,,,,,,,,,,,
Instance_TurretReloading,false,META_INST_TURRETRELOAD,InstanceTurretAmmoRefill,,Instance_TurretReloading,,Instanced_Teamplay,@ui_metachievement_instanced_reloaded_title,@ui_metachievement_instanced_reloads_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_TurretReloading.png,,0,250,,,,,,,,,,,,,,,,,,
Instance_GatherDeposit_InfusedWood,,,OutpostRushDeposit,,GatherDeposit_Instance_InfusedWood,,Instanced_Teamplay,@ui_metachievement_instance_gatherdeposit_infusedwood_title,@ui_metachievement_instance_gatherdeposit_infusedwood_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_GatherDeposit_InfusedWood.png,,0,150,,,,,wood,,,,,,,,,,,,,
Instance_GatherDeposit_InfusedOre,,,OutpostRushDeposit,,GatherDeposit_Instance_InfusedOre,,Instanced_Teamplay,@ui_metachievement_instance_gatherdeposit_infusedore_title,@ui_metachievement_instance_gatherdeposit_infusedore_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_GatherDeposit_InfusedOre.png,,0,150,,,,,ore,,,,,,,,,,,,,
Instance_GatherDeposit_InfusedHide,,,OutpostRushDeposit,,GatherDeposit_Instance_InfusedHide,,Instanced_Teamplay,@ui_metachievement_instance_gatherdeposit_infusedhide_title,@ui_metachievement_instance_gatherdeposit_infusedhide_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_GatherDeposit_InfusedHide.png,,0,100,,,,,rawhide,,,,,,,,,,,,,
Instance_GatherDeposit_InfusedEssense,,,OutpostRushDeposit,,GatherDeposit_Instance_InfusedEssense,,Instanced_Teamplay,@ui_metachievement_instance_gatherdeposit_infusedessense_title,@ui_metachievement_instance_gatherdeposit_infusedessense_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Instance_GatherDeposit_InfusedEssense.png,,0,250,,,,,,,,,,,,,,,,,,
SuppliesLooted1,true,META_SUPPLIES_LOOTED1,SuppliesLooted,,SuppliesLooted,,Looting,@ui_metachievement_supplieslooted_title1,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,50,,,,,,,,,,,,,,,,,,
SuppliesLooted2,,,SuppliesLooted,SuppliesLooted1,,SuppliesLooted,Looting,@ui_metachievement_supplieslooted_title2,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,500,,,,,,,,,,,,,,,,,,
SuppliesLooted3,,,SuppliesLooted,SuppliesLooted1,,SuppliesLooted,Looting,@ui_metachievement_supplieslooted_title3,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,2000,,,,,,,,,,,,,,,,,,
SuppliesLooted4,,,SuppliesLooted,SuppliesLooted1,,SuppliesLooted,Looting,@ui_metachievement_supplieslooted_title4,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,5000,,,,,,,,,,,,,,,,,,
SuppliesLooted5,,,SuppliesLooted,SuppliesLooted1,,SuppliesLooted,Looting,@ui_metachievement_supplieslooted_title5,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,8000,,,,,,,,,,,,,,,,,,
SuppliesLooted6,true,META_SUPPLIES_LOOTED6,SuppliesLooted,SuppliesLooted1,,SuppliesLooted,Looting,@ui_metachievement_supplieslooted_title6,@ui_metachievement_supplieslooted_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_vi,lyshineui\images\Icons\Achievements\SuppliesLooted1.png,,0,10000,,,,,,,,,,,,,,,,,,
PvP_rank_1,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title1,@ui_metachievement_PvP_rank_title_desc1,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,1,,PvP_XP,,,,,,,,,,,,,,,,
PvP_rank_2,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title2,@ui_metachievement_PvP_rank_title_desc2,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,5,,PvP_XP,,,,,,,,,,,,,,,,
PvP_rank_3,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title3,@ui_metachievement_PvP_rank_title_desc3,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,20,,PvP_XP,,,,,,,,,,,,,,,,
PvP_rank_4,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title4,@ui_metachievement_PvP_rank_title_desc4,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,50,,PvP_XP,,,,,,,,,,,,,,,,
PvP_rank_5,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title5,@ui_metachievement_PvP_rank_title_desc5,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,100,,PvP_XP,,,,,,,,,,,,,,,,
PvP_rank_6,,,CategoricalProgression,,,,PvP_Rewards_Track,@ui_metachievement_PvP_rank_title6,@ui_metachievement_PvP_rank_title_desc6,,OneHundred,@ui_meta_achievements_roman_numeral_vi,lyshineui\images\Icons\Achievements\PvP_War_FactionWins1.png,,0,200,,PvP_XP,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Covenant1,,,TotalKills,,PvP_KillCountByFaction_Covenant,,Factions,@ui_metachievement_pvp_killbyfaction_covenant_title1,@ui_metachievement_pvp_killbyfaction_covenant_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Covenant1.png,,0,150,,,,,,,,,,YES,ANY,Covenant,,,,,,
PvP_KillCountByFaction_Covenant2,,,TotalKills,PvP_KillCountByFaction_Covenant1,,PvP_KillCountByFaction_Covenant,Factions,@ui_metachievement_pvp_killbyfaction_covenant_title2,@ui_metachievement_pvp_killbyfaction_covenant_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Covenant1.png,,0,300,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Covenant3,,,TotalKills,PvP_KillCountByFaction_Covenant2,,PvP_KillCountByFaction_Covenant,Factions,@ui_metachievement_pvp_killbyfaction_covenant_title3,@ui_metachievement_pvp_killbyfaction_covenant_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Covenant1.png,,0,900,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Covenant4,,,TotalKills,PvP_KillCountByFaction_Covenant3,,PvP_KillCountByFaction_Covenant,Factions,@ui_metachievement_pvp_killbyfaction_covenant_title4,@ui_metachievement_pvp_killbyfaction_covenant_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Covenant1.png,,0,1800,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Covenant5,,,TotalKills,PvP_KillCountByFaction_Covenant4,,PvP_KillCountByFaction_Covenant,Factions,@ui_metachievement_pvp_killbyfaction_covenant_title5,@ui_metachievement_pvp_killbyfaction_covenant_desc,@ui_metachievement_hidden_generic,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Covenant1.png,,0,3600,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Marauders1,,,TotalKills,,PvP_KillCountByFaction_Marauders,,Factions,@ui_metachievement_pvp_killbyfaction_marauder_title1,@ui_metachievement_pvp_killbyfaction_marauder_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Marauders1.png,,0,150,,,,,,,,,,YES,ANY,Marauder,,,,,,
PvP_KillCountByFaction_Marauders2,,,TotalKills,PvP_KillCountByFaction_Marauders1,,PvP_KillCountByFaction_Marauders,Factions,@ui_metachievement_pvp_killbyfaction_marauder_title2,@ui_metachievement_pvp_killbyfaction_marauder_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Marauders1.png,,0,300,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Marauders3,,,TotalKills,PvP_KillCountByFaction_Marauders2,,PvP_KillCountByFaction_Marauders,Factions,@ui_metachievement_pvp_killbyfaction_marauder_title3,@ui_metachievement_pvp_killbyfaction_marauder_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Marauders1.png,,0,900,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Marauders4,,,TotalKills,PvP_KillCountByFaction_Marauders3,,PvP_KillCountByFaction_Marauders,Factions,@ui_metachievement_pvp_killbyfaction_marauder_title4,@ui_metachievement_pvp_killbyfaction_marauder_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Marauders1.png,,0,1800,,,,,,,,,,,,,,,,,,
PvP_KillCountByFaction_Marauders5,,,TotalKills,PvP_KillCountByFaction_Marauders4,,PvP_KillCountByFaction_Marauders,Factions,@ui_metachievement_pvp_killbyfaction_marauder_title5,@ui_metachievement_pvp_killbyfaction_marauder_desc,@ui_metachievement_hidden_generic,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvP_KillCountByFaction_Marauders1.png,,0,3600,,,,,,,,,,,,,,,,,,
