Name,Default,Player,Flesh,FleshHead,Armor,ArmorHead,Damned,Dryad,Ghost,Turkey,Skeleton,AncientGuardian,GhostCharred,GhostFrozen,GhostShipwrecked,GhostHanged,GhostPlagued,BearElemental,Bear,Regurgitator,SprigganForest,CorruptedEntity,BlightFiend,FrostWolf,EarthWolf,Lost,Withered,Dynasty,DunePhantom,AnubianGuardianBrute,AnubianGuardianBruteShield,AENaga,AnubianLocustScarab,Sun,MageArcaneShield,RockNPC,EvilKnightFireChampion,AngryEarth,Upyr,Leviathan
DryadMagic+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_Proj_HolyShield,Play_Imp_AncientMagic,Play_Imp_AncientMagic,Play_Imp_AncientMagic,,Play_Imp_AncientMagic
DynastyMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_Proj_HolyShield,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,,Play_Imp_CorruptedMagic
SunMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,,Play_Imp_CorruptedMagic
CorruptedSlash,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,,Play_Imp_CorruptedMagic
CorruptedMagic_Legion,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,,Play_Imp_CorruptedMagic
NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,NecroPhlegm,,NecroPhlegm
BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,BattleScreech,,BattleScreech
Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,Lunge,,Lunge
Megaflora_PetalProjectile,Play_Imp_PetalProjectile_Env,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Env,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char,Play_Imp_PetalProjectile_Char
Megaflora_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash,Play_Imp_PetalSmash
Mammoth_LavaToss,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char,Play_Imp_LavaRock_Char
Mammoth_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock,Play_Imp_Shock
Mammoth_Lob,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char,Play_Imp_Rock_Char
HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather,Play_Imp_HercyneCorvid_Feather
Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison,Play_Imp_Medusa_SlashPoison
Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge,Play_Imp_Medusa_Charge
Kurok_Nature_RipperProjectile,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char,Play_Imp_Kurok_Nature_RipperProjectile_Char
HercyneBoar,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Wood,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_PunchUnarmed_Dryad,Play_Imp_EvilKnightFireChampion,Play_Imp_PunchUnarmed_Dryad,,Play_Imp_LeviathanBody
Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion,Play_Imp_Mordred_ManiFistAtion
