WeaponAppearanceID,Name,Description,ItemClass,Art ID Names,Weapon Material name Info,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,MaskRColor,MaskROverride,MaskR,MaskGColor,MaskGOverride,MaskG,MaskBColor,MaskBOverride,MaskB,MaskASpecColor,MaskASpec,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Appearance,FemaleAppearance,MountAttachmentAppearanceId,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
2hLoggingAxeFrontierWastelanderT5,@Skin_LoggingAxe_FrontierWastelander_MasterName,@Skin_LoggingAxe_FrontierWastelander_Description,EquippableTool+Axe+LoggingAxe,loggingaxeFrontierWastelander,FrontierWastelander,objects/Tools/LoggingAxes/loggingaxeFrontierWastelander/tool_lgxe_loggingaxeFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeFrontierWastelanderT5.png,2hLoggingAxe
1hPickaxeFrontierWastelanderT5,@Skin_Pickaxe_FrontierWastelander_MasterName,@Skin_Pickaxe_FrontierWastelander_Description,EquippableTool+Axe+Pickaxe,pickaxeFrontierWastelander,FrontierWastelander,objects/Tools/PickAxes/pickaxeFrontierWastelander/tool_paxe_pickaxeFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hPickaxeFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/1hPickaxeFrontierWastelanderT5.png,2hPickAxe
1hSickleFrontierWastelanderT5,@Skin_Sickle_FrontierWastelander_MasterName,@Skin_Sickle_FrontierWastelander_Description,EquippableTool+Axe+Sickle,sickleFrontierWastelander,FrontierWastelander,objects/Tools/Sickles/sickleFrontierWastelander/tool_sckl_sickleFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hSickleFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/1hSickleFrontierWastelanderT5.png,Sickle
1hSkinningKnifeFrontierWastelanderT5,@Skin_SkinningKnife_FrontierWastelander_MasterName,@Skin_SkinningKnife_FrontierWastelander_Description,EquippableTool+Axe+SkinningKnife,skinningknifeFrontierWastelander,FrontierWastelander,objects/Tools/SkinningKnives/skinningknifeFrontierWastelander/tool_sknf_skinningknifeFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeFrontierWastelanderT5.png,SkinningKnife
2hFishingPoleBloodOfTheSandT5,@Skin_FishingPole_DesertProwler_MasterName,@Skin_FishingPole_DesertProwler_Description,EquippableTool+FishingPole,fishingpoleBloodOfTheSand,BloodOfTheSand,objects/tools/FishingPoles/fishingpoleBloodOfTheSand/tool_fishpole_fishingpoleBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hFishingPoleBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/2hFishingPoleBloodOfTheSandT5.png,FishingPole
2hAzothScepterBloodOfTheSandT5,@Skin_AzothScepter_DesertProwler_MasterName,@Skin_AzothScepter_DesertProwler_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterBloodOfTheSand,BloodOfTheSand,objects/Tools/AzothScepters/azothscepterBloodOfTheSand/tool_azsc_azothscepterBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hAzothScepterBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/2hAzothScepterBloodOfTheSandT5.png,AzothStaff
2hLoggingAxeBloodOfTheSandT5,@Skin_LoggingAxe_DesertProwler_MasterName,@Skin_LoggingAxe_DesertProwler_Description,EquippableTool+Axe+LoggingAxe,loggingaxeBloodOfTheSand,BloodOfTheSand,objects/Tools/LoggingAxes/loggingaxeBloodOfTheSand/tool_lgxe_loggingaxeBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/2hLoggingAxeBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeBloodOfTheSandT5.png,2hLoggingAxe
1hPickaxeBloodOfTheSandT5,@Skin_Pickaxe_DesertProwler_MasterName,@Skin_Pickaxe_DesertProwler_Description,EquippableTool+Axe+Pickaxe,pickaxeBloodOfTheSand,BloodOfTheSand,objects/Tools/PickAxes/pickaxeBloodOfTheSand/tool_paxe_pickaxeBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hPickaxeBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/1hPickaxeBloodOfTheSandT5.png,2hPickAxe
1hSickleBloodOfTheSandT5,@Skin_Sickle_DesertProwler_MasterName,@Skin_Sickle_DesertProwler_Description,EquippableTool+Axe+Sickle,sickleBloodOfTheSand,BloodOfTheSand,objects/Tools/Sickles/sickleBloodOfTheSand/tool_sckl_sickleBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSickleBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/1hSickleBloodOfTheSandT5.png,Sickle
1hSkinningKnifeBloodOfTheSandT5,@Skin_SkinningKnife_DesertProwler_MasterName,@Skin_SkinningKnife_DesertProwler_Description,EquippableTool+Axe+SkinningKnife,skinningknifeBloodOfTheSand,BloodOfTheSand,objects/Tools/SkinningKnives/skinningknifeBloodOfTheSand/tool_sknf_skinningknifeBloodOfTheSand.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeBloodOfTheSandT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeBloodOfTheSandT5.png,SkinningKnife
2hFishingPoleFirstLightSeason3T5,@Skin_FishingPole_FirstLightSeason3T5_MasterName,@Skin_FishingPole_FirstLightSeason3T5_Description,EquippableTool+FishingPole,fishingpoleFirstLightSeason3,FirstLightSeason3,objects/tools/FishingPoles/fishingpoleFirstLightSeason3/tool_fishpole_fishingpoleFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hFishingPoleFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/2hFishingPoleFirstLightSeason3T5.png,FishingPole
2hAzothScepterFirstLightSeason3T5,@Skin_AzothScepter_FirstLightSeason3T5_MasterName,@Skin_AzothScepter_FirstLightSeason3T5_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterFirstLightSeason3,FirstLightSeason3,objects/Tools/AzothScepters/azothscepterFirstLightSeason3/tool_azsc_azothscepterFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hAzothScepterFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/2hAzothScepterFirstLightSeason3T5.png,AzothStaff
2hLoggingAxeFirstLightSeason3T5,@Skin_LoggingAxe_FirstLightSeason3T5_MasterName,@Skin_LoggingAxe_FirstLightSeason3T5_Description,EquippableTool+Axe+LoggingAxe,loggingaxeFirstLightSeason3,FirstLightSeason3,objects/Tools/LoggingAxes/loggingaxeFirstLightSeason3/tool_lgxe_loggingaxeFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hLoggingAxeFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/2hLoggingAxeFirstLightSeason3T5.png,2hLoggingAxe
1hPickaxeFirstLightSeason3T5,@Skin_Pickaxe_FirstLightSeason3T5_MasterName,@Skin_Pickaxe_FirstLightSeason3T5_Description,EquippableTool+Axe+Pickaxe,pickaxeFirstLightSeason3,FirstLightSeason3,objects/Tools/PickAxes/pickaxeFirstLightSeason3/tool_paxe_pickaxeFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hPickaxeFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/1hPickaxeFirstLightSeason3T5.png,2hPickAxe
1hSickleFirstLightSeason3T5,@Skin_Sickle_FirstLightSeason3T5_MasterName,@Skin_Sickle_FirstLightSeason3T5_Description,EquippableTool+Axe+Sickle,sickleFirstLightSeason3,FirstLightSeason3,objects/Tools/Sickles/sickleFirstLightSeason3/tool_sckl_sickleFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSickleFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/1hSickleFirstLightSeason3T5.png,Sickle
1hSkinningKnifeFirstLightSeason3T5,@Skin_SkinningKnife_FirstLightSeason3T5_MasterName,@Skin_SkinningKnife_FirstLightSeason3T5_Description,EquippableTool+Axe+SkinningKnife,skinningknifeFirstLightSeason3,FirstLightSeason3,objects/Tools/SkinningKnives/skinningknifeFirstLightSeason3/tool_sknf_skinningknifeFirstLightSeason3.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeFirstLightSeason3T5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeFirstLightSeason3T5.png,SkinningKnife
2hFishingPoleFirstLightElvenT5,@Skin_FirstLightElven_FishingPole_PrimaryName,@Skin_FirstLightElven_FishingPole_Description,EquippableTool+FishingPole,fishingpoleFirstLightElven,FirstLightElven,objects/tools/FishingPoles/fishingpoleFirstLightElven/tool_fishpole_fishingpoleFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/2hFishingPoleFirstLightElvenT5.png,lyshineui/images/icons/items_hires/2hFishingPoleFirstLightElvenT5.png,FishingPole
2hAzothScepterFirstLightElvenT5,@Skin_FirstLightElven_AzothStaff_PrimaryName,@Skin_FirstLightElven_AzothStaff_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterFirstLightElven,FirstLightElven,objects/Tools/AzothScepters/azothscepterFirstLightElven/tool_azsc_azothscepterFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hAzothScepterFirstLightElvenT5.png,lyshineui/images/icons/items_hires/2hAzothScepterFirstLightElvenT5.png,AzothStaff
2hLoggingAxeFirstLightElvenT5,@Skin_FirstLightElven_LoggingAxe_PrimaryName,@Skin_FirstLightElven_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeFirstLightElven,FirstLightElven,objects/Tools/LoggingAxes/loggingaxeFirstLightElven/tool_lgxe_loggingaxeFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeFirstLightElvenT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeFirstLightElvenT5.png,2hLoggingAxe
1hPickaxeFirstLightElvenT5,@Skin_FirstLightElven_Pickaxe_PrimaryName,@Skin_FirstLightElven_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeFirstLightElven,FirstLightElven,objects/Tools/PickAxes/pickaxeFirstLightElven/tool_paxe_pickaxeFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hPickaxeFirstLightElvenT5.png,lyshineui/images/icons/items_hires/1hPickaxeFirstLightElvenT5.png,2hPickAxe
1hSickleFirstLightElvenT5,@Skin_FirstLightElven_Sickle_PrimaryName,@Skin_FirstLightElven_Sickle_Description,EquippableTool+Axe+Sickle,sickleFirstLightElven,FirstLightElven,objects/Tools/Sickles/sickleFirstLightElven/tool_sckl_sickleFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hSickleFirstLightElvenT5.png,lyshineui/images/icons/items_hires/1hSickleFirstLightElvenT5.png,Sickle
1hSkinningKnifeFirstLightElvenT5,@Skin_FirstLightElven_SkinningKnife_PrimaryName,@Skin_FirstLightElven_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeFirstLightElven,FirstLightElven,objects/Tools/SkinningKnives/skinningknifeFirstLightElven/tool_sknf_skinningknifeFirstLightElven.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeFirstLightElvenT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeFirstLightElvenT5.png,SkinningKnife
2hFishingPoleHeroicT5,@2hFishingPoleHeroicT5_TransmogName,,EquippableTool+FishingPole,fishingpoleHeroic,Heroic,objects/tools/FishingPoles/fishingpoleHeroic/tool_fishpole_fishingpoleHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/2hFishingPoleHeroicT5.png,lyshineui/images/icons/items_hires/2hFishingPoleHeroicT5.png,FishingPole
2hAzothScepterHeroicT5,@2hAzothScepterHeroicT5_TransmogName,,Weapon+EquippableTool+Axe+AzothStaff,azothscepterHeroic,Heroic,objects/Tools/AzothScepters/azothscepterHeroic/tool_azsc_azothscepterHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/2hAzothScepterHeroicT5.png,lyshineui/images/icons/items_hires/2hAzothScepterHeroicT5.png,AzothStaff
2hLoggingAxeHeroicT5,@2hLoggingAxeHeroicT5_TransmogName,,EquippableTool+Axe+LoggingAxe,loggingaxeHeroic,Heroic,objects/Tools/LoggingAxes/loggingaxeHeroic/tool_lgxe_loggingaxeHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hLoggingAxeHeroicT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeHeroicT5.png,2hLoggingAxe
1hPickaxeHeroicT5,@1hPickaxeHeroicT5_TransmogName,,EquippableTool+Axe+Pickaxe,pickaxeHeroic,Heroic,objects/Tools/PickAxes/pickaxeHeroic/tool_paxe_pickaxeHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hPickaxeHeroicT5.png,lyshineui/images/icons/items_hires/1hPickaxeHeroicT5.png,2hPickAxe
1hSickleHeroicT5,@1hSickleHeroicT5_TransmogName,,EquippableTool+Axe+Sickle,sickleHeroic,Heroic,objects/Tools/Sickles/sickleHeroic/tool_sckl_sickleHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSickleHeroicT5.png,lyshineui/images/icons/items_hires/1hSickleHeroicT5.png,Sickle
1hSkinningKnifeHeroicT5,@1hSkinningKnifeHeroicT5_TransmogName,,EquippableTool+Axe+SkinningKnife,skinningknifeHeroic,Heroic,objects/Tools/SkinningKnives/skinningknifeHeroic/tool_sknf_skinningknifeHeroic.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeHeroicT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeHeroicT5.png,SkinningKnife
TorchT1,,,,TorchT2,,objects/weapons/Gear/TorchA/jav_wep_gear1h_torcha_t0.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
bow_test1,,,,bow_test1,,objects/Props/weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
bow_test2,,,,bow_test2,,objects/Props/weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T2.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
bow_test3,,,,bow_test3,,objects/Props/weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T3.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
KeyBronze,,,,KeyBronze,,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_bronze_proxy.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
KeySilver,,,,KeySilver,,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_silver_proxy.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
KeyGold,,,,KeyGold,,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_gold_proxy.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
1hWandOffenseT1,,,,1hWandOffenseT2,,objects/weapons/Wands/jav_wep_WandTest.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
2hMusketT2Damned,,,,2hMusketT2Damned,,objects/weapons/Ranged/Rifles/MusketA/wep_ran2h_musketa_t2.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
2hBowT1Damned,,,,2hBowT1Damned,,objects/weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.skin,,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1_string.skin,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
1hHatchetT1Damned,,,,1hHatchetT1Damned,,objects/weapons/Melee/Axes/1h/HatchetA/jav_wep_mel1h_hatcheta_t0.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,ThrowingAxe
1hPistolT2Damned,,,,1hPistolT2Damned,,objects/weapons/Ranged/Pistols/DragonPistolA/jav_wep_rng1h_dragonpistola_t1a.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,Pistol
1hSwordT1Damned,,,,1hSwordT1Damned,,objects/weapons/melee/swords/1h/straightsworda/wep_me1h_sw_straightsworda_t4.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,Longsword
1hKnifeDamned,,,,1hKnifeDamned,,objects/weapons/Melee/Knives/1h/KnifeA/jav_wep_mel1h_knifea_t0.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
1hSwordT2Damned,,,,1hSwordT2Damned,,objects/weapons/melee/swords/1h/straightsworda/wep_me1h_sw_straightsworda_t4.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,Longsword
1hSwordT2DamnedCommanderFire,,,,1hSwordT2DamnedCommanderFire,,objects/weapons/supernatural/Corrupted/ChampionFlameSwordA/wep_me2h_sw_ChampionFlameSwordA.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,1,,,Longsword
2hAxeT2Damned,,,,2hAxeT2Damned,,objects/weapons/melee/axes/2h/lumberaxea/jav_wep_2h_lumberaxea_t1.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
2hGreatAxeT5Damned,,,,2hGreatAxeT5Damned,,objects/weapons/melee/axes/2h/greataxea/wep_axe2h_greataxea_t5.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hGreatAxeT5Damned.png,lyshineui/images/icons/items_hires/2hGreatAxeT5Damned.png,GreatAxe
2hGreatAxeT5Damned2,,,,2hGreatAxeT5Damned3,,objects/weapons/melee/axes/2h/greataxea/wep_axe2h_greataxea_t5.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hGreatAxeT5Damned2.png,lyshineui/images/icons/items_hires/2hGreatAxeT5Damned2.png,GreatAxe
SprigganClub,,,,SprigganClub,,objects/weapons/supernatural/spriggan/spriggan_club/spriggan_club.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
SprigganOffhand,,,,SprigganOffhand,,objects/weapons/supernatural/spriggan/spriggan_club/spriggan_empty_weapon.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
2hSpearT1Damned,,,,2hSpearT1Damned,,objects/weapons/melee/spears/2h/speara/jav_wep_mel2h_speara_t4.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,lyshineui/images/icons/items/Weapon/2hSpearT1Damned.png,lyshineui/images/icons/items_hires/2hSpearT1Damned.png,Spear
1hSacrificialDaggerDamned,,,,1hSacrificialDaggerDamned,,objects/weapons/Melee/Knives/1h/KnifeA/jav_wep_mel1h_knifea_t0.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
1hStaffDamned,,,,1hStaffDamned,,objects/weapons/melee/staffs/2h/staffpriest/wep_mel2h_staffpriest_lookcorruptioncommon.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
1hStaffDryad,,,,1hStaffDryad,,objects/weapons/Melee/Staffs/2h/staffAngryEarth/wep_mel2h_staffangryearth_lookAngryEarth.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,,,
1hStaffAncientMage,,,,1hStaffAncientMage,,objects/weapons/melee/staffs/2h/staffAncientMage/wep_mel2h_staffAncientMage.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
Npc_Weapon_IronPoker,,,,Npc_Weapon_IronPoker,,objects/Tools/Cooking/1h/pokers/ironpokera/jav_tool_1hcook_ironpokera.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
Npc_Weapon_Ladel,,,,Npc_Weapon_Ladel,,objects/Tools/Cooking/1h/ladels/ladela/jav_tool_1hcook_ladela.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
Npc_Weapon_Sickle,,,,Npc_Weapon_Sickle,,objects/tools/farming/1h/sicklea/jav_tool_1hfarm_sicklea.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
Npc_Weapon_BlacksmithHammer,,,,Npc_Weapon_BlacksmithHammer,,objects/Tools/Hammers/1h/blacksmithhammer/jav_tool_1hham_blacksmithhammera.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
Npc_Weapon_HandSaw,,,,Npc_Weapon_HandSaw,,objects/tools/saws/1h/handsawa/jav_tool_1hsaw_handsawa.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,,,
