ItemID,Loc Note,DerivedFromText,DerivedFromIcon,RefinedAtText,RefinedAtLabelText,RefinedAtIcon,CanBeCraftedTextsSmall,CanBeCraftedIconsSmall,SpecialInstructions,UsedAtTexts,UsedAtIcons,CommonUsesLabelText,CommonUsesTextsLarge,CommonUsesIconsLarge,CommonUsesItemsLarge,CommonUsesTextsSmall,CommonUsesIconsSmall,CommonUsesItemsSmall,CanBeCraftedTextsLarge,CanBeCraftedIconsLarge,ResourcesLabelText,ResourcesTexts,ResourcesIcons,ResourcesAmounts,RefineryInputText,RefineryInputIcon,RefineryInputAmount,RefineryOutputText,RefineryOutputIcon,RefineryOutputAmount,MainHeaderIcon,ResourcesHeaderIcon
MediumFeet_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_CorruptedElite1T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_CorruptedElite1T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AncientElite1T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AncientElite1T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AngryEarthElite1T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AngryEarthElite1T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_LostElite2T4,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_LostElite2T5,Elite Lost Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_CorruptedElite2T4,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_CorruptedElite2T5,Elite Corrupted Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AncientElite2T4,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AncientElite2T5,Elite Ancient Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AngryEarthElite2T4,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightFeet_AngryEarthElite2T5,Elite Angry Earth Enemies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHead_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyChest_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyHands_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyLegs_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeavyFeet_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHead_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumChest_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumHands_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumLegs_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumFeet_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHead_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightChest_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_Breach1T4,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightHands_Breach1T5,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightLegs_Breach1T3,Breach Caches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
