VariantID,NPCId,Name,CharacterDefinition,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,SwapAchievementId,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z
99B_MorgenGrave_A,99B_MorgenGrave_A,@99B_MorgenGrave_A,Objects\Characters\npc\Settlements\blank.cdf,,,,,99B_MSQ_06_MorgenGraves_Toggle && !99B_MSQ_06_GravePuzzle_Beauty,,,,,,,,,,,
99B_MorgenGrave_B,99B_MorgenGrave_B,@99B_MorgenGrave_B,Objects\Characters\npc\Settlements\blank.cdf,,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,99B_MSQ_06_MorgenGraves_Toggle && !99B_MSQ_06_GravePuzzle_Family,,,,,,,,,,,
99B_MorgenGrave_C,99B_MorgenGrave_C,@99B_MorgenGrave_C,Objects\Characters\npc\Settlements\blank.cdf,,,,,99B_MSQ_06_MorgenGraves_Toggle && !99B_MSQ_06_GravePuzzle_Hunter,,,,,,,,,,,
9536_NoraRoggeveen,9536_NoraRoggeveen,@9536_NoraRoggeveen,Objects\Characters\npc\Settlements\1336_antiquarianspouse.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
9201_Cleric,9201_Cleric,@9201_Cleric,Objects\Characters\npc\Settlements\9201_Cleric.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
9202_Hunter,9202_Hunter,@9202_Hunter,Objects\Characters\npc\Settlements\9202_Hunter.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_Tibbs_Idle.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
9203_FirePriest,9203_FirePriest,@9203_FirePriest,Objects\Characters\npc\Settlements\9203_FirePriest.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
9204_Executioner,9204_Executioner,@9204_Executioner,Objects\Characters\npc\Settlements\9204_Executioner.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
9205_Blademaster,9205_Blademaster,@9205_Blademaster,Objects\Characters\npc\Settlements\9205_Blademaster.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
9206_Guardian,9206_Guardian,@9206_Guardian,Objects\Characters\npc\Settlements\9206_Guardian.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,,
9207_Rogue,9207_Rogue,@9207_Rogue,Objects\Characters\npc\Settlements\9207_Rogue.cdf,Libs\Timeline\Npc\malek_standing_bye.timeline,Libs\Timeline\Npc\malek_standing_greet.timeline,Libs\Timeline\Npc\malek_standing_ambient.timeline,Libs\Timeline\Npc\malek_standing_interact.timeline,,,,,,,,,,,,
9208_Shaman,9208_Shaman,@9208_Shaman,Objects\Characters\npc\Settlements\9208_Shaman.cdf,Libs\Timeline\Npc\settle_overseer_outro_01.timeline,Libs\Timeline\Npc\settle_overseer_intro_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,,,,,,,,,,,,
1007_Commander,1007_Commander,@1007_Commander,Objects\Characters\npc\Settlements\1007_commander.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
0252a_guard,0252a_guard,@0252a_guard,Objects\Characters\npc\Settlements\0252a_guard.cdf,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_greet.timeline,\Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_interact.timeline,,,,,,,,,,,,
0253a_guard,0253a_guard,@0253a_guard,Objects\Characters\npc\Settlements\0253a_guard.cdf,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_greet.timeline,\Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_interact.timeline,,,,,,,,,,,,
13a_Guard1,13a_Guard1,@13a_Guard1,Objects\Characters\npc\Settlements\13a_Guard1.cdf,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_greet.timeline,\Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_interact.timeline,,,,,,,,,,,,
13a_Guard2,13a_Guard2,@13a_Guard2,Objects\Characters\npc\Settlements\13a_Guard2.cdf,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_greet.timeline,\Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_interact.timeline,,,,,,,,,,,,
95A_Grace_s02_01,95A_Grace_s02_01,@95A_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
95A_Grace_s02_02,95A_Grace_s02_02,@95A_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,SwapActive_Season2_Grace_1,,,,,,,,,,,
95A_Malek_s02_01,95A_Malek_s02_01,@95A_Malek,objects\characters\npc\natural\malek\malek.cdf,Libs\Timeline\Npc\malek_standing_bye.timeline,Libs\Timeline\Npc\malek_standing_greet.timeline,Libs\Timeline\Npc\malek_standing_ambient.timeline,Libs\Timeline\Npc\malek_standing_interact.timeline,SwapActive_Season2_Malek_1,,,,,,,,,,,
95A_Sadiki_s02_01,95A_Sadiki_s02_01,@95A_Sadiki,Objects\Characters\npc\Settlements\95a_sadiki_s02.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
95A_Sharif_s02_01,95A_Sharif_s02_01,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_1,,,,,,,,,,,
95A_Sharif_s02_02,95A_Sharif_s02_02,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_2,,,,,,,,,,,
95A_Sharif_s02_03,95A_Sharif_s02_03,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_3,,,,,,,,,,,
95A_Sharif_s02_04,95A_Sharif_s02_04,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_4,,,,,,,,,,,
95A_Sharif_s02_05,95A_Sharif_s02_05,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_5,,,,,,,,,,,
95A_Sharif_s02_06,95A_Sharif_s02_06,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_6,,,,,,,,,,,
95A_Sharif_s02_07,95A_Sharif_s02_07,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_7,,,,,,,,,,,
95A_Sharif_s02_08,95A_Sharif_s02_08,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_8,,,,,,,,,,,
95A_Sharif_s02_09,95A_Sharif_s02_09,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_9,,,,,,,,,,,
95A_Sharif_s02_10,95A_Sharif_s02_10,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_10,,,,,,,,,,,
95A_Sharif_s02_11,95A_Sharif_s02_11,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_11,,,,,,,,,,,
95A_Sharif_s02_12,95A_Sharif_s02_12,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_12,,,,,,,,,,,
95A_Sharif_s02_13,95A_Sharif_s02_13,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,SwapActive_Season2_Sharif_13,,,,,,,,,,,
95A_Rima_s02_01,95A_Rima_s02_01,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_1,,,,,,,,,,,
95A_Rima_s02_02,95A_Rima_s02_02,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_2,,,,,,,,,,,
95A_Rima_s02_03,95A_Rima_s02_03,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_3,,,,,,,,,,,
95A_Rima_s02_04,95A_Rima_s02_04,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_4,,,,,,,,,,,
95A_Rima_s02_05,95A_Rima_s02_05,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_5,,,,,,,,,,,
95A_Rima_s02_06,95A_Rima_s02_06,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_6,,,,,,,,,,,
95A_Rima_s02_07,95A_Rima_s02_07,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,SwapActive_Season2_Rima_7,,,,,,,,,,,
95A_Rima_s02_08,95A_Rima_s02_08,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,95A_Main_14,,,,,,,,,,,
95A_Zander_s02_01,95A_Zander_s02_01,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_1,,,,,,,,,,,0.35
95A_Zander_s02_02,95A_Zander_s02_02,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_2,,,,,,,,,,,0.35
95A_Zander_s02_03,95A_Zander_s02_03,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_3,,,,,,,,,,,0.35
95A_Zander_s02_04,95A_Zander_s02_04,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_4,,,,,,,,,,,0.35
95A_Zander_s02_05,95A_Zander_s02_05,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_5,,,,,,,,,,,0.35
95A_Zander_s02_06,95A_Zander_s02_06,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_6,,,,,,,,,,,0.35
95A_Zander_s02_07,95A_Zander_s02_07,@95A_Zander,objects\characters\npc\natural\theo\theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_Season2_Zander_7,,,,,,,,,,,0.35
95A_Dog_s02_01,95A_Dog_s02_01,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_1,,,,,,,,,,,
95A_Dog_s02_02,95A_Dog_s02_02,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_2,,,,,,,,,,,
95A_Dog_s02_03,95A_Dog_s02_03,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_3,,,,,,,,,,,
95A_Dog_s02_04,95A_Dog_s02_04,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_4,,,,,,,,,,,
95A_Dog_s02_05,95A_Dog_s02_05,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_5,,,,,,,,,,,
95A_Dog_s02_06,95A_Dog_s02_06,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_Season2_Dog_6,,,,,,,,,,,
95A_Dog_s02_07,95A_Dog_s02_07,@95A_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,,,,,,,,,,,,
95A_Phaedra_s02_01,95A_Phaedra_s02_01,@95A_Phaedra,Objects\Characters\npc\Settlements\95A_Phaedra_S02.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
95A_Phaedra_s02_02,95A_Phaedra_s02_02,@95A_Phaedra,Objects\Characters\npc\Settlements\95A_Phaedra_S02.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
95A_Phaedra_s02_03,95A_Phaedra_s02_03,@95A_Phaedra,Objects\Characters\npc\Settlements\95A_Phaedra_S02.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
06_GunterRost,06_GunterRost,@06_GunterRost,Objects\Characters\npc\Settlements\0910_Barkeep.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,,,,,,,,,,,,
14_WolcottPainting,14_WolcottPainting,@14_WolcottPainting,,,,,,,,,,,,,,,,,
06_FLCrier1,06_FLCrier1,@06_FLCrier1,Objects\Characters\npc\Settlements\1205_artificer.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
