VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AudioPreload_gathering,SFX_gathering,SFX_depleted_idle_play,SFX_depleted_idle_stop,AudioPreload_Depleted_idle,AudioPreload_idle,ScriptDiscoveryTag,ScriptSpawnerId
09A_S11_BrazierC,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_C_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_C_BaseMesh.dynamicslice,09A_S11_BrazierC,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S11_BrazierC,true,,,,,,,,,,,,,
09A_S11_BrazierD,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_BaseMesh.dynamicslice,09A_S11_BrazierD,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S11_BrazierD,true,,,,,,,,,,,,,
09A_S12_GorillaMemorial,,,,slices\WorldEvents\FirstLight\Interact\BeastMemorials\Object_09A_S12_GorillaMemorial_BaseMesh.dynamicslice,09A_S12_GorillaMemorial,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S12_GorillaMemorial,true,,,,,,,,,,,,,
09A_S12_MammothMemorial,,,,slices\WorldEvents\FirstLight\Interact\BeastMemorials\Object_09A_S12_MammothMemorial_BaseMesh.dynamicslice,09A_S12_MammothMemorial,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S12_MammothMemorial,true,,,,,,,,,,,,,
09A_S12_HumanMemorial,,,,slices\WorldEvents\FirstLight\Interact\BeastMemorials\Object_09A_S12_HumanMemorial_BaseMesh.dynamicslice,09A_S12_HumanMemorial,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S12_HumanMemorial,true,,,,,,,,,,,,,
09A_S13_SummonGazsala,slices\WorldEvents\FirstLight\Interact\SummonGazsala\Object_09A_S13_Flag_Visual_Healthy.dynamicslice,,,,09A_S13_SummonGazsala,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S13_SummonGazsala,true,,,,,,,,,,,,,
09A_S16_ReroutePylonA,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Base.dynamicslice,09A_S16_ReroutePylonA,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S16_ReroutePylonA,true,,,,,,,,,,,,,
09A_S16_ReroutePylonB,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Base.dynamicslice,09A_S16_ReroutePylonB,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S16_ReroutePylonB,true,,,,,,,,,,,,,
09A_S16_ReroutePylonC,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Base.dynamicslice,09A_S16_ReroutePylonC,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S16_ReroutePylonC,true,,,,,,,,,,,,,
09A_S16_ThrowSwitch,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\ReroutePylon\Object_09A_S16_ReroutePylon_Base.dynamicslice,09A_S16_ThrowSwitch,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S16_ThrowSwitch,true,,,,,,,,,,,,,
09A_S17_ProtectRanger,,,,,09A_S17_ProtectRanger,1,2,1.5,3,,,,,,,,,,,,,,IO_09A_S17_ProtectRanger,true,,,,,,,,,,,,,
09A_S17_WagonSupplies,,,,,09A_S17_WagonSupplies,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,-0.3,,-0.3,cFX_Loot.Loot_Quest_Small_Depleted,,,-0.3,-1.3,,IO_09A_S17_WagonSupplies,true,,,,,,,,,,,,,
09A_S17_RangerSupplies,,slices\WorldEvents\FirstLight\Interact\RangerSupplies\Object_09A_S17_RangerSupplies_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\RangerSupplies\Object_09A_S17_RangerSupplies_BaseMesh.dynamicslice,09A_S17_RangerSupplies,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,-0.3,,-0.3,cFX_Loot.Loot_Quest_Small_Depleted,,,-0.3,-1,,IO_09A_S17_RangerSupplies,true,,,,,,,,,,,,,
09A_S17_Barricade,slices\WorldEvents\FirstLight\Interact\Barricade\Object_09A_S17_Barricade_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\Barricade\Object_09A_S17_Barricade_Depleted.dynamicslice,slices\WorldEvents\FirstLight\Interact\Barricade\Object_09A_S17_Barricade_NotOnRequiredQuest.dynamicslice,slices\WorldEvents\FirstLight\Interact\Barricade\Object_09A_S17_Barricade_BaseMesh.dynamicslice,09A_S17_Barricade,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,buildables.Workbench_T0.Demolish,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S17_Barricade,true,,,,,,,,,,,,,
09A_S17_Cannon,,slices\WorldEvents\FirstLight\Interact\Cannon\Object_09A_S17_Cannon_Depleted.dynamicslice,,,09A_S17_Cannon,1,3.25,2.5,5,,,,,,buildables.Workbench_T0.Demolish,,,,,,,slices\WorldEvents\FirstLight\Encounters\Enc_Defense_09A_S17_AngryEarth.dynamicslice,IO_09A_S17_Cannon,true,,,,,,,,,,,,,
09A_S18_SiphonPlace,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S18_SiphonP_Healthy.dynamicslice,,,,09A_S18_SiphonPlace,1,2.5,3,5,,,,,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S18_SiphonPlace,true,,,,,,,,,,,,,
09A_S18_SiphonCollect,,,,,09A_S18_SiphonCollect,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S18_SiphonCollect,true,,,,,,,,,,,,,
09A_S19_Plant,,slices\WorldEvents\FirstLight\Interact\ContaingContagion\Object_09A_S19_Plant_Depleted.dynamicslice,,,09A_S19_Plant,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S19_Plant,true,,,,,,,,,,,,,
09A_S19_Plant2,,slices\WorldEvents\FirstLight\Interact\ContaingContagion\Object_09A_S19_Plant_Depleted.dynamicslice,,,09A_S19_Plant2,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S19_Plant2,true,,,,,,,,,,,,,
09A_S19_Plant3,,slices\WorldEvents\FirstLight\Interact\ContaingContagion\Object_09A_S19_Plant_Depleted.dynamicslice,,,09A_S19_Plant3,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S19_Plant3,true,,,,,,,,,,,,,
09A_S21_IntriguingArtifacts,slices\WorldEvents\FirstLight\Interact\MazeArtifacts\09A_S21_IntriguingArtifacts_Healthy.dynamicslice,,,,09A_S21_IntriguingArtifacts,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S21_IntriguingArtifacts,true,,,,,,,,,,,,,
09A_WhisperPlant_Nyhart,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Nyhart,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Nyhart,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Dayspring,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Dayspring,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Dayspring,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Settlement,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Settlement,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Settlement,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Tanglesnap,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Tanglesnap,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Tanglesnap,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Mammoths,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Mammoths,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Mammoths,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Mahantaram,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Mahantaram,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Mahantaram,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Medusa,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Medusa,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Medusa,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_ScalefangEnclave,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_ScalefangEnclave,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_ScalefangEnclave,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_LightsCrown,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_LightsCrown,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_LightsCrown,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_ElafryPyrgo,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_ElafryPyrgo,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_ElafryPyrgo,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
09A_WhisperPlant_Letum,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\WhisperPlant\Object_09A_WhisperPlant_BaseMesh.dynamicslice,09A_WhisperPlant_Letum,1,3.25,2.5,5,,Play_Missions_WhisperPlant_Depleted,Play_Missions_WhisperPlant_Idle,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_WhisperPlant_Letum,true,,,,,,,,,Stop_Missions_WhisperPlant_Idle,,Missions_WhisperPlant,,
SliceSwap_09A_M1_SickDruidA,,slices\WorldEvents\FirstLight\Interact\SickDruids\Object_09A_M1_SickDruid_A_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M1_SickDruids,,,,,,,,,,,,
SliceSwap_09A_M1_SickDruidB,,slices\WorldEvents\FirstLight\Interact\SickDruids\Object_09A_M1_SickDruid_B_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M1_SickDruids,,,,,,,,,,,,
SliceSwap_09A_M1_SickDruidC,,slices\WorldEvents\FirstLight\Interact\SickDruids\Object_09A_M1_SickDruid_C_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M1_SickDruids,,,,,,,,,,,,
SliceSwap_09A_M2_MissingPage1,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M2_MissingPage1,Depleted,,,,,,,,,,,
SliceSwap_09A_M2_MissingPage2,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M2_MissingPage2,Depleted,,,,,,,,,,,
SliceSwap_09A_M2_MissingPage3,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M2_MissingPage3,Depleted,,,,,,,,,,,
SliceSwap_09A_M2_MissingPage4,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M2_MissingPage4,Depleted,,,,,,,,,,,
SliceSwap_09A_M2_MissingPage5,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M2_MissingPage5,Depleted,,,,,,,,,,,
SliceSwap_09A_M2_OakesBed,,slices\WorldEvents\FirstLight\Interact\OakesBed\Object_09A_M2_OakesBed_Depleted.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M3_Pyre,,,,,,,,,,,,
SliceSwap_09A_M3_RichesNote,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M3_RichesNote,Depleted,,,,,,,,,,,
SliceSwap_09A_M3_Barrel,,slices\WorldEvents\FirstLight\Interact\Barrel\Object_09A_M3_Barrel_Depleted.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M3_Pyre,,,,,,,,,,,,
SliceSwap_09A_M3_Pyre,,slices\FirstLight\Lights\Fires\fl_bonfire_sm.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M3_Pyre,,,,,,,,,,,,
SliceSwap_09A_M4_ExtinguishFlames,slices\WorldEvents\FirstLight\Interact\InterestingWreckage\Object_09A_M4_InterestingWreckage_Healthy.dynamicslice,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M4_Flames,,,,,,,,,,,,
SliceSwap_09A_M15_TearOfGaea,,slices\WorldEvents\FirstLight\Interact\TearOfGaia\Object_09A_M15_TearOfGaia_PostIGC.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M15_TearOfGaea,,,,,,,,,,,,
SliceSwap_09A_M15_EntangledArtemis,,slices\WorldEvents\FirstLight\Interact\EntangledArtemis\Object_09A_M15_EntangledArtemis.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_M15_EntangledArtemis,,,,,,,,,,,,
SliceSwap_09A_S4_QuestNote,,slices/WorldEvents/FirstLight/Interact/AFriendInNeed/Object_09A_S5_AbandonedList_Visual_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,09A_M3,,,,,,,,,,,,
SliceSwap_09A_S4_Barrel1,,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Depleted.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapHidden_09A_S4_Barrels,,,,,,,,,,,,
SliceSwap_09A_S4_Barrel2,,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Depleted.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapHidden_09A_S4_Barrels2,,,,,,,,,,,,
SliceSwap_09A_S4_Lure,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_Lure_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_Lure_Depleted.dynamicslice,,,SliceSwap_Instanced,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,,,,,,,,false,09A_S4_LureActivate,,,,,,,,,,,,
SliceSwap_09A_S5_AbandonedList,,slices/WorldEvents/FirstLight/Interact/AFriendInNeed/Object_09A_S5_AbandonedList_Visual_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,09A_M4,,,,,,,,,,,,
SliceSwap_09A_S6_MigrationEvidence1,,slices/WorldEvents/FirstLight/Interact/MigrationEvidence/Object_09A_MigrationEvidence_Visual_Depleted.dynamicslice,,,SliceSwap_Instanced,1,2.5,3,5,,,,,,,,,,,,,,,false,09A_S6_ME_TurnOn,,,,,,,,,,,,
SliceSwap_09A_S6_MigrationEvidence2,,slices/WorldEvents/FirstLight/Interact/MigrationEvidence/Object_09A_MigrationEvidence2_Visual_Depleted.dynamicslice,,,SliceSwap_Instanced,1,2.5,3,5,,,,,,,,,,,,,,,false,09A_S6_ME_TurnOn,,,,,,,,,,,,
SliceSwap_09A_S7_Sarcophagus,slices/WorldEvents/FirstLight/Interact/PUT/Object_09A_S7_Sarcophagus_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/PUT/Object_09A_S7_Sarcophagus_Depleted.dynamicslice,slices/WorldEvents/FirstLight/Interact/PUT/Object_09A_S7_Sarcophagus_NotOnRequiredQuest.dynamicslice,slices/WorldEvents/FirstLight/Interact/PUT/Object_09A_S7_Sarcophagus_BaseMesh.dynamicslice,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,09A_S7_OpenSarcophagus,,,,,,,,,,,,
SliceSwap_09A_S10_MysteriousAxeA,,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S10_MysteriousAxeA,,,,,,,,,,,,
SliceSwap_09A_S10_MysteriousAxeB,,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S10_MysteriousAxeB,,,,,,,,,,,,
SliceSwap_09A_S17_RangerGuards,,slices\WorldEvents\FirstLight\Interact\RangerGuards\Object_09A_S17_RangerGuards.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,09A_M14,,,,,,,,,,,,
SliceSwap_09A_S17_Engineer,,slices\WorldEvents\FirstLight\Interact\Engineer\Object_09A_S17_Engineer.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Cannon_Unbuilt,,,,,,,,,,,,
SliceSwap_09A_S17_Wagon_Broken,,slices\FirstLight\fl_lightscrown_wagon_wrecked.dynamicslice,,slices\FirstLight\fl_lightscrown_wagon_basemesh.dynamicslice,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Wagon_Broken,,,,,,,,,,,,
SliceSwap_09A_S17_Wagon_Fixed,,slices\FirstLight\fl_lightscrown_wagon_complete.dynamicslice,,slices\FirstLight\fl_lightscrown_wagon_basemesh.dynamicslice,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Wagon_Fixed,,,,,,,,,,,,
SliceSwap_09A_S17_WagonSupplies,,slices\WorldEvents\FirstLight\Interact\WagonSupplies\Object_09A_S17_WagonSupplies_Healthy.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_WagonSupplies,,,,,,,,,,,,
SliceSwap_09A_S17_WagonSupplies_Int_VFX,slices\WorldEvents\FirstLight\Interact\WagonSupplies\Object_09A_S17_WagonSupplies_Interact_VFX_Healthy.slice,slices\WorldEvents\FirstLight\Interact\WagonSupplies\Object_09A_S17_WagonSupplies_Interact_VFX_Depleted.slice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_WagonSupplies,,,,,,,,,,,,
SliceSwap_09A_S17_Cannon_Unbuilt,,slices\FirstLight\io_lightscrown_cannon_healthy.slice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Cannon_Unbuilt,,,,,,,,,,,,
SliceSwap_09A_S17_Cannon_Built,,slices\FirstLight\io_lightscrown_cannon_depleted.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Cannon_Built,,,,,,,,,,,,
SliceSwap_09A_S17_Cannon_Int_VFX,slices\WorldEvents\FirstLight\Interact\Cannon\Object_09A_S17_Cannon_Interact_VFX_Healthy.slice,slices\WorldEvents\FirstLight\Interact\Cannon\Object_09A_S17_Cannon_Interact_VFX_Depleted.slice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S17_Cannon_Ready,,,,,,,,,,,,
SliceSwap_09A_S18_Siphon,,slices/WorldEvents/FirstLight/Interact/DarkestNight/Object_09A_S18_Siphon_Depleted.slice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_09A_S18_SiphonOn,,,,,,,,,,,,
Cyclic_09A_S7_CL1_side1,,,,,Cyclic_09A_S7_CL1,4,3.25,2.5,5,missions_returnmiradorjewel,Play_Puzzle1_Stone_Grinding,,cFX_Loot.Loot_Quest_Small,,,,,,,,,,,false,,,true,,,,,,,,,,
Cyclic_09A_S7_CL2_side1,,,,,Cyclic_09A_S7_CL2,4,3.25,2.5,5,missions_returnmiradorjewel,Play_Puzzle1_Stone_Grinding,,cFX_Loot.Loot_Quest_Small,,,,,,,,,,,false,,,true,,,,,,,,,,
Cyclic_09A_S7_CL3_side1,,,,,Cyclic_09A_S7_CL3,4,3.25,2.5,5,missions_returnmiradorjewel,Play_Puzzle1_Stone_Grinding,,cFX_Loot.Loot_Quest_Small,,,,,,,,,,,false,,,true,,,,,,,,,,
Cyclic_09A_S7_CL1_side2,,,,,Cyclic_09A_S7_CL1,4,3.25,2.5,5,missions_returnmiradorjewel,Play_Puzzle1_Stone_Grinding,,cFX_Loot.Loot_Quest_Small,,,,,,,,,,,false,,,true,,,,,,,,,,
