TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
09A_M15_Container_SwapActive_AmbNPC_On,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Nakamura_On,09A_M15_SwapActive_Owusu_On,09A_M15_SwapActive_Crespo_On,09A_M10_LockKurokSwap,09A_M15_JohannesSwap_On
09A_M15_SwapActive_Nakamura_On,TaskUnlockAchievement,,,,SwapActive_09A_Nakamura_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Owusu_On,TaskUnlockAchievement,,,,SwapActive_09A_Owusu_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Crespo_On,TaskUnlockAchievement,,,,SwapActive_09A_Crespo_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M10_LockKurokSwap,TasklockAchievement,,,1,SwapActive_09A_Kurok_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_JohannesSwap_On,TaskUnlockAchievement,,,,SwapActive_09A_Johannes_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_TriggerArea_Warcamp,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M1_Warcamp,@09A_M15_TriggerArea_Warcamp,,8704.635 1971.012,,,,,,,,,,,,,,,,,
09A_M15_Container_05,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Container_05,,,,,,,,,,,,,,,09A_M15_Trahern_TalkTo_End,09A_M15_Taurus_TalkTo_End,09A_M15_Hargest_TallkTo_End,09A_M15_Kim_TalkTo_End,09A_M15_Riches_TalkTo_End
09A_M15_Trahern_TalkTo_End,TaskConversationState,,,,09A_Trahern_End,,,,,,,,,,,,,,,,09A_Trahern_End_Default,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Trahern_TalkTo_End,,,,,,,,,,,,,,,,,,,
09A_M15_Taurus_TalkTo_End,TaskConversationState,,,,09A_Taurus_End,,,,,,,,,,,,,,,,09A_Taurus_End_Default,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Taurus_TalkTo_End,,8670.6807 1964.8777 128.7353,,,,,,,,,,,,,,,,,
09A_M15_Hargest_TallkTo_End,TaskConversationState,,,,09A_Hargest_End,,,,,,,,,,,,,,,,09A_Hargest_End_Default,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Hargest_TalkTo_End,,,,,,,,,,,,,,,,,,,
09A_M15_Kim_TalkTo_End,TaskConversationState,,,,09A_Kim_End,,,,,,,,,,,,,,,,09A_Kim_End_Default,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Kim_TalkTo_End,,,,,,,,,,,,,,,,,,,
09A_M15_Riches_TalkTo_End,TaskConversationState,,,,09A_Riches_End,,,,,,,,,,,,,,,,09A_Riches_End_Default,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Riches_TalkTo_End,,,,,,,,,,,,,,,,,,,
09A_S0_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_S0_Container_MosswaterBend,09A_S0_TalkTo_Eldred,09A_S0_Container_SetIngredients,09A_S0_Container_Craft,09A_S0_UsePotion
09A_S0_Container_MosswaterBend,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S0_Container_FlaskCheck,09A_S0_InitialAccept,09A_S0_GoToPOI,09A_S0_SporeCaps,
09A_S0_Container_FlaskCheck,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S0_RemoveFlaskM1,09A_S0_InitialAcceptCheck,,,
09A_S0_RemoveFlaskM1,TaskRemoveItem,,,1,09A_M1_Flask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_InitialAcceptCheck,TaskAchievement,,,1,09A_S0_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_InitialAccept,TaskUnlockAchievement,,,,09A_S0_Unlock,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_GoToPOI,TaskGoToPOITag,,,,,,,,true,,abandoned_village_40058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S0_Task_GoToPOI,,,,,,,,,,,,,,,,,,,
09A_S0_SporeCaps,TaskHaveAndReturnItems,,,3,09A_S0_SporePod,09A_S0_SporePod,100,,true,,abandoned_village_40058,,true,true,,,,,,IO_09A_S0_SporePod,,,,,,,,,,,,,,,,,,,,,,,@09A_S0_SporeCaps,,8493.136 1940.270,,,true,,,,,,,,,,,,,,
09A_S0_TalkTo_Eldred,TaskConversationTopic,,,,09a_Eldred,,,,,,,,,,,,,,,,09a_S0_Topic_Eldred,,,,,,,,,,,,,,,,,,,,,,@09A_S0_Task_Eldred_TalkTo,,,,,,,,,,,,,,,,,,,
09A_S0_Container_SetIngredients,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S0_RemoveSpores,09A_S0_GiveWorkOrder,09A_S0_GiveFlask,09A_S0_GivePaste,09A_S0_GiveJelly
09A_S0_RemoveSpores,TaskRemoveItem,,,3,09A_S0_SporePod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_GiveWorkOrder,TaskGiveItem,,,1,WorkOrder_09A_S0_SporeElixir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_GiveFlask,TaskGiveItem,,,1,09A_S0_Flask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_GivePaste,TaskGiveItem,,,1,09A_S0_SporeIngredientA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_GiveJelly,TaskGiveItem,,,3,09A_S0_SporeIngredientB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_Container_Craft,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S0_CraftPotion_Camp,09A_S0_Container_CraftStation,,,
09A_S0_CraftPotion_Camp,TaskCraftRecipe,,,1,,,,,,,,,,,,,,09A_S0_SporeElixir,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S0_CraftPotion,,,,,,,,,,,,,,,,,,,
09A_S0_Container_CraftStation,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S0_UseRepository,09A_S0_CraftPotion_Station,,,
09A_S0_UseRepository,TaskInteract,,,1,,,,,,,,,,,,,,,,SettlementAlchemy,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,true,,,,,
09A_S0_CraftPotion_Station,TaskCraftRecipe,,,1,,,,,,,,,,,,,,09A_S0_SporeElixir,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S0_UsePotion,TaskUseItems,,,1,09A_S0_SporeElixir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S0_UsePotion,,,,,,,,,,,,,,,,,,,
09A_S1_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_S1_TriggerArea_SouthForellac,09A_S1_Container_AnimalRescue,09A_S1_SwapActive_Murrow_WC_On,,
09A_S1_TriggerArea_SouthForellac,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S1_SouthForellac,@09A_M2_TriggerArea_SouthForellac,,8284.39 1567.1 177.4,,,,,,,,,,,,,,,,,
09A_S1_Container_AnimalRescue,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S1_AnimalRescue_Boar,09A_S1_AnimalRescue_Deer,09A_S1_DestroyFloraTrap,,
09A_S1_AnimalRescue_Boar,TaskGameEvent,,,2,09A_S1_Boar_Trapped,,,,true,,firstlight4,,,,,,,,,IO_09A_S1_Boar_Trapped,,,09A_S1_Boar_Trapped_Interact,,,,,,,,,,,,,,,,,,,,@09A_S1_AnimalRescue_Boar,,8263.276 1534.476 212,,,true,,,,,,,,,,,,,,
09A_S1_AnimalRescue_Deer,TaskGameEvent,,,2,09A_S1_Deer_Trapped,,,,true,,firstlight4,,,,,,,,,IO_09A_S1_Deer_Trapped,,,09A_S1_Deer_Trapped_Interact,,,,,,,,,,,,,,,,,,,,@09A_S1_AnimalRescue_Deer,,8307.469 1534.273 212,,,true,,,,,,,,,,,,,,
09A_S1_DestroyFloraTrap,TaskGameEvent,,,4,09A_S1_FloraTrap,,,,true,,firstlight4,,,,,,,,,IO_09A_S1_FloraTrap,,,09A_S1_FloraTrap_Interact,,,,,,,,,,,,,,,,,,,,@09A_S1_DestroyFloraTrap,,8285.552 1577.495 212,,,true,,,,,,,,,,,,,,
09A_S1_SwapActive_Murrow_WC_On,TaskUnlockAchievement,,,,SwapActive_09A_Murrow_WC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S3_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_S3_SwapActive_Vachon_WC_On,09A_S3_Container_01,09A_S3_Container_01B,09A_S3_Container_02,
09A_S3_SwapActive_Vachon_WC_On,TaskUnlockAchievement,,,,SwapActive_09A_Vachon_WC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S3_Container_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S3_Container_01,,,,,,,,,,,,,,,09A_S3_GorillaBloodTrailA,09A_S3_GorillaBloodTrailB,09A_S3_GorillaBloodTrailC,09A_S3_GorillaBloodTrailD,09A_S3_GorillaBloodTrailE
09A_S3_GorillaBloodTrailA,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailA,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailA,,,09A_S3_GorillaBloodTrailA_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailA,,8507.732 1712.753,,,true,,,,,,,,,,,,,,
09A_S3_GorillaBloodTrailB,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailB,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailB,,,09A_S3_GorillaBloodTrailB_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailB,,8527.757 1728.481,,,true,,,,,,,,,,,,,,
09A_S3_GorillaBloodTrailC,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailC,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailC,,,09A_S3_GorillaBloodTrailC_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailC,,8555.998 1732.2296,,,true,,,,,,,,,,,,,,
09A_S3_GorillaBloodTrailD,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailD,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailD,,,09A_S3_GorillaBloodTrailD_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailD,,8567.5215 1698.5911,,,true,,,,,,,,,,,,,,
09A_S3_GorillaBloodTrailE,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailE,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailE,,,09A_S3_GorillaBloodTrailE_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailE,,8585.874 1667.3181,,,true,,,,,,,,,,,,,,
09A_S3_Container_01B,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S3_Container_01B,,,,,,,,,,,,,,,09A_S3_GorillaBloodTrailF,09A_S3_GorillaBloodTrailG,,,
09A_S3_GorillaBloodTrailF,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailF,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailF,,,09A_S3_GorillaBloodTrailF_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailF,,8538.1621 1648.8165,,,true,,,,,,,,,,,,,,
09A_S3_GorillaBloodTrailG,TaskGameEvent,,,1,09A_S3_GorillaBloodTrailG,,,,,,,,,,,,,,,IO_09A_S3_GorillaBloodTrailG,,,09A_S3_GorillaBloodTrailG_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_GorillaBloodTrailG,,8514.627 1622.9675,,,true,,,,,,,,,,,,,,
09A_S3_Container_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,IO_09A_S3_FreshKill,,,,,,,,,,,,,,,,,,,,,,,@09A_S3_Container_02,,,,,,,,,,,,,,,09A_S3_TriggerArea_Investigate,09A_S3_Container_03,09A_S3_HercyneCerebrum_Check,,
09A_S3_TriggerArea_Investigate,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S3_Investigate,@09A_S3_TriggerArea_Investigate,,8455.176 1568.691 169.983,,,true,,,,,,,,,,,,,,
09A_S3_Container_03,PartialTaskContainer,,,,,,,,,,,,,,,,,,,IO_09A_S3_FreshKill,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S3_FreshKill,09A_S3_HercyneCerebrum,,,
09A_S3_FreshKill,TaskGameEvent,,,1,09A_S3_FreshKill,,,,,,,,,,,,,,,IO_09A_S3_FreshKill,,,09A_S3_FreshKill_Interact,,,,,,,,,,,,,,,,,,,,@09A_S3_FreshKill,,8449.21 1572.152 169.5735,,,true,,,,,,,,,,,,,,
09A_S3_HercyneCerebrum,TaskHaveAndReturnItems,,,1,09A_S3_HercyneCerebrum,FL_Hercyne_Reindeer_WaveEvent,100,,,,,,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S3_HercyneCerebrum,,8448.857 1568.326,,,,,,,,,,,,,,,,,
09A_S3_HercyneCerebrum_Check,TaskHaveAndReturnItems,,,1,09A_S3_HercyneCerebrum,FL_Hercyne_Reindeer_WaveEvent,100,,,,,,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S3_HercyneCerebrum,,8448.857 1568.326,,,,,,,,,,,,,,,,,
09A_S4_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_S4_StartLockAchievements,09A_S4_Container03,09A_S4_LureContainer,09A_S4_Container05,09A_S4_LockBarrel2
09A_S4_StartLockAchievements,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_LockBarrel1Start,09A_S4_LockBarrel2Start,09A_S4_Container01,,
09A_S4_LockLureAchievementStart,TaskLockAchievement,,,,09A_S4_LureActivate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_LockBarrel1Start,TaskLockAchievement,,,,SwapHidden_09A_S4_Barrels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_LockBarrel2Start,TaskLockAchievement,,,,SwapHidden_09A_S4_Barrels2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_Container01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S4_Container01,,,,,,,,,,,,,,,09A_S4_ExplosiveBarrelC,09A_S4_EBDummyContainer,09A_S4_GatherPlants,09A_S4_GPDummyContainer,
09A_S4_ExplosiveBarrelC,TaskGameEvent,,,2,,,,,,,,,,,,,,,,IO_09A_S4_ExplosiveBarrelC,,,09A_S4_ExplosiveBarrelC_Interact,,,,,,,,,,,,,,,,,,,,@09A_S4_ExplosiveBarrelC,,,,,true,,,,,,,,,,,,,,
09A_S4_EBDummyContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_EBDummy1,09A_S4_EBDummy2,,,
09A_S4_EBDummy1,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_EBD1,,,8857 1075 63,1,,,,,,,,,,,,,,,,
09A_S4_EBDummy2,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_EBD2,,,8958.7402 1071.0162 75.8364,1,,,,,,,,,,,,,,,,
09A_S4_GatherPlants,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S4_LureIngre,,,09A_S4_LureIngre_Interact,,,,,,,,,,,,,,,,,,,,@09A_S4_GatherPlants,,,,,true,,,,,,,,,,,,,,
09A_S4_GPDummyContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_GPDummy1,,,,
09A_S4_GPDummy1,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_GPD1,,,8952.1436 1038.054 62.292,1,,,,,,,,,,,,,,,,
09A_S4_Container03,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S4_PlaceBarrel,,,,,,,,,,,,,,,09A_S4_PBContainer01,09A_S4_PBContainer02,,,
09A_S4_PBContainer01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_SubContainer01,09A_S4_UnlockBarrel1,,,
09A_S4_SubContainer01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_PBDummy1,09A_S4_PlaceBarrel,,,
09A_S4_PlaceBarrel,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S4_ExplosiveBarrelP,,,09A_S4_ExplosiveBarrelP_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,,,,,
09A_S4_PBDummy1,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_PBD1,,,8959.8984 1034.176 77.283,1,,true,,,,,,,,,,,,,,
09A_S4_UnlockBarrel1,TaskUnlockAchievement,,,,SwapHidden_09A_S4_Barrels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_PBContainer02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_SubContainer02,09A_S4_UnlockBarrel2,,,
09A_S4_SubContainer02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S4_PBDummy2,09A_S4_PlaceBarrel2,,,
09A_S4_PlaceBarrel2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S4_ExplosiveBarrelP2,,,09A_S4_ExplosiveBarrelP2_Interact,,,,,,,,,,,,,,,,,,,,@09A_S4_PlaceBarrel,,,1,,true,,,,,,,,,,,,,,
09A_S4_PBDummy2,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_PBD2,,,8956.2285 1027.91 77.334,1,,true,,,,,,,,,,,,,,
09A_S4_UnlockBarrel2,TaskUnlockAchievement,,,,SwapHidden_09A_S4_Barrels2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_LureContainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S4_PlaceLure,,,,,,,,,,,,,,,09A_S4_PlaceLure,,,,
09A_S4_PlaceLure,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S4_Lure,,,09A_S4_Lure_Interact,,,,,,,,,,,,,,,,,,,,,,8960.6914 1029.0607 77.027,1,,true,,,,,,,,,,,,,,
09A_S4_UnlockLureAchievement,TaskUnlockAchievement,,,,09A_S4_LureActivate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09A_S4_Container05,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,IO_09A_S4_Lure,,,,,,,,,,,,,,,,,,,,,,,@09A_S4_Container05,,,,,,,,,,,,,,,09A_S4_Detonate,09A_S4_LockBarrel1,,,
09A_S4_Escape,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S4_Escape,@09A_S4_Escape,,8957.8447 1040.7539 77.283,,,true,,,,,,,,,,,,,,
09A_S4_WaitForAngryEarth,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,@09A_S4_LureSwarmPin,,8974.893555 1061.607056 74.775299,,,true,,,,,,,,,,,,,,
09A_S4_Detonate,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S4_Detonator,,,09A_S4_Detonator_Interact,,,,,,,,,,,,,,,,,,,,@09A_S4_Detonate,,8974.8389 1061.5779 74.8137,,,true,,,,,,,,,,,,,,
09A_S4_LockLureAchievement,TaskLockAchievement,,,,09A_S4_LureActivate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_LockBarrel1,TaskLockAchievement,,,,SwapHidden_09A_S4_Barrels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S4_LockBarrel2,TaskLockAchievement,,,,SwapHidden_09A_S4_Barrels2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S5_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_S5_Container01,09A_S5_Container02,09A_S5_Partial,09A_S5_SwapActive_James_RR_On,
09A_S5_Container01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S5_Container01,,,,,,,,,,,,,,,09A_S5_DepletedMedicalSupplies,09A_S5_RottenReserves,09A_S5_BrokenArms,,
09A_S5_DepletedMedicalSupplies,TaskGatherAndReturnItems,,,1,09A_S5_DepletedMedicalSupplies,09A_S5_DepletedMedicalSupplies,100,,,,,,,,,,,,,IO_09A_S5_DepletedMedicalSupplies,,,09A_S5_DepletedMedicalSupplies_Interact,,,,,,,,,,,,,,,,,,,,@09A_S5_DepletedMedicalSupplies,,8615.9873 953.7034 71.7124,,,true,,,,,,,,,,,,,,
09A_S5_RottenReserves,TaskGatherAndReturnItems,,,1,09A_S5_RottenReserves,09A_S5_CaveFight,100,,,,,,,,,,,,,IO_09A_S5_CaveFight,,,09A_S5_CaveFight_Interact,,,,,,,,,,,,,,,,,,,,@09A_S5_CaveFight,,8612.0508 874.5502 69.9531,,,true,,,,,,,,,,,,,,
09A_S5_BrokenArms,TaskGatherAndReturnItems,,,1,09A_S5_BrokenArms,09A_S5_BrokenArms,100,,,,,,,,,,,,,IO_09A_S5_BrokenArms,,,09A_S5_BrokenArms_Interact,,,,,,,,,,,,,,,,,,,,@09A_S5_BrokenArms,,8614.2588 923.4604 76.141,,,true,,,,,,,,,,,,,,
09A_S5_Container02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S5_Container02,,,,,,,,,,,,,,,09A_S5_GoToCave,09A_S5_SwapActive_James_On,,,
09A_S5_SwapActive_James_On,TaskUnlockAchievement,,,,SwapActive_09A_James_S5_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S5_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_S5_Container03,09A_S5_WaveEventComplete,,,
09A_S5_GoToCave,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_S5_GoToCave,@09A_S5_GoToCave,,8517.0215 922.9183 92.5128,,,true,,,,,,,,,,,,,,
09A_S5_CaveFightProx,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_S5_CaveFightProx,,,09A_S5_CaveFightProx_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_S5_Container03,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_S5_Container03,,8513.4941 910.1165 95.3378,,,,,,,,,,,,,09A_S5_KillBowMaster,09A_S5_KillProwler,09A_S5_KillSoldier,,
