TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_14_PVP_Spy_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Covenant_first,M_task_die_reset,,,
FM_14_PVP_Spy_Covenant_first,TaskGatherItems,,,1,FM_PVP_Covenant_item_1,PVP_0003_DeadDropGiveItem,100,,,true,,factionarea_50395,,,true,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,11581.8 7643.7 161.0,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Covenant__turnin,M_task_die_reset,,,
FM_14_PVP_Spy_Covenant__turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Covenant_task,FM_14_PVP_Spy_Covenant__remove,,,
FM_14_PVP_Spy_Covenant_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Covenant_item_2,PVP_0001_DeadDropGiveItem,100,,,,,factionarea_50393,,,true,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,12229.8 7512.3 357.7,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Covenant__remove,TaskRemoveItem,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Poach_Covenant_first,M_ReturnToGiver,,,
FM_14_PVP_Poach_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Poach_Covenant_task,M_task_die_reset,,,
FM_14_PVP_Poach_Covenant_task,TaskKillContribution,,,3,,,,,,true,,factionarea_50395,,,true,,,,,,,,,,Wolf_Black_58,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,11581.8 7643.7 161.0,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Control_Covenant_first,M_ReturnToGiver,,,
FM_14_PVP_Control_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Control_Covenant_task,M_task_die_reset,,,
FM_14_PVP_Control_Covenant_task,PatrolTask,,,,,,,,,true,,factionarea_50395,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_14_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_H_01_leg_A_task,FM_14_H_01_leg_B_task,FM_14_H_01_leg_C_task,,
FM_14_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_14,Wolf_Black_58,100,,,true,,ancientcrater1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_01_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_2_14,Boar_59,100,,,true,,ancientcrater3,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_14,Alligator_Black_59,100,,,true,,ancientcrater6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_14_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_H_02_leg_A_task,FM_14_H_02_leg_B_task,FM_14_H_02_leg_C_task,,
FM_14_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_14,Lynx,100,,,true,,ancientcrater11,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_02_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_5_14,Primal_Lion_50,100,,,true,,ancientcrater14,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_14,Lynx_53,100,,,true,,ancientcrater14,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_14_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_H_03_leg_A_task,FM_14_H_03_leg_B_task,FM_14_H_03_leg_C_task,,
FM_14_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_14,Boar_Stripped_60,100,,,true,,ancientcrater10,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_03_leg_B_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_8_14,Wolf_Elemental_Earth_60,100,,,true,,ancientcrater17,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_H_03_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_9_14,Sheep_Eastern_54,100,,,true,,ancientcrater16,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_EXP_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_EXP_01_tasks_sub_container,M_ReturnToGiver,,,
FM_14_EXP_01_tasks_sub_container,SimpleTaskContainer,,,,,,,,,,,dungeon_edengrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_EXP_01_leg_A_task,,1,,,,,,,,,,,,FM_14_EXP_01_leg_A_task,,,,
FM_14_EXP_01_leg_A_task,TaskKillContribution,,,6,,,,,,,,dungeon_edengrove,DungeonEdengrove00,,true,,,,,,,,,,Swamp_Dryad_Soldier_DG_Edengrove_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_EXP_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_EXP_02_tasks_sub_container,M_ReturnToGiver,,,
FM_14_EXP_02_tasks_sub_container,SimpleTaskContainer,,,,,,,,,,,dungeon_edengrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_EXP_02_leg_A_task,,1,,,,,,,,,,,,FM_14_EXP_02_leg_A_task,,,,
FM_14_EXP_02_leg_A_task,TaskKillContribution,,,5,,,,,,,,dungeon_edengrove,DungeonEdengrove00,,true,,,,,,,,,,Swamp_Dryad_Archer_DG_Edengrove_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_EXP_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_EXP_03_tasks_sub_container,M_ReturnToGiver,,,
FM_14_EXP_03_tasks_sub_container,SimpleTaskContainer,,,,,,,,,,,dungeon_edengrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_EXP_03_leg_A_task,,1,,,,,,,,,,,,FM_14_EXP_03_leg_A_task,,,,
FM_14_EXP_03_leg_A_task,TaskHaveAndReturnItems,,1,4,FM_loot_item_39,Totem_Dryad_Nest_DG_Edengrove_00,100,,,,,dungeon_edengrove,DungeonEdengrove00,,true,,,,,,,,,,Totem_Dryad_Nest_DG_Edengrove_00,,,,,,,,,,,,,,,,,,,,@objective_destroy_and_collect,,,,,,,,,,,,,,,,,,,
14_SQ_04_AvernalWater_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_SQ_04_AvernalWater_Task_GoTo,14_SQ_04_AvernalWater_Task_GatherRecipe,14_SQ_04_AvernalWater_Task_CollectNote,,
14_SQ_04_AvernalWater_Task_GoTo,TaskGoToPOITag,,1,,,,,,,true,,crater_mysticbridge_50367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_04_AvernalWater_Task_GoTo,,,,,,,,,,,,,,,,,,,
14_SQ_04_AvernalWater_Task_GatherRecipe,TaskHaveAndReturnItems,,1,1,14_SQ_04_AvernalWater_Ingredient,,,50,,true,,crater_mysticbridge_50367,,,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_04_AvernalWater_Task_GatherRecipe,,,,,,,,,,,,,,,,,,,
14_SQ_04_AvernalWater_Task_CollectNote,TaskAchievement,,,1,Lore_unlock_14_Edengrove_Title_05_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_04_AvernalWater_Task_CollectNote,,11282.083008 8152.694824 212.321991,,,false,,,,,,,,,,,,,,
14_SQ_05_NimueFriends_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_SQ_05_NimueFriends_Plant1_container,14_SQ_05_NimueFriends_Plant2_container,14_SQ_05_NimueFriends_Plant3_container,14_SQ_05_NimueFriends_14_Antara,14_SQ_05_NimueFriends_14_Antara_1
14_SQ_05_NimueFriends_Plant1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_EW,,,,,,,,,,,,,,,14_SQ_05_NimueFriends_Task_HearPlant1,14_SQ_05_plant_subtitle_01,,,
14_SQ_05_NimueFriends_Task_HearPlant1,TaskGameEvent,,,1,,14_SQ_05_Plant_01,,,,true,,crater_mysticruins_50366,,,true,,,,,,,IO_14_SQ_05_Plant_01,,,14_SQ_05_Plant_01_interact,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_HearPlant1,,11127.990234 8049.285156 154.750443,,,,,,,,,,,,,,,,,
14_SQ_05_plant_subtitle_01,TaskTriggerGameEvent,,,1,,,,,,,,,,,,,,,,,,,,,14_SQ_05_plant_subtitle_01_Interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,
14_SQ_05_NimueFriends_Plant2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_EW,,,,,,,,,,,,,,,14_SQ_05_NimueFriends_Task_HearPlant2,14_SQ_05_plant_subtitle_02,,,
14_SQ_05_NimueFriends_Task_HearPlant2,TaskGameEvent,,,1,,14_SQ_05_Plant_02,,,,true,,crater_mysticruins_50366,,,true,,,,,,,IO_14_SQ_05_Plant_02,,,14_SQ_05_Plant_02_interact,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_HearPlant2,,11137.541016 8051.585449 154.627426,,,,,,,,,,,,,,,,,
14_SQ_05_plant_subtitle_02,TaskTriggerGameEvent,,,1,,,,,,,,,,,,,,,,,,,,,14_SQ_05_plant_subtitle_02_Interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,
14_SQ_05_NimueFriends_Plant3_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_EW,,,,,,,,,,,,,,,14_SQ_05_NimueFriends_Task_HearPlant3,14_SQ_05_plant_subtitle_03,,,
14_SQ_05_NimueFriends_Task_HearPlant3,TaskGameEvent,,,1,,14_SQ_05_Plant_03,,,,true,,crater_mysticruins_50366,,,true,,,,,,,IO_14_SQ_05_Plant_03,,,14_SQ_05_Plant_03_interact,,,,,,,,,,,,,,,,,,,,@14_SQ_05_NimueFriends_Task_HearPlant3,,11140.430664 8044.472168 155.158844,,,,,,,,,,,,,,,,,
14_SQ_05_plant_subtitle_03,TaskTriggerGameEvent,,,1,,,,,,,,,,,,,,,,,,,,,14_SQ_05_plant_subtitle_03_Interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,
14_SQ_05_NimueFriends_14_Antara,TaskUnlockAchievement,,,1,SwapActive_14_Antara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
14_SQ_05_NimueFriends_14_Antara_1,TaskUnlockAchievement,,,1,SwapActive_14_Antara_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
14_SQ_06_SylphidDyes_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_06_SylphidDyes_Container,,,1,,,,,,,,,,,,14_SQ_06_SylphidDyes_GoToWolcott,14_SQ_06_SylphidDyes_TalkToWolcott,14_SQ_06_SylphidDyes_Task_Dyes,,
14_SQ_06_SylphidDyes_GoToWolcott,TaskGoToPOITag,,,,,,,,,,,crater_feralledge_50313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_06_SylphidDyes_GoToWolcott,,,,,,,,,,,,,,,,,,,
14_SQ_06_SylphidDyes_TalkToWolcott,TaskConversationTopic,,,,14_Wolcott,,,,,,,,,,,,,,,,,,14_Wolcott_T1,,,,,,,,,,,,,,,,,,,,,,@14_SQ_06_SylphidDyes_TalkToWolcott,,11395 7221 240.1304,,,,,,,,,,,,,,,,,
14_SQ_06_SylphidDyes_Task_Dyes,TaskHaveAndReturnItems,,1,2,14_SQ_06_SylphidDyes_Dye,Boar_Stripped_51,100,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@14_SQ_06_SylphidDyes_Task_Dyes,,11201.4736 7390.1665 160.4527,,,,,,,,,,,,,,,,,
