TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_06_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_06_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_06_H_03_leg_A_task,FM_06_H_03_leg_B_task,FM_06_H_03_leg_C_task,,
FM_06_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_06,Alligator_Black_16,100,,true,,southwindsward7,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_03_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_8_06,Bison_16,100,,true,,southwindsward9,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_03_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_9_06,Lynx_20,100,,true,,southwindsward3,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_EXP_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_EXP_01_leg_A_task,M_ReturnToGiver,,,
FM_06_EXP_01_leg_A_task,TaskKillContribution,,,4,,,,,,,amrine_dungeon,DungeonAmrine,,true,,,,,,,,,,Withered_Grunt_DG_Windsward_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_06_EXP_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_EXP_02_leg_A_task,M_ReturnToGiver,,,
FM_06_EXP_02_leg_A_task,TaskHaveAndReturnItems,,,4,FM_loot_item_35,,,100,,,amrine_dungeon,DungeonAmrine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_06_EXP_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_EXP_03_leg_A_task,M_ReturnToGiver,,,
FM_06_EXP_03_leg_A_task,TaskKillContribution,,,7,,,,,,,amrine_dungeon,DungeonAmrine,,true,,,,,,,,,,Wraith,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
