GatherableID,DisplayName,GatheringAction,GatheringType,IdleFragment,GatheringFragment,FinalLootTable,LootTableDefaultMaterial,MinRespawnRate,MaxRespawnRate,Tradeskill,RequiredTradeskillLevel,ExpansionIdUnlock,DepletedGatherableID,BaseGatherTime,WaitForImpact,Restriction,AlignGatherer,GameEventID,ItemRestrictionId,ItemRestrictionQuantity,RequiredSongId,SongRewardId,ResetGatherTimeOnEndInteraction,IsLootContainer,IsElite,IsDynamicPoiTarget,RequireLootItems,IconTypeUnlock,IgnoreAllObstructions,ObstructBuildables,RequireControllingFaction,AddedStatusEffect,RequiredStatusEffect,ConsumedStatusEffect,NumRequiredToGather,UsableEmoteTags,RequirementDescription,DisplayDescription,IsLandmark,TooltipImage,LandmarkIconPath,RequiredWhisperId,MountGatherers
04A_Side02_03_Proximity_Investigate_04,@04A_Side02_03_Proximity_Investigate_04_DisplayName,Etching,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,true,04A_Side02_03_Proximity_Investigate_04_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side02_03_Proximity_Investigate_05,@04A_Side02_03_Proximity_Investigate_05_DisplayName,Etching,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,true,04A_Side02_03_Proximity_Investigate_05_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side02_05_ArmillarySphere,@04A_Side02_05_ArmillarySphere_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side02_05_ArmillarySphere_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_Mandolin,@04A_Side05_01_Mandolin_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side05_01_Mandolin_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_UBR,@04A_Side05_01_UBR_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side05_01_UBR_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_Guitar,@04A_Side05_01_Guitar_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side05_01_Guitar_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_PlayMandolin,@04A_Side05_01_PlayMandolin_DisplayName,None,None,,Interact_Play_Mandolin,Empty,,200,300,None,,,,9.5,false,NoToolNecessary,false,04A_Side05_01_PlayMandolin_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_PlayGuitar,@04A_Side05_01_PlayGuitar_DisplayName,None,None,,Interact_Play_Guitar,Empty,,200,300,None,,,,12.5,false,NoToolNecessary,false,04A_Side05_01_PlayGuitar_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_PlayUBR,@04A_Side05_01_PlayUBR_DisplayName,None,None,,Interact_Play_URBass,Empty,,200,300,None,,,,10,false,NoToolNecessary,false,04A_Side05_01_PlayUBR_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_01_PlayFlute,@04A_Side05_01_PlayFlute_DisplayName,None,None,,Interact_Play_Flute,Empty,,200,300,None,,,,16,false,NoToolNecessary,false,04A_Side05_01_PlayFlute_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_02_PlayForMagistrate,@04A_Side05_02_PlayForMagistrate_DisplayName,None,None,,Interact_PlayFlute_WindsofAutumn,Empty,,200,300,None,,,,15,false,NoToolNecessary,false,04A_Side05_02_PlayForMagistrate_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_02_PlayForCaptain,@04A_Side05_02_PlayForCaptain_DisplayName,None,None,,Interact_PlayFlute_WindsofAutumn,Empty,,200,300,None,,,,15,false,NoToolNecessary,false,04A_Side05_02_PlayForCaptain_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_02_PlayForConstable,@04A_Side05_02_PlayForConstable_DisplayName,None,None,,Interact_PlayFlute_WindsofAutumn,Empty,,200,300,None,,,,15,false,NoToolNecessary,false,04A_Side05_02_PlayForConstable_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_02_PlayForBarkeep,@04A_Side05_02_PlayForBarkeep_DisplayName,None,None,,Interact_PlayFlute_WindsofAutumn,Empty,,200,300,None,,,,15,false,NoToolNecessary,false,04A_Side05_02_PlayForBarkeep_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_03_Laundry,@04A_Side05_03_Laundry_DisplayName,Welling,None,,,Empty,,200,300,None,,,,5,false,NoToolNecessary,true,04A_Side05_03_Laundry_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_03_Delivery,@04A_Side05_03_Delivery_DisplayName,None,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side05_03_Delivery_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side05_03_Delivery_DropSpot,@04A_Side05_03_Delivery_DropSpot_DisplayName,None,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side05_03_Delivery_DropSpot_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side08_02_SecretIngredient,@04A_Side08_02_SecretIngredient_DisplayName,None,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,true,04A_Side08_02_SecretIngredient_Interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
04A_Side04_01_Flowers,@04A_Side04_01_Flowers,None,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,true,04A_Side04_01_Flowers_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side04_02_Proximity_InvestigationSpot_01,@04A_Side04_02_Proximity_InvestigationSpot01,None,None,,,Empty,,200,300,None,,,,1,false,NoToolNecessary,true,04A_Side04_02_Proximity_InvestigationSpot_01_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side04_02_Proximity_InvestigationSpot_02,@04A_Side04_02_Proximity_InvestigationSpot02,None,None,,,Empty,,200,300,None,,,,1,false,NoToolNecessary,true,04A_Side04_02_Proximity_InvestigationSpot_02_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side04_02_Proximity_InvestigationSpot_03,@04A_Side04_02_Proximity_InvestigationSpot03,None,None,,,Empty,,200,300,None,,,,1,false,NoToolNecessary,true,04A_Side04_02_Proximity_InvestigationSpot_03_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side04_03_EarthPatch,@04A_Side04_03_EarthPatch,None,None,,,Empty,,200,300,None,,,,5,false,ItemRequired,true,04A_Side04_03_EarthPatch_interact,04aSide04_02_TeklasPoison,1,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side04_03_EarthPatch01,@04A_Side04_03_EarthPatch,None,None,,,Empty,,200,300,None,,,,5,false,ItemRequired,true,04A_Side04_03_EarthPatch01_interact,04aSide04_02_TeklasPoison,1,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side07_01_PortBottle,@04A_Side07_01_PortBottle,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side07_01_PortBottle_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side07_02_DustyBottle,@04A_Side07_02_DustyBottle,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side07_02_DustyBottle_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side09_01_AlchemyBottle,@04A_Side09_01_AlchemyBottle,Handcrafting,None,,,Empty,,200,300,None,,,,1.5,false,NoToolNecessary,true,04A_Side09_01_AlchemyBottle_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
04A_Side10_01_CopperSeam,@04A_Side10_01_CopperSeam,Mining,Mining,,,Empty,,200,300,None,,,,7,true,ToolRequired,false,04A_Side10_01_CopperSeam_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Gimmick_BreakingWallsCannon,@Gimmick_BreakingWallsCannon_DisplayName,Handcrafting,None,,,Empty,,64002,64002,None,,,,1,false,NoToolNecessary,false,IO_Gimmick_BreakingWallsCannon_interact,,,,,true,false,,,,,,,,,,,,,,,,,,,
Gimmick_BreakingWallsCannon_Vignette,@Gimmick_BreakingWallsCannon_DisplayName,Handcrafting,None,,,Empty,,31,31,None,,,,2,false,NoToolNecessary,false,IO_Gimmick_BreakingWallsCannon_interact,,,,,true,false,,,,,,,,,,,,,,,,,,,
06A_MSQ_05_windmillTurnA,@06A_MSQ_05_windmillTurn_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_05_windmillA_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_05_windmillTurnB,@06A_MSQ_05_windmillTurn_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_05_windmillB_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_05_grainSack,@06A_MSQ_05_grainSack_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_05_grain_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_05_foodCart,@06A_MSQ_05_foodCart_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_05_cart_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_Lijsbet_Trapped,@06A_MSQ_Lijsbet_Trapped_DisplayName,Handcrafting,None,,,Empty,,600,600,None,0,,,1,false,NoToolNecessary,false,IO_06A_MSQ_Lijsbet_Trapped_interact,,,,,,true,,,,1,,,false,,,,,,,,,,,,
06A_MSQ_Michael_Trapped,@06A_MSQ_Michael_Trapped_DisplayName,Handcrafting,None,,,Empty,,600,600,None,0,,,1,false,NoToolNecessary,false,IO_06A_MSQ_Michael_Trapped_interact,,,,,,true,,,,1,,,false,,,,,,,,,,,,
06A_MSQ_Nessa_Trapped,@06A_MSQ_Nessa_Trapped_DisplayName,Handcrafting,None,,,Empty,,600,600,None,0,,,1,false,NoToolNecessary,false,IO_06A_MSQ_Nessa_Trapped_interact,,,,,,true,,,,1,,,false,,,,,,,,,,,,
06A_MSQ_Gideon_Trapped,@06A_MSQ_Gideon_Trapped_DisplayName,Handcrafting,None,,,Empty,,600,600,None,0,,,1,false,NoToolNecessary,false,IO_06A_MSQ_Gideon_Trapped_interact,,,,,,true,,,,1,,,false,,,,,,,,,,,,
06A_MSQ_11_pirateCrates,@06A_MSQ_11_pirateCrates_DisplayName,None,None,,,Empty,,200,300,None,,,,1,false,NoToolNecessary,true,IO_06A_MSQ_11_pirateCrates_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_12_marcelsHat,@06A_MSQ_12_marcelsHat_DisplayName,None,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_12_hat_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_12_pirateChest,@06A_MSQ_15_speakersChest_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_12_pirateChest_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_13_verdantJewel,@06A_MSQ_13_verdantJewel_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_13_jewel_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_14_map,@06A_MSQ_14_map_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_14_map_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_15_speakersChest,@06A_MSQ_15_speakersChest_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_15_chest_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_18_siriusJewel,@06A_MSQ_13_verdantJewel_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_18_siriusJewel_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
06A_MSQ_21_thornhallJewel,@06A_MSQ_13_verdantJewel_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,3,false,NoToolNecessary,false,IO_06A_MSQ_21_thornhallJewel_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Cyclic_06A_MSQ_puzzle1_stone1,@Cyclic_06A_MSQ_puzzlestone_DisplayName,Handcrafting,None,,,Empty,,30,60,None,0,,,0,false,NoToolNecessary,false,06A_MSQ_puzzle1_stone1_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Cyclic_06A_MSQ_puzzle1_stone2,@Cyclic_06A_MSQ_puzzlestone_DisplayName,Handcrafting,None,,,Empty,,30,60,None,0,,,0,false,NoToolNecessary,false,06A_MSQ_puzzle1_stone2_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Cyclic_06A_MSQ_puzzle1_stone3,@Cyclic_06A_MSQ_puzzlestone_DisplayName,Handcrafting,None,,,Empty,,30,60,None,0,,,0,false,NoToolNecessary,false,06A_MSQ_puzzle1_stone3_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Cyclic_06A_MSQ_puzzle2_stone1,@Cyclic_06A_MSQ_puzzlestone_DisplayName,Handcrafting,None,,,Empty,,30,60,None,0,,,0,false,NoToolNecessary,false,06A_MSQ_puzzle2_stone1_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Cyclic_06A_MSQ_puzzle2_stone2,@Cyclic_06A_MSQ_puzzlestone_DisplayName,Handcrafting,None,,,Empty,,30,60,None,0,,,0,false,NoToolNecessary,false,06A_MSQ_puzzle2_stone2_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
Gimmick_CaveIn,@Gimmick_CaveIn_DisplayName,None,None,,,Empty,,64000,64002,None,,,,2,false,NoToolNecessary,false,,,,,,true,false,,,,,,,,,,,,,,,,,,,
Sandworm_ArenaEncounter_WormPellet,@WinterConv_Gleamite_Chunk_DisplayName,Mining,Mining,,,Empty,,9000,9000,Mining,0,,,15,true,ToolRequired,false,Sandworm_ArenaEncounter_WormPellet_interact,,,,,false,false,,,,,true,,,,,,,,,,,,,,
Whisper_Test_01,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,MSQ_Whisper_01,,,,,,,,,,,,,,,,,,,,,,,,whisper_test_01,
Whisper_Test_02,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,MSQ_Whisper_02,,,,,,,,,,,,,,,,,,,,,,,,whisper_test_02,
Whisper_Test_03,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,MSQ_Whisper_03,,,,,,,,,,,,,,,,,,,,,,,,whisper_test_03,
MB_MSQ2_Crate_interact,@InteractObject_Interact_Corsairs_Quest,Kicking,None,,,Empty,,540,600,None,,,,1,true,NoToolNecessary,true,MB_MSQ2_Crate_interact_interact,,,,,true,false,,,,,,,,,,,,,,,,,,,
Medea_Crystal,@MB_MSQ2_ReleaseCrystal_DisplayName,None,None,,,Empty,,20,30,None,,,,0,false,NoToolNecessary,false,,,,,,,false,,,,,,,false,,,,,,,,,,,,
06A_IR_02_WeaponRack,@06A_IR_02_WeaponsRack_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,IO_06A_IR_02_weaponRack_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
06A_Z_02_Wyrdwood,@06A_Z_02_Wyrdwood_DisplayName,Handcrafting,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,IO_06A_Z_02_Wyrdwood_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
01_Whisper_FTUE_01,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_FTUE_01_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_FTUE_01,
01_Whisper_FTUE_02,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_FTUE_02_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_FTUE_02,
01_Whisper_FTUE_03,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_FTUE_03_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_FTUE_03,
01_Whisper_FTUE_04,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_FTUE_04_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_FTUE_04,
01_Whisper_FTUE_05,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_FTUE_05_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_FTUE_05,
01_Whisper_Beach_01,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_01_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_01,
01_Whisper_Beach_02,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_02_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_02,
01_Whisper_Beach_03,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_03_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_03,
01_Whisper_Beach_04,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_04_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_04,
01_Whisper_Beach_05,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_05_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_05,
01_Whisper_Beach_06,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_06_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_06,
01_Whisper_Beach_07,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,01_Whisper_Beach_07_event,,,,,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_07,
Sandworm_CannonBall,@Sandworm_Powerup_DisplayName,None,None,,,,,0,0,None,,,,0.25,false,NoToolNecessary,true,,,,,,true,true,,,,,,,,Sandworm_Acid_Resistance,,,,,,,,,,,
Sandworm_Cannon,@Gimmick_BreakingWallsCannon_DisplayName,Handcrafting,None,,,Empty,,3,3,None,,,,0.5,false,NoToolNecessary,false,,,,,,true,false,,,,,,,,,Sandworm_CannonBall,Sandworm_CannonBall,,,,,,,,,
12A_Whisper_01,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,12A_MB_whisper_01_interact,,,,,,,,,,,,,,,,,,,,,,,,12A_MB_Whisper_01,
12A_Whisper_02,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,12A_MB_whisper_02_interact,,,,,,,,,,,,,,,,,,,,,,,,12A_MB_Whisper_02,
12A_Whisper_03,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,12A_MB_whisper_03_interact,,,,,,,,,,,,,,,,,,,,,,,,12A_MB_Whisper_03,
12A_Whisper_04,,None,None,,,,,1,1,None,,,,3,false,WhisperRequired,false,12A_MB_whisper_04_interact,,,,,,,,,,,,,,,,,,,,,,,,12A_MB_Whisper_04,
Damned_Cultist_Chaplain_GlyphIO,@Damned_Cultist_Chaplain_GlyphIO,None,None,,,Empty,,1,1,None,,,,1.5,false,NoToolNecessary,false,,,,,,true,false,,,,,,,,,,,,,,,,,,,
Throwable_Item,@GuanoSmall_DisplayName,None,None,,,Throwable_Item,,320,540,None,0,,,0.1,false,NoToolNecessary,false,,,,,,,false,,,,,,,,,,,,,,,,,,,
16_Side_12_DragonEggA,@16_Side_12_DragonEgg_DisplayName,None,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,16_Side_12_DragonEgg_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
16_Side_13_WormSpineA,@16_Side_13_WormSpine_DisplayName,None,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,16_Side_13_WormSpine_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
16_Side_13_WormSpineB,@16_Side_13_WormSpine_DisplayName,None,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,16_Side_13_WormSpine_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
16_Side_13_WormSpineC,@16_Side_13_WormSpine_DisplayName,None,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,16_Side_13_WormSpine_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
16_Side_13_WormSpineD,@16_Side_13_WormSpine_DisplayName,None,None,,,Empty,,200,300,None,,,,4,false,NoToolNecessary,true,16_Side_13_WormSpine_interact,,,,,true,true,,,,,,,,,,,,,,,,,,,
98_Covenant_Whisper_01,,None,None,,,,,80000,80000,None,,,,3,false,WhisperRequired,false,98_Covenant_Whisper_01_Interact,,,,,,,,,,,,,,,,,,,,,,,,98_Covenant_Whisper_01,
98_Marauders_Whisper_01,,None,None,,,,,80000,80000,None,,,,3,false,WhisperRequired,false,98_Marauders_Whisper_01_Interact,,,,,,,,,,,,,,,,,,,,,,,,98_Marauders_Whisper_01,
98_Syndicate_Whisper_01,,None,None,,,,,80000,80000,None,,,,3,false,WhisperRequired,false,98_Syndicate_Whisper_01_Interact,,,,,,,,,,,,,,,,,,,,,,,,98_Syndicate_Whisper_01,
Yeti_2022_Fortify_Monolith,@Yeti_2022_Fortify_Monolith_DisplayName,AzothStaffHigh,AzothStaff,,,,,900,1800,AzothStaff,1,,,5,false,ToolRequired,false,,,,,,,false,,,,,true,,,,,,4,,,,,,,,
Yeti_2022_Empower_Monolith,@Yeti_2022_Empower_Monolith_DisplayName,AzothStaffHigh,AzothStaff,,,,,900,1800,AzothStaff,1,,,5,false,ToolRequired,false,,,,,,,false,,,,,true,,,,,,,,,,,,,,
MSQ_Grace_CorruptedNodule_1,@CorruptedNodule_DisplayName,None,None,,,QuestInteractable,,33,33,None,,,,4,false,NoToolNecessary,false,MSQ_CorruptedNodule_1_interact,,,,,false,false,,,,,,,,,,,,,,,,,,,
MSQ_Grace_CorruptedNodule_2,@CorruptedNodule_DisplayName,None,None,,,QuestInteractable,,33,33,None,,,,4,false,NoToolNecessary,false,MSQ_CorruptedNodule_2_interact,,,,,false,false,,,,,,,,,,,,,,,,,,,
MSQ_Grace_CorruptedNodule_3,@CorruptedNodule_DisplayName,None,None,,,QuestInteractable,,33,33,None,,,,4,false,NoToolNecessary,false,MSQ_CorruptedNodule_3_interact,,,,,false,false,,,,,,,,,,,,,,,,,,,
BoatEncounter_Scallywag,@12A_BoatEncounter_NoNunez_Obj_Activate,Handcrafting,None,,,Empty,,10,10,None,,,,3,false,NoToolNecessary,true,,,,,,true,false,,,,,,,,,,,,,,,,,,,
BoatEncounter_Brysedd,@12A_BoatEncounter_Traitors_Obj_Activate,Handcrafting,None,,,Empty,,10,10,None,,,,3,false,NoToolNecessary,true,,,,,,true,false,,,,,,,,,,,,,,,,,,,
Preddieu_LostAttack_CartSupplies,@12A_LakesideFarm_LostAttack_Obj_Activate,Handcrafting,None,,,Empty,,10,10,None,,,,3,false,NoToolNecessary,true,,,,,,true,false,,,,,,,,,,,,,,,,,,,
16_AdianaAkhet_SE,,None,None,,,,,200,300,None,,,,3,false,NoToolNecessary,false,16_AdianaAkhet_SE_Interact,,,,,,true,,,,,,,,,,,,,,,,,,,
16_ImhotepRitual_SE,,None,None,,,,,200,300,None,,,,3,false,NoToolNecessary,false,16_ImhotepRitual_SE_Interact,,,,,,true,,,,,,,,,,,,,,,,,,,
16_Coronation_SE,,None,None,,,,,200,300,None,,,,3,false,NoToolNecessary,false,16_Coronation_SE_Interact,,,,,,true,,,,,,,,,,,,,,,,,,,
MSQ_CorruptedMaw,@MSQ_CorruptedMaw_DisplayName,None,None,,,Empty,,900,1800,None,,,,3,false,NoToolNecessary,false,,,,,,,,,,,,,,,,,,,,,,,,,,
FireNaga_Miniboss_FlameVent,@FireNaga_Miniboss_FlameVent_DisplayName,AzothStaffHigh,AzothStaff,,,,,900,1800,AzothStaff,1,,,3,false,ToolRequired,false,,,,,,,false,,,,,true,,,,,,,,,,,,,,
16BS_AncientGlyph_Backup,@16BS_AncientGlyph_Backup_DisplayName,AzothStaffHigh,AzothStaff,,,Empty,,200,300,None,0,,,3,false,ToolRequired,false,16BS_AncientGlyph_Backup_Interact,,,,,true,false,,,,,true,,false,,,,,,,,,,,,
01_Watcher_FTUE_01,,None,None,,Interact_Box_FTUE,,,1,1,None,,,,3,false,WhisperRequired,false,01_Watcher_FTUE_01_event,,,,,,,,,,,,,,,,,,,,,,,,01_Watcher_FTUE_01,
95_s01_03_Interviews_SE,,None,None,,,,,200,300,None,,,,3,false,NoToolNecessary,false,95_s01_03_Interviews_SE_Interact,,,,,,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies1,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies1_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies2,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies2_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies3,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies3_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies4,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies4_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies5,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies5_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedCampSupplies6,@95_s01_01_CorruptedCampSupplies,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,false,95_s01_01_CorruptedCampSupplies6_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CorruptedTent,@95_s01_01_CorruptedTent,LootContainer,None,,,Empty,,200,300,None,,,,2,false,NoToolNecessary,true,95_s01_01_CorruptedTent_interact,,,,,true,true,,,,,,,false,,,,,,,,,,,,
95_s01_01_CrowsNestCampBuild,@95_s01_01_CrowsNestCampBuild,None,None,,Interact_Carpentry,Empty,,200,300,None,,,,5,true,NoToolNecessary,false,95_s01_01_CrowsNestCampBuild_interact,,,,,false,true,,,,,,,false,,,,,,,,,,,,
95_s01_03_HeroesPoster1,@95_s01_03_HeroesPoster,Handcrafting,None,,,Empty,,200,300,None,,,,1,false,NoToolNecessary,false,95_s01_03_HeroesPoster1_interact,95_s01_03_HeroesPosterItem,1,,,true,true,,,,,,,false,,,,,,,,,,,,
