StatusID,DisplayName,Description,Notes,WindowHeader,RankSorting,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,IsTrueDamage,DamageSkipsDeathsDoor,Health,HealthMin,HealthMinPercent,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction,LocTextTagForDeathRecap,ExpansionForDeathRecap,ObjectiveLocTextTagForDeathRecap,SourceRuneChargeOnHealthChangeOnly,PreventMirrorBeams,LinkedBeamStackThreshold,LinkedBeamName,IsServerOnly
Mammoth_Lightning_Shock,@Mammoth_Lightning_Shock_DisplayName,@Mammoth_Lightning_Shock_Tooltip,,,,Debuff+Shock+CC,lyshineui/images/status/SE_ShockT5.png,true,true,,,,,,,,,,2,1,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,-30,-0.25,,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,2,2,true,,,,,,,,,,,,,,,,,,,
Mammoth_Boss_PhaseTrigger,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
Mammoth_Lightning_Empowered_Debuff_Tick,@Mammoth_Chain_Lightning_DisplayName,@Mammoth_Chain_Lightning_Tooltip,,,,NonDispellableDebuff,lyshineui/images/status/SE_ShockT5.png,true,true,AI_Mammoth_ChainLightning_ON,AI_Mammoth_ChainLightning_OFF,,,,,,,,10,2,1,,Mammoth_Lightning_Empowered_Debuff_Cast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,true,,,,,,,,,,,,,,,,,,,
Mammoth_Lightning_Empowered_Debuff_Cast,,,,,,AI_Neutral,,true,true,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_MammothBoss_Chain_Lightning_Empowered_Player_Debuff,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,true,,,,,,,,,,,,,,,,,,,
Mammoth_Open_World_Detection_Check,,,,,,,,false,false,,,,,,,,,,1,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Fire,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gorilla_Rage_Remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Ice,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gorilla_Rage_Remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Lightning,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gorilla_Rage_Remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Fire_Buff,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,AI_FireDMG_25_Additive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Ice_Buff,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,AI_IceDMG_25_Additive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Lightning_Buff,,,,,,NonDispellableDebuff,,false,false,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,AI_LightningDMG_25_Additive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,
Gorilla_Rage_Remove,,,,,,NonDispellableDebuff,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Gorilla_Rage_Lightning+Gorilla_Rage_Fire+Gorilla_Rage_Ice+Gorilla_Rage_Fire_Affix+Gorilla_Rage_Ice_Affix+Gorilla_Rage_Lightning_Affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_AzothCharge,@AI_Gorilla_Boss_AzothCharge_DisplayName,@AI_Gorilla_Boss_AzothCharge_Description,,,,Buff,,false,false,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
AI_Gorilla_Boss_Attune_Fire,@AI_Gorilla_Boss_Attune_Fire_DisplayName,@AI_Gorilla_Boss_Attune_Fire_Description,,,,NonDispellableBuff,lyshineui/images/icons/perks/FireWard1.png,true,false,Gorilla_Boss_Attunement_Fire,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,AI_Gorilla_Boss_Elem_SK_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Attune_Ice,@AI_Gorilla_Boss_Attune_Ice_DisplayName,@AI_Gorilla_Boss_Attune_Ice_Description,,,,NonDispellableBuff,lyshineui/images/icons/perks/IceWard1.png,true,false,Gorilla_Boss_Attunement_Ice,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,AI_Gorilla_Boss_Elem_SK_Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Attune_Nature,@AI_Gorilla_Boss_Attune_Nature_DisplayName,@AI_Gorilla_Boss_Attune_Nature_Description,,,,NonDispellableBuff,lyshineui/images/icons/perks/NatureWard1.png,true,false,Gorilla_Boss_Attunement_Nature,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,AI_Gorilla_Boss_Elem_SK_Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Attune_Lightning,@AI_Gorilla_Boss_Attune_Lightning_DisplayName,@AI_Gorilla_Boss_Attune_Lightning_Description,,,,NonDispellableBuff,lyshineui/images/icons/perks/LightningWard1.png,true,false,Gorilla_Boss_Attunement_Lightning,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,AI_Gorilla_Boss_Elem_SK_Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Elem_SelfDestruct,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_ClearPlayerStatusEffects,@AI_Gorilla_Boss_ClearPlayerStatusEffects_DisplayName,@AI_Gorilla_Boss_ClearPlayerStatusEffects_Description,,,,AI_Neutral,,false,false,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,AI_Gorilla_Boss_AzothCharge+AI_Gorilla_Boss_Attune_Fire+AI_Gorilla_Boss_Attune_Ice+AI_Gorilla_Boss_Attune_Nature+AI_Gorilla_Boss_Attune_Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DmgApp_Fire,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,6,0,,AI_Gorilla_Boss_Dmg_Fire,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DmgApp_Ice,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,6,0,,AI_Gorilla_Boss_Dmg_Ice,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DmgApp_Nature,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,6,0,,AI_Gorilla_Boss_Dmg_Nature,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DmgApp_Lightning,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,6,0,,AI_Gorilla_Boss_Dmg_Lightning,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DmgApp_Void,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,6,0,,AI_Gorilla_Boss_Dmg_Void,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,AI_Gorilla_Boss_DmgApp_Fire+AI_Gorilla_Boss_DmgApp_Ice+AI_Gorilla_Boss_DmgApp_Nature+AI_Gorilla_Boss_DmgApp_Lightning+AI_Gorilla_Boss_Dmg_Fire+AI_Gorilla_Boss_Dmg_Ice+AI_Gorilla_Boss_Dmg_Nature+AI_Gorilla_Boss_Dmg_Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Fire,@AI_Gorilla_Boss_Dmg_Fire_DisplayName,@AI_Gorilla_Boss_Dmg_Fire_Description,,,,AI_Neutral,lyshineui/images/icons/perks/FireDMG1.png,true,false,,,,,,,,,,-1,,,,,,0,,,AI_Gorrila_Boss_ElemExpTrigger,20,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Ice,@AI_Gorilla_Boss_Dmg_Ice_DisplayName,@AI_Gorilla_Boss_Dmg_Ice_Description,,,,AI_Neutral,lyshineui/images/icons/perks/IceDMG1.png,true,false,,,,,,,,,,-1,,,,,,0,,,AI_Gorrila_Boss_ElemExpTrigger,20,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Nature,@AI_Gorilla_Boss_Dmg_Nature_DisplayName,@AI_Gorilla_Boss_Dmg_Nature_Description,,,,AI_Neutral,lyshineui/images/icons/perks/NatureDMG1.png,true,false,,,,,,,,,,-1,,,,,,0,,,AI_Gorrila_Boss_ElemExpTrigger,20,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,20,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Lightning,@AI_Gorilla_Boss_Dmg_Lightning_DisplayName,@AI_Gorilla_Boss_Dmg_Lightning_Description,,,,AI_Neutral,lyshineui/images/icons/perks/LightningDMG1.png,true,false,,,,,,,,,,-1,,,,,,0,,,AI_Gorrila_Boss_ElemExpTrigger,20,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,20,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Void,@AI_Gorilla_Boss_Dmg_Void_DisplayName,@AI_Gorilla_Boss_Dmg_Void_Description,,,,AI_Neutral,lyshineui/images/icons/perks/VoidDMG1.png,true,false,,,,,,,,,,-1,,,,,,0,,,AI_Gorilla_Boss_Dmg_Void_Extra,20,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,20,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_Dmg_Void_Extra,@AI_Gorilla_Boss_Dmg_Void_DisplayName,@AI_Gorilla_Boss_Dmg_Void_Description,,,,AI_Neutral,lyshineui/images/icons/Abilities/voidmagic_Ability04_Mod01.png,true,false,,,,,,,,,,-1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,AI_Gorilla_Boss_Dmg_Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,25,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_RiftIO_Depleted,,,,,,AI_Neutral,,false,false,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,AI_Gorilla_Boss_DmgApp_Fire+AI_Gorilla_Boss_DmgApp_Ice+AI_Gorilla_Boss_DmgApp_Nature+AI_Gorilla_Boss_DmgApp_Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
AI_Gorilla_Boss_DamageVuln,@AI_Gorilla_Boss_DamageVuln_DisplayName,@AI_Gorilla_Boss_DamageVuln_Description,,,,AI_Neutral,lyshineui/images/status/SE_RendT3.png,true,false,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,true,,,,,AI_Gorilla_Boss_RiftIO_Depleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,0,0,true,,,,,,,,,,,,,,,,,,,
