VitalsID,DisplayName,Level,ScheduleVitalsIds,BaseVitalsId
Skeleton_Spear_43,@Skeleton_Spear_43_VitalsName,43,,Skeleton_Spear_43
Skeleton_Spear_44,@Skeleton_Spear_44_VitalsName,44,,Skeleton_Spear_44
Skeleton_Spear_45,@Skeleton_Spear_45_VitalsName,45,,Skeleton_Spear_45
Skeleton_Spear_46,@Skeleton_Spear_46_VitalsName,46,,Skeleton_Spear_46
Skeleton_Spear_47,@Skeleton_Spear_47_VitalsName,47,,Skeleton_Spear_47
Skeleton_Spear_48,@Skeleton_Spear_48_VitalsName,48,,Skeleton_Spear_48
Skeleton_Spear_49,@Skeleton_Spear_49_VitalsName,49,,Skeleton_Spear_49
Skeleton_Spear_50,@Skeleton_Spear_50_VitalsName,50,,Skeleton_Spear_50
Skeleton_Spear_51,@Skeleton_Spear_51_VitalsName,51,,Skeleton_Spear_51
Skeleton_Spear_52,@Skeleton_Spear_52_VitalsName,52,,Skeleton_Spear_52
Skeleton_Spear_53,@Skeleton_Spear_53_VitalsName,53,,Skeleton_Spear_53
Skeleton_Spear_54,@Skeleton_Spear_54_VitalsName,54,,Skeleton_Spear_54
Skeleton_Spear_55,@Skeleton_Spear_55_VitalsName,55,,Skeleton_Spear_55
Skeleton_Spear_56,@Skeleton_Spear_56_VitalsName,56,,Skeleton_Spear_56
Skeleton_Spear_57,@Skeleton_Spear_57_VitalsName,57,,Skeleton_Spear_57
Skeleton_Spear_58,@Skeleton_Spear_58_VitalsName,58,,Skeleton_Spear_58
Skeleton_Spear_59,@Skeleton_Spear_59_VitalsName,59,,Skeleton_Spear_59
Skeleton_Spear_60,@Skeleton_Spear_60_VitalsName,60,,Skeleton_Spear_60
Skeleton_Spear_60_WaveEvent,@Skeleton_Spear_60_WaveEvent_VitalsName,60,,Skeleton_Spear_60_WaveEvent
Skeleton_Spear_61,@Skeleton_Spear_61_VitalsName,61,,Skeleton_Spear_61
Skeleton_Spear_62,@Skeleton_Spear_62_VitalsName,62,,Skeleton_Spear_62
Skeleton_Spear_63,@Skeleton_Spear_63_VitalsName,63,,Skeleton_Spear_63
Skeleton_Spear_64,@Skeleton_Spear_64_VitalsName,64,,Skeleton_Spear_64
Skeleton_Spear_DG_Everfall_00,@Skeleton_Spear_DG_Everfall_00_VitalsName,35,,Skeleton_Spear_DG_Everfall_00
Skeleton_Spear_DG_GreatCleave_01,@Skeleton_Spear_DG_GreatCleave_01_VitalsName,62,,Skeleton_Spear_DG_GreatCleave_01
Spider_Wildlife_T1,@Spider_Wildlife_T1_VitalsName,65,,Spider_Wildlife_T1
Spider_Wildlife_T2,@Spider_Wildlife_T2_VitalsName,65,,Spider_Wildlife_T2
Spriggan_Corrupted,@Spriggan_Corrupted_VitalsName,65,,Spriggan_Corrupted
Spriggan_Corrupted_DG_ShatterMtn_00,@Spriggan_Corrupted_DG_ShatterMtn_00_VitalsName,60,,Spriggan_Corrupted_DG_ShatterMtn_00
Spriggan_Corrupted_Named_DG_ShatterMtn_00,@VC_Spriggan_Corrupted_Named_DG_ShatterMtn_00,60,,Spriggan_Corrupted_Named_DG_ShatterMtn_00
Spriggan_Forest,@Spriggan_Forest_VitalsName,70,,Spriggan_Forest
Spriggan_Season_1_Event,@Spriggan_Season_1_Event_VitalsName,66,,Spriggan_Season_1_Event
Spriggan_Heal_Shield,@Spriggan_Heal_Shield_VitalsName,70,,Spriggan_Heal_Shield
SpellBot_00,@SpellBot_00_VitalsName,20,,SpellBot_00
Starved_Bandit_1H_Club_60,@Starved_Bandit_1H_Club_60_VitalsName,60,,Starved_Bandit_1H_Club_60
Starved_Bandit_1H_Club_61,@Starved_Bandit_1H_Club_61_VitalsName,61,,Starved_Bandit_1H_Club_61
Starved_Bandit_1H_Club_62,@Starved_Bandit_1H_Club_62_VitalsName,62,,Starved_Bandit_1H_Club_62
Starved_Bandit_1H_Club_63,@Starved_Bandit_1H_Club_63_VitalsName,63,,Starved_Bandit_1H_Club_63
Starved_Bandit_1H_Club_64,@Starved_Bandit_1H_Club_64_VitalsName,64,,Starved_Bandit_1H_Club_64
Starved_Mercenary_2H_Axe_60,@Starved_Mercenary_2H_Axe_60_VitalsName,60,,Starved_Mercenary_2H_Axe_60
Starved_Mercenary_2H_Axe_61,@Starved_Mercenary_2H_Axe_61_VitalsName,61,,Starved_Mercenary_2H_Axe_61
Starved_Mercenary_2H_Axe_62,@Starved_Mercenary_2H_Axe_62_VitalsName,62,,Starved_Mercenary_2H_Axe_62
Starved_Mercenary_2H_Axe_63,@Starved_Mercenary_2H_Axe_63_VitalsName,63,,Starved_Mercenary_2H_Axe_63
Starved_Mercenary_2H_Axe_64,@Starved_Mercenary_2H_Axe_64_VitalsName,64,,Starved_Mercenary_2H_Axe_64
Structure,@Structure_VitalsName,,,Structure
Structure_LaserBeam,@Structure_LaserBeam_VitalsName,20,,Structure_LaserBeam
Structure_Piston,@Structure_Piston_VitalsName,66,,Structure_Piston
Sulfur_Dragon,@Sulfur_Dragon_VitalsName,60,,Sulfur_Dragon
Sulfur_Dragon_ELITE,@Sulfur_Dragon_ELITE_VitalsName,60,,Sulfur_Dragon_ELITE
Sulfur_Dragon_Named_00,@Sulfur_Dragon_Named_00_VitalsName,65,,Sulfur_Dragon_Named_00
Sulfur_Dragon_Named_01,@Sulfur_Dragon_Named_01_VitalsName,63,,Sulfur_Dragon_Named_01
Sulfur_Elemental_Entity_ELITE,@Sulfur_Elemental_Entity_ELITE_VitalsName,60,,Sulfur_Elemental_Entity_ELITE
Sulfur_Elemental_Entity,@Sulfur_Elemental_Entity_VitalsName,60,,Sulfur_Elemental_Entity
Sulfur_Elemental_Entity_Spawn,@Sulfur_Elemental_Entity_Spawn_VitalsName,60,,Sulfur_Elemental_Entity_Spawn
Sulfur_Elemental_Entity_Named_00,@Sulfur_Elemental_Entity_Named_00_VitalsName,64,,Sulfur_Elemental_Entity_Named_00
Sulfur_Elemental_Entity_Named_01,@Sulfur_Elemental_Entity_Named_01_VitalsName,63,,Sulfur_Elemental_Entity_Named_01
Sulfur_Lizard,@Sulfur_Lizard_VitalsName,1,,Sulfur_Lizard
Swamp_Dryad_Archer,@Swamp_Dryad_Archer_VitalsName,60,,Swamp_Dryad_Archer
Swamp_Dryad_Archer_58,@Swamp_Dryad_Archer_58_VitalsName,58,,Swamp_Dryad_Archer_58
Swamp_Dryad_Archer_59,@Swamp_Dryad_Archer_59_VitalsName,59,,Swamp_Dryad_Archer_59
Swamp_Dryad_Archer_60,@Swamp_Dryad_Archer_60_VitalsName,60,,Swamp_Dryad_Archer_60
Swamp_Dryad_Archer_61,@Swamp_Dryad_Archer_61_VitalsName,61,,Swamp_Dryad_Archer_61
Swamp_Dryad_Archer_62,@Swamp_Dryad_Archer_62_VitalsName,62,,Swamp_Dryad_Archer_62
Swamp_Dryad_Archer_Bog_Minion,@Swamp_Dryad_Archer_Bog_Minion_VitalsName,57,,Swamp_Dryad_Archer_Bog_Minion
Swamp_Dryad_Archer_DG_Edengrove_00,@Swamp_Dryad_Archer_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Archer_DG_Edengrove_00
Swamp_Dryad_Archer_DG_Edengrove_00_Defend,@Swamp_Dryad_Archer_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Archer_DG_Edengrove_00_Defend
Swamp_Dryad_Archer_ELITE_05WC10,@Swamp_Dryad_Archer_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Archer_ELITE_05WC10
Swamp_Dryad_Archer_Named_DG_Edengrove_00,@Swamp_Dryad_Archer_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Archer_Named_DG_Edengrove_00
Swamp_Dryad_Archer_Named_DG_Edengrove_01,@Swamp_Dryad_Archer_Named_DG_Edengrove_01_VitalsName,60,,Swamp_Dryad_Archer_Named_DG_Edengrove_01
Swamp_Dryad_Beast,@Swamp_Dryad_Beast_VitalsName,60,,Swamp_Dryad_Beast
Swamp_Dryad_Beast_Arena_Boss,@Swamp_Dryad_Beast_Arena_Boss_VitalsName,60,,Swamp_Dryad_Beast_Arena_Boss
Swamp_Dryad_Beast_DG_Edengrove_00,@Swamp_Dryad_Beast_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Beast_DG_Edengrove_00
Swamp_Dryad_Beast_Named_05WC06_WaveEvent,@Swamp_Dryad_Beast_Named_05WC06_WaveEvent_VitalsName,70,,Swamp_Dryad_Beast_Named_05WC06_WaveEvent
Swamp_Dryad_Beast_Named_DG_Edengrove_00,@Swamp_Dryad_Beast_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Beast_Named_DG_Edengrove_00
Swamp_Dryad_Beast_Named_DG_Edengrove_01,@Swamp_Dryad_Beast_Named_DG_Edengrove_01_VitalsName,60,,Swamp_Dryad_Beast_Named_DG_Edengrove_01
Swamp_Dryad_Beast_Named_DG_Edengrove_02,@Swamp_Dryad_Beast_Named_DG_Edengrove_02_VitalsName,60,,Swamp_Dryad_Beast_Named_DG_Edengrove_02
Swamp_Dryad_Beast_Named_ELITE_05WC10,@Swamp_Dryad_Beast_Named_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Beast_Named_ELITE_05WC10
Swamp_Dryad_Mini_Beast,@Swamp_Dryad_Mini_Beast_VitalsName,60,,Swamp_Dryad_Mini_Beast
Swamp_Dryad_Prowler,@Swamp_Dryad_Prowler_VitalsName,60,,Swamp_Dryad_Prowler
Swamp_Dryad_Prowler_58,@Swamp_Dryad_Prowler_58_VitalsName,58,,Swamp_Dryad_Prowler_58
Swamp_Dryad_Prowler_59,@Swamp_Dryad_Prowler_59_VitalsName,59,,Swamp_Dryad_Prowler_59
Swamp_Dryad_Prowler_60,@Swamp_Dryad_Prowler_60_VitalsName,60,,Swamp_Dryad_Prowler_60
Swamp_Dryad_Prowler_61,@Swamp_Dryad_Prowler_61_VitalsName,61,,Swamp_Dryad_Prowler_61
Swamp_Dryad_Prowler_61_WaveEvent,@Swamp_Dryad_Prowler_61_WaveEvent_VitalsName,61,,Swamp_Dryad_Prowler_61_WaveEvent
Swamp_Dryad_Prowler_62,@Swamp_Dryad_Prowler_62_VitalsName,63,,Swamp_Dryad_Prowler_62
Swamp_Dryad_Prowler_63,@Swamp_Dryad_Prowler_63_VitalsName,64,,Swamp_Dryad_Prowler_63
Swamp_Dryad_Prowler_64,@Swamp_Dryad_Prowler_64_VitalsName,62,,Swamp_Dryad_Prowler_64
Swamp_Dryad_Prowler_Bog_Minion,@Swamp_Dryad_Prowler_Bog_Minion_VitalsName,66,,Swamp_Dryad_Prowler_Bog_Minion
Swamp_Dryad_Prowler_DG_Edengrove_00,@Swamp_Dryad_Prowler_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Prowler_DG_Edengrove_00
Swamp_Dryad_Prowler_DG_Edengrove_00_Defend,@Swamp_Dryad_Prowler_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Prowler_DG_Edengrove_00_Defend
Swamp_Dryad_Prowler_ELITE_05WC10,@Swamp_Dryad_Prowler_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Prowler_ELITE_05WC10
Swamp_Dryad_Prowler_Named_05WC08,@Swamp_Dryad_Prowler_Named_05WC08_VitalsName,70,,Swamp_Dryad_Prowler_Named_05WC08
Swamp_Dryad_Prowler_Named_DG_Edengrove_00,@Swamp_Dryad_Prowler_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Prowler_Named_DG_Edengrove_00
Swamp_Dryad_Shaman,@Swamp_Dryad_Shaman_VitalsName,60,,Swamp_Dryad_Shaman
Swamp_Dryad_Shaman_58,@Swamp_Dryad_Shaman_58_VitalsName,58,,Swamp_Dryad_Shaman_58
Swamp_Dryad_Shaman_59,@Swamp_Dryad_Shaman_59_VitalsName,59,,Swamp_Dryad_Shaman_59
Swamp_Dryad_Shaman_60,@Swamp_Dryad_Shaman_60_VitalsName,60,,Swamp_Dryad_Shaman_60
Swamp_Dryad_Shaman_60_WaveEvent,@Swamp_Dryad_Shaman_60_WaveEvent_VitalsName,60,,Swamp_Dryad_Shaman_60_WaveEvent
Swamp_Dryad_Shaman_61,@Swamp_Dryad_Shaman_61_VitalsName,61,,Swamp_Dryad_Shaman_61
Swamp_Dryad_Shaman_62,@Swamp_Dryad_Shaman_62_VitalsName,62,,Swamp_Dryad_Shaman_62
Swamp_Dryad_Shaman_Bog_Minion,@Swamp_Dryad_Shaman_Bog_Minion_VitalsName,66,,Swamp_Dryad_Shaman_Bog_Minion
Swamp_Dryad_Shaman_DG_Edengrove_00,@Swamp_Dryad_Shaman_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Shaman_DG_Edengrove_00
Swamp_Dryad_Shaman_ELITE_05WC10,@Swamp_Dryad_Shaman_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Shaman_ELITE_05WC10
Swamp_Dryad_Shaman_Minion,@Swamp_Dryad_Shaman_Minion_VitalsName,60,,Swamp_Dryad_Shaman_Minion
Swamp_Dryad_Shaman_Minion_58,@Swamp_Dryad_Shaman_Minion_58_VitalsName,58,,Swamp_Dryad_Shaman_Minion
Swamp_Dryad_Shaman_Minion_59,@Swamp_Dryad_Shaman_Minion_59_VitalsName,59,,Swamp_Dryad_Shaman_Minion_59
Swamp_Dryad_Shaman_Minion_60,@Swamp_Dryad_Shaman_Minion_60_VitalsName,60,,Swamp_Dryad_Shaman_Minion_59
Swamp_Dryad_Shaman_Minion_61,@Swamp_Dryad_Shaman_Minion_61_VitalsName,61,,Swamp_Dryad_Shaman_Minion_61
Swamp_Dryad_Shaman_Minion_62,@Swamp_Dryad_Shaman_Minion_62_VitalsName,62,,Swamp_Dryad_Shaman_Minion_61
Swamp_Dryad_Shaman_Named_05WC09,@Swamp_Dryad_Shaman_Named_05WC09_VitalsName,70,,Swamp_Dryad_Shaman_Named_05WC09
Swamp_Dryad_Shaman_Named_DG_Edengrove_00,@Swamp_Dryad_Shaman_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Shaman_Named_DG_Edengrove_00
Swamp_Dryad_Shaman_Named_DG_Edengrove_01,@Swamp_Dryad_Shaman_Named_DG_Edengrove_01_VitalsName,60,,Swamp_Dryad_Shaman_Named_DG_Edengrove_01
Swamp_Dryad_Soldier,@Swamp_Dryad_Soldier_VitalsName,60,,Swamp_Dryad_Soldier
Swamp_Dryad_Soldier_58,@Swamp_Dryad_Soldier_58_VitalsName,58,,Swamp_Dryad_Soldier_58
Swamp_Dryad_Soldier_59,@Swamp_Dryad_Soldier_59_VitalsName,59,,Swamp_Dryad_Soldier_59
Swamp_Dryad_Soldier_59_WaveEvent,@Swamp_Dryad_Soldier_59_WaveEvent_VitalsName,59,,Swamp_Dryad_Soldier_59_WaveEvent
Swamp_Dryad_Soldier_60,@Swamp_Dryad_Soldier_60_VitalsName,60,,Swamp_Dryad_Soldier_60
Swamp_Dryad_Soldier_61,@Swamp_Dryad_Soldier_61_VitalsName,61,,Swamp_Dryad_Soldier_61
Swamp_Dryad_Soldier_62,@Swamp_Dryad_Soldier_62_VitalsName,62,,Swamp_Dryad_Soldier_62
Swamp_Dryad_Soldier_63,@Swamp_Dryad_Soldier_63_VitalsName,63,,Swamp_Dryad_Soldier_63
Swamp_Dryad_Soldier_64,@Swamp_Dryad_Soldier_64_VitalsName,64,,Swamp_Dryad_Soldier_64
Swamp_Dryad_Soldier_Bog_Minion,@Swamp_Dryad_Soldier_Bog_Minion_VitalsName,66,,Swamp_Dryad_Soldier_Bog_Minion
Swamp_Dryad_Soldier_DG_Edengrove_00,@Swamp_Dryad_Soldier_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Soldier_DG_Edengrove_00
Swamp_Dryad_Soldier_DG_Edengrove_00_Defend,@Swamp_Dryad_Soldier_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Soldier_DG_Edengrove_00_Defend
Swamp_Dryad_Soldier_ELITE_05WC10,@Swamp_Dryad_Soldier_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Soldier_ELITE_05WC10
Swamp_Dryad_Soldier_Named_DG_Edengrove_00,@Swamp_Dryad_Soldier_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Dryad_Soldier_Named_DG_Edengrove_00
Swamp_Dryad_Tendril,@Swamp_Dryad_Tendril_VitalsName,60,,Swamp_Dryad_Tendril
Swamp_Dryad_Tendril_58,@Swamp_Dryad_Tendril_58_VitalsName,58,,Swamp_Dryad_Tendril_58
Swamp_Dryad_Tendril_59,@Swamp_Dryad_Tendril_59_VitalsName,59,,Swamp_Dryad_Tendril_59
Swamp_Dryad_Tendril_60,@Swamp_Dryad_Tendril_60_VitalsName,60,,Swamp_Dryad_Tendril_60
Swamp_Dryad_Tendril_60_WaveEvent,@Swamp_Dryad_Tendril_60_WaveEvent_VitalsName,60,,Swamp_Dryad_Tendril_60_WaveEvent
Swamp_Dryad_Tendril_61,@Swamp_Dryad_Tendril_61_VitalsName,61,,Swamp_Dryad_Tendril_61
Swamp_Dryad_Tendril_62,@Swamp_Dryad_Tendril_62_VitalsName,62,,Swamp_Dryad_Tendril_62
Swamp_Dryad_Tendril_ELITE_05WC10,@Swamp_Dryad_Tendril_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Tendril_ELITE_05WC10
Swamp_Dryad_Tendril_Named_05WC04,@Swamp_Dryad_Tendril_Named_05WC04_VitalsName,70,,Swamp_Dryad_Tendril_Named_05WC04
Swamp_Dryad_Tendril_Named_ELITE_05WC10,@Swamp_Dryad_Tendril_Named_ELITE_05WC10_VitalsName,70,,Swamp_Dryad_Tendril_Named_ELITE_05WC10
Swamp_Fiend,@Swamp_Fiend_VitalsName,60,,Swamp_Fiend
Swamp_Fiend_58,@Swamp_Fiend_58_VitalsName,58,,Swamp_Fiend_58
Swamp_Fiend_59,@Swamp_Fiend_59_VitalsName,59,,Swamp_Fiend_58
Swamp_Fiend_60,@Swamp_Fiend_60_VitalsName,60,,Swamp_Fiend_60
Swamp_Fiend_61,@Swamp_Fiend_61_VitalsName,61,,Swamp_Fiend_58
Swamp_Fiend_62,@Swamp_Fiend_62_VitalsName,62,,Swamp_Fiend_60
Swamp_Fiend_Arena,@Swamp_Fiend_Arena_VitalsName,60,,Swamp_Fiend_Arena
Swamp_Fiend_Bog_Minion,@Swamp_Fiend_Bog_Minion_VitalsName,66,,Swamp_Fiend_Bog_Minion
Swamp_Fiend_DG_Edengrove_00,@Swamp_Fiend_DG_Edengrove_00_VitalsName,60,,Swamp_Fiend_DG_Edengrove_00
Swamp_Fiend_DG_Edengrove_00_Minion,@Swamp_Fiend_DG_Edengrove_00_Minion_VitalsName,60,,Swamp_Fiend_DG_Edengrove_00_Minion
Swamp_Fiend_ELITE_05WC10,@Swamp_Fiend_ELITE_05WC10_VitalsName,70,,Swamp_Fiend_ELITE_05WC10
Swamp_Fiend_Named_DG_Edengrove_00,@Swamp_Fiend_Named_DG_Edengrove_00_VitalsName,60,,Swamp_Fiend_Named_DG_Edengrove_00
Tendril_Corruption,@Tendril_Corruption_VitalsName,60,,Tendril_Corruption
Tendril_Corruption_03GC03_ELITE,@VC_Tendril_Corruption_03GC03_ELITE,60,,Tendril_Corruption_03GC03_ELITE
Tendril_Corruption_03GC03_Named_ELITE,@VC_Tendril_Corruption_03GC03_Named_ELITE,63,,Tendril_Corruption_03GC03_Named_ELITE
Tendril_Corruption_08QP02,@Tendril_Corruption_08QP02_VitalsName,60,,Tendril_Corruption_08QP02
Tendril_Corruption_11MD12_ELITE,@Tendril_Corruption_11MD12_ELITE_VitalsName,50,,Tendril_Corruption_11MD12_ELITE
Tendril_Corruption_15,@Tendril_Corruption_15_VitalsName,15,,Tendril_Corruption_15
Tendril_Corruption_50_ELITE,@Tendril_Corruption_50_ELITE_VitalsName,50,,Tendril_Corruption_50_ELITE
Tendril_Corruption_58,@Tendril_Corruption_58_VitalsName,58,,Tendril_Corruption_58
Tendril_Corruption_59,@Tendril_Corruption_59_VitalsName,59,,Tendril_Corruption_59
Tendril_Corruption_60,@Tendril_Corruption_60_VitalsName,60,,Tendril_Corruption_60
Tendril_Corruption_61,@Tendril_Corruption_61_VitalsName,61,,Tendril_Corruption_61
Tendril_Corruption_62,@Tendril_Corruption_62_VitalsName,62,,Tendril_Corruption_62
Tendril_Corruption_DG_GreatCleave_00,@Tendril_Corruption_DG_GreatCleave_00_VitalsName,60,,Tendril_Corruption_DG_GreatCleave_00
Tendril_Corruption_DG_Restless_00,@Tendril_Corruption_DG_Restless_00_VitalsName,45,,Tendril_Corruption_DG_Restless_00
Tendril_Corruption_DG_ShatterMtn_00,@Tendril_Corruption_DG_ShatterMtn_00_VitalsName,60,,Tendril_Corruption_DG_ShatterMtn_00
Tendril_Corruption_DT1,@Tendril_Corruption_DT1_VitalsName,25,,Tendril_Corruption_DT1
Tendril_Corruption_DT2,@Tendril_Corruption_DT2_VitalsName,30,,Tendril_Corruption_DT2
Tendril_Corruption_DT3,@Tendril_Corruption_DT3_VitalsName,40,,Tendril_Corruption_DT3
Tendril_Corruption_DT4,@Tendril_Corruption_DT4_VitalsName,50,,Tendril_Corruption_DT4
Tendril_Corruption_DT5,@Tendril_Corruption_DT5_VitalsName,55,,Tendril_Corruption_DT5
Tendril_Corruption_DT6,@Tendril_Corruption_DT6_VitalsName,70,,Tendril_Corruption_DT6
Tendril_Corruption_Named_DG_Restless_00,@Tendril_Corruption_Named_DG_Restless_00_VitalsName,45,,Tendril_Corruption_Named_DG_Restless_00
Tendril_Corruption_Yonas,@Tendril_Corruption_Yonas_VitalsName,47,,Tendril_Corruption_Yonas
Tendril_Corruption_ZaneFight,@Tendril_Corruption_ZaneFight_VitalsName,18,,Tendril_Corruption_ZaneFight
Tendril_Leviathan,@Tendril_Leviathan_VitalsName,50,,Tendril_Leviathan
The_Archivist,@The_Archivist_VitalsName,66,,The_Archivist
The_Archivist_Darkest_Regret,@The_Archivist_Darkest_Regret_VitalsName,66,,The_Archivist_Darkest_Regret
The_Archivist_Meal,@The_Archivist_Meal_VitalsName,66,,The_Archivist_Meal
The_Archivist_Painful_Memory_Fragment,@The_Archivist_Painful_Memory_Fragment_VitalsName,66,,The_Archivist_Painful_Memory_Fragment
Tiger,@Tiger_VitalsName,60,,Tiger
Tiger_08QP02,@Tiger_08QP02_VitalsName,52,,Tiger_08QP02
Tiger_08QP02b,@Tiger_08QP02b_VitalsName,52,,Tiger_08QP02b
Tiger_40,@Tiger_40_VitalsName,40,,Tiger_40
Tiger_41,@Tiger_41_VitalsName,41,,Tiger_41
Tiger_42,@Tiger_42_VitalsName,42,,Tiger_42
Tiger_43,@Tiger_43_VitalsName,43,,Tiger_43
Tiger_44,@Tiger_44_VitalsName,44,,Tiger_44
Tiger_45,@Tiger_45_VitalsName,45,,Tiger_45
Tiger_46,@Tiger_46_VitalsName,46,,Tiger_46
Tiger_47,@Tiger_47_VitalsName,47,,Tiger_47
Tiger_48,@Tiger_48_VitalsName,48,,Tiger_48
Tiger_49,@Tiger_49_VitalsName,49,,Tiger_49
Tiger_50,@Tiger_50_VitalsName,50,,Tiger_50
Tiger_51,@Tiger_51_VitalsName,51,,Tiger_51
Tiger_52,@Tiger_52_VitalsName,52,,Tiger_52
Tiger_53,@Tiger_53_VitalsName,53,,Tiger_53
Tiger_54,@Tiger_54_VitalsName,54,,Tiger_54
Tiger_55,@Tiger_55_VitalsName,55,,Tiger_55
Tiger_56,@Tiger_56_VitalsName,56,,Tiger_56
Tiger_57,@Tiger_57_VitalsName,57,,Tiger_57
Tiger_58,@Tiger_58_VitalsName,58,,Tiger_58
Tiger_59,@Tiger_59_VitalsName,59,,Tiger_59
Tiger_60,@Tiger_60_VitalsName,60,,Tiger_60
Tiger_61,@Tiger_61_VitalsName,61,,Tiger_61
Tiger_62,@Tiger_62_VitalsName,62,,Tiger_62
Tiger_Named_01_08QP07,@Tiger_Named_01_08QP07_VitalsName,60,,Tiger_Named_01_08QP07
Tiger_Named_08QP02,@Tiger_Named_08QP02_VitalsName,54,,Tiger_Named_08QP02
Torso_Boss,@Torso_Boss_VitalsName,60,,Torso_Boss
Torso_Boss_Arcane_Conduit,@Torso_Boss_Arcane_Conduit_VitalsName,65,,Torso_Boss_Arcane_Conduit
Torso_Boss_Arcane_Orb,@Torso_Boss_Arcane_Orb_VitalsName,65,,Torso_Boss_Arcane_Orb
Torso_Boss_Ice,@Torso_Boss_Ice_VitalsName,67,,Torso_Boss_Ice
Torso_Boss_Ice_WeakPoint,@Torso_Boss_Ice_WeakPoint_VitalsName,67,,Torso_Boss_Ice_WeakPoint
Torso_Boss_Ice_Bomb,@Torso_Boss_Ice_Bomb_VitalsName,67,,Torso_Boss_Ice_Bomb
Torso_Boss_Ice_Bridge,@Torso_Boss_Ice_Bridge_VitalsName,67,,Torso_Boss_Ice_Bridge
Torso_Boss_Minion_Caster,@Torso_Boss_Minion_Caster_VitalsName,60,,Torso_Boss_Minion_Caster
Archer_Torso_Boss_Ice_Minion,@Archer_Torso_Boss_Ice_Minion_VitalsName,67,,Archer_Torso_Boss_Ice_Minion
Caster_Torso_Boss_Ice_Minion,@Caster_Torso_Boss_Ice_Minion_VitalsName,67,,Caster_Torso_Boss_Ice_Minion
Totem_Dryad_Nest_DG_Edengrove_00,@Totem_Dryad_Nest_DG_Edengrove_00_VitalsName,60,,Totem_Dryad_Nest_DG_Edengrove_00
Totem_Pirate_Cursed_58,@Totem_Pirate_Cursed_58_VitalsName,58,,Totem_Pirate_Cursed_58
Totem_Pirate_Cursed_59,@Totem_Pirate_Cursed_59_VitalsName,59,,Totem_Pirate_Cursed_59
Totem_Pirate_Cursed_60,@Totem_Pirate_Cursed_60_VitalsName,60,,Totem_Pirate_Cursed_60
Totem_Pirate_Cursed_61,@Totem_Pirate_Cursed_61_VitalsName,61,,Totem_Pirate_Cursed_61
Totem_Pirate_Cursed_62,@Totem_Pirate_Cursed_62_VitalsName,62,,Totem_Pirate_Cursed_62
Totem_Pirate_Cursed_ELITE_05WC11,@Totem_Pirate_Cursed_ELITE_05WC11_VitalsName,70,,Totem_Pirate_Cursed_ELITE_05WC11
Totem_Scorpion_Nest_Scorpio_ELITE,@Totem_Scorpion_Nest_Scorpio_ELITE_VitalsName,66,,Totem_Scorpion_Nest_Scorpio_ELITE
Totem_Scorpion_Nest_ELITE,@Totem_Scorpion_Nest_ELITE_VitalsName,63,,Totem_Scorpion_Nest_ELITE
Totem_Scorpion_Nest_LG_ELITE,@Totem_Scorpion_Nest_LG_ELITE_VitalsName,63,,Totem_Scorpion_Nest_LG_ELITE
Totem_Withered_Nest,@Totem_Withered_Nest_VitalsName,7,,Totem_Withered_Nest
Totem_Withered_Nest_25_ELITE,@Totem_Withered_Nest_25_ELITE_VitalsName,25,,Totem_Withered_Nest_25_ELITE
Totem_Withered_Nest_DG_Windsward_00,@Totem_Withered_Nest_DG_Windsward_00_VitalsName,25,,Totem_Withered_Nest_DG_Windsward_00
Totem_LOC_BOSS,@Totem_LOC_BOSS_VitalsName,68,,Totem_LOC_BOSS
Turkey,@Turkey_VitalsName,1,,Turkey
Turkey_03GC05,@Turkey_03GC05_VitalsName,1,,Turkey_03GC05
Turkey_10WS01,@Turkey_10WS01_VitalsName,1,,Turkey_10WS01
Turkey_11,@Turkey_11_VitalsName,1,,Turkey_11
Turkey_12,@Turkey_12_VitalsName,1,,Turkey_11
Turkey_13,@Turkey_13_VitalsName,1,,Turkey_11
Turkey_14,@Turkey_14_VitalsName,1,,Turkey_14
Turkey_15,@Turkey_15_VitalsName,1,,Turkey_14
Turkey_17,@Turkey_17_VitalsName,1,,Turkey_17
Turkey_18,@Turkey_18_VitalsName,1,,Turkey_17
