MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ReleaseVersionOverride,ORMReleaseEventTagsOverride,OverrideLocation
Kill_12_Ancient_Lighthouse_Base_50129,1,M_killx_location,,,,5,,,true,false,false,Ancient,12,,Lighthouse_Base_50129,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,3000,56,,,,0,Syleio Seko,57-60,,,,,,,,,,
KT_abandoned_farm_village_40303_Lost_Wayward Village,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,abandoned_farm_village_40303,,KT_abandoned_farm_village_40303_MI_CorruptedKeepsake,8,100,,Lost,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Wayward Village,45-48,,,,,,,,,,
KT_shipwreck_50101_Lost_Bleachwood Coast,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,shipwreck_50101,,KT_shipwreck_50101_MI_NavigationCompass,5,100,,Lost,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Bleachwood Coast,58-62,,,,,,,,,,
KT_shipwreck_50102_Undead_Scavenger's Shore,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,shipwreck_50102,,KT_shipwreck_50102_MI_ShotExtractor,6,100,,Undead,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Scavenger's Shore,58-62,,,,,,,,,,
KT_shipwreck_50104_Undead_Maria's Rest,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,shipwreck_50104,,KT_shipwreck_50104_MI_ForlornLocket,5,100,,Undead,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Maria's Rest,58-62,,,,,,,,,,
KT_abandoned_fishing_village_50106_Lost_Mosswater Bourg,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,abandoned_fishing_village_50106,,KT_abandoned_fishing_village_50106_MI_AeternumSpice,8,100,,Lost,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Mosswater Bourg,58-62,,,,,,,,,,
KT_Hilltop_Ruins_50118_Ancient_Skyview Repose,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Hilltop_Ruins_50118,,KT_Hilltop_Ruins_50118_MI_OrnatePuzzleBox,12,100,,Ancient,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,3000,56,,,,0,Skyview Repose,58-62,,,,,,,,,,
KT_AE_Cave_50120_AngryEarth_Virid Grotto,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,AE_Cave_50120,,KT_AE_Cave_50120_MI_AeternumSalt,5,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Virid Grotto,58-62,,,,,,,,,,
KT_Lost_Cave_50121_Undead_Rackham's Hollow,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Lost_Cave_50121,,KT_Lost_Cave_50121_MI_Tarot,4,100,,Undead,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Rackham's Hollow,58-62,,,,,,,,,,
KT_Ghost_Town_50122_Lost_Shipflight Comb,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Ghost_Town_50122,,KT_Ghost_Town_50122_MI_FaysCauldron,6,100,,Lost,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Shipflight Comb,58-62,,,,,,,,,,
KT_Glowing_Swamp_50124_AngryEarth_Glimmerfen,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Glowing_Swamp_50124,,KT_Glowing_Swamp_50124_MI_HagStones,4,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Glimmerfen,58-62,,,,,,,,,,
KT_Flooded_Ruins_50125_AngryEarth_Sunken Aspect,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Flooded_Ruins_50125,,KT_Flooded_Ruins_50125_MI_ShadowyPrism,7,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Sunken Aspect,58-62,,,,,,,,,,
KT_Bayou_Village_50126_Undead_Mistywater Thorp,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Bayou_Village_50126,,KT_Bayou_Village_50126_MI_OuroborosCharm,8,100,,Undead,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Mistywater Thorp,58-62,,,,,,,,,,
KT_Flooded_Ruins_50127_AngryEarth_Sha Makogai,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Flooded_Ruins_50127,,KT_Flooded_Ruins_50127_MI_Ancientthreads,5,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Sha Makogai,58-62,,,,,,,,,,
KT_Lighthouse_Ruins_50128_AngryEarth_Hingatirn,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Lighthouse_Ruins_50128,,KT_Lighthouse_Ruins_50128_MI_BezoarStones,6,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Hingatirn,58-62,,,,,,,,,,
KT_Lighthouse_Base_50129_Ancient_Syleio Seko,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Lighthouse_Base_50129,,KT_Lighthouse_Base_50129_MI_ArcaneBottles,8,100,,Ancient,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ruins2.png,Kill,3000,56,,,,0,Syleio Seko,58-62,,,,,,,,,,
KT_Overgrown_Village_50133_AngryEarth_Fisher's Glory,1,M_killx_killtoken_location,,,,5,,,true,false,false,,,,Overgrown_Village_50133,,KT_Overgrown_Village_50133_MI_AeternumMateria,7,100,,AngryEarth,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Fisher's Glory,58-62,,,,,,,,,,
Kill_3_Wolf_greywolf_den_30132,1,M_killx_location,,,,6,,,true,false,false,Wolf,3,,greywolf_den_30132,,,,,,,,,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Hurtfang Hole,7-9,,,,,,,,,,
Kill_10_Corrupted_corrupted_farm_2_40103,1,M_killx_location,,,,6,,,true,false,false,Corrupted,10,,corrupted_farm_2_40103,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted1.png,Kill,990,1,,,,0,Merrill's Place,11-13,,,,,,,,,,
Kill_10_Withered_withered_farm_3_30114,1,M_killx_location,,,,6,,,true,false,false,Withered,10,,withered_farm_3_30114,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Fong Family Orchard,11-14,,,,,,,,,,
Kill_8_Withered_withered_campsite_40101,1,M_killx_location,,,,6,,,true,false,false,Withered,8,,withered_campsite_40101,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Kannan Tomb,7-9,,,,,,,,,,
Kill_3_Wolf_alphawolf_den_40118,1,M_killx_location,,,,6,,,true,false,false,Wolf,3,,alphawolf_den_40118,,,,,,,,,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Dankfur Hollow,8-10,,,,,,,,,,
Kill_3_Wolf_alphawolf_den_40119,1,M_killx_location,,,,6,,,true,false,false,Wolf,3,,alphawolf_den_40119,,,,,,,,,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Inkwell Cave,8-10,,,,,,,,,,
Kill_10_Withered_withered_farm_1_40102,1,M_killx_location,,,,6,,,true,false,false,Withered,10,,withered_farm_1_40102,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Cooper's Ranch,8-12,,,,,,,,,,
Kill_10_Withered_withered_farm_3_30115,1,M_killx_location,,,,6,,,true,false,false,Withered,10,,withered_farm_3_30115,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Fertile Fields,9-14,,,,,,,,,,
Kill_10_Undead_undead_bastion_3_40124,1,M_killx_location,,,,6,,,true,false,false,Undead,10,,undead_bastion_3_40124,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,10,,,,0,Buccaneer Falls,15-18,,,,,,,,,,
Kill_1_Bear_bear_den_40125,1,M_killx_location,,,,6,,,true,false,false,Bear,1,,bear_den_40125,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_bear.png,Kill,990,10,,,,0,Bear Den,15-18,,,,,,,,,,
Kill_10_Withered_withered_farm_40104,1,M_killx_location,,,,6,,,true,false,false,Withered,10,,withered_farm_40104,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,12,,,,0,Willette's Homestead,11-19,,,,,,,,,,
Kill_3_Ancient_ancient_lookout_40115,1,M_killx_location,,,,6,,,true,false,false,Ancient,3,,ancient_lookout_40115,,,,,,,,,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,13,,,,0,Ancient Lookout Cygnus,19-21,,,,,,,,,,
Kill_7_Ancient_ancient_buttress_40120,1,M_killx_location,,,,6,,,true,false,false,Ancient,7,,ancient_buttress_40120,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Ancient Buttress,20-21,,,,,,,,,,
Kill_10_Ancient_ancient_temple_lg,1,M_killx_location,,,,6,,,true,false,false,Ancient,10,,ancient_temple_lg,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Amrine Temple,20-22,,,,,,,,,,
Kill_7_Ancient_ancient_bridge_40121,1,M_killx_location,,,,6,,,true,false,false,Ancient,7,,ancient_bridge_40121,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Ancient Bridge,20-23,,,,,,,,,,
Kill_10_Undead_undead_bastion_2_40122,1,M_killx_location,,,,6,,,true,false,false,Undead,10,,undead_bastion_2_40122,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Hecker's Haven ,22-25,,,,,,,,,,
Kill_10_Undead_undead_bastion_1_40137,1,M_killx_location,,,,6,,,true,false,false,Undead,10,,undead_bastion_1_40137,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Pride of Pucket,22-25,,,,,,,,,,
Kill_1_Alligator_Black_Named_00_undead_bastion_2_40122,1,M_killx_location,,,,6,,,true,false,false,Alligator_Black_Named_00,1,,undead_bastion_2_40122,,,,,,,,,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_assasinate_location_title,@M_assasinate_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Hecker's Haven ,22-25,,,,,,,,,,
Kill_7_Undead_undead_cavern_30124,1,M_killx_location,,,,6,,,true,false,false,Undead,7,,undead_cavern_30124,,,,,,,,,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,17,,,,0,Deadman's Cove,23-25,,,,,,,,,,
KT_greywolf_den_30132_Wolf_Hurtfang Hole,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,greywolf_den_30132,,KT_greywolf_den_30132_MI_Pomander,3,100,,Wolf,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Hurtfang Hole,7-9,,,,,,,,,,
KT_corrupted_farm_2_40103_Corrupted_Merrill's Place,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,corrupted_farm_2_40103,,KT_corrupted_farm_2_40103_MI_FaysCauldron,10,100,,Corrupted,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_corrupted1.png,Kill,990,1,,,,0,Merrill's Place,11-13,,,,,,,,,,
KT_withered_farm_3_30114_Withered_Fong Family Orchard,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,withered_farm_3_30114,,KT_withered_farm_3_30114_MI_Tarot,10,100,,Withered,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Fong Family Orchard,11-14,,,,,,,,,,
KT_withered_campsite_40101_Withered_Kannan Tomb,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,withered_campsite_40101,,KT_withered_campsite_MI_MaskofShame,8,100,,Withered,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Kannan Tomb,7-9,,,,,,,,,,
KT_alphawolf_den_40118_Wolf_Dankfur Hollow,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,alphawolf_den_40118,,KT_alphawolf_den_40118_MI_CorruptedMoss,3,100,,Wolf,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Dankfur Hollow,8-10,,,,,,,,,,
KT_alphawolf_den_40119_Wolf_Inkwell Cave,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,alphawolf_den_40119,,KT_alphawolf_den_40119_MI_SkeletonKeys,3,100,,Wolf,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Kill,990,1,,,,0,Inkwell Cave,8-10,,,,,,,,,,
KT_withered_farm_1_40102_Withered_Cooper's Ranch,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,withered_farm_1_40102,,KT_withered_farm_1_40102_MI_AeternumSalt,10,100,,Withered,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Cooper's Ranch,8-12,,,,,,,,,,
KT_withered_farm_3_30115_Withered_Fertile Fields,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,withered_farm_3_30115,,KT_withered_farm_3_30115_MI_Ancientthreads,10,100,,Withered,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,1,,,,0,Fertile Fields,9-14,,,,,,,,,,
KT_undead_bastion_3_40124_Undead_Buccaneer Falls,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,undead_bastion_3_40124,,KT_undead_bastion_3_40124_MI_NavigationCompass,10,100,,Undead,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,10,,,,0,Buccaneer Falls,15-18,,,,,,,,,,
KT_bear_den_40125_Bear_Bear Den,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,bear_den_40125,,KT_bear_den_40125_MI_EarTrumpet,1,100,,Bear,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_bear.png,Kill,990,10,,,,0,Bear Den,15-18,,,,,,,,,,
KT_withered_farm_40104_Withered_Willette's Homestead,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,withered_farm_40104,,KT_withered_farm_40104_MI_BrightwoodEitr,10,100,,Withered,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Kill,990,12,,,,0,Willette's Homestead,11-19,,,,,,,,,,
KT_ancient_lookout_40115_Ancient_Ancient Lookout Cygnus,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,ancient_lookout_40115,,KT_ancient_lookout_40115_MI_AncientCasket,3,100,,Ancient,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,13,,,,0,Ancient Lookout Cygnus,19-21,,,,,,,,,,
KT_ancient_buttress_40120_Ancient_Ancient Buttress,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,ancient_buttress_40120,,KT_ancient_buttress_40120_MI_Tarot,7,100,,Ancient,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Ancient Buttress,20-21,,,,,,,,,,
KT_ancient_temple_lg_Ancient_Amrine Temple,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,ancient_temple_lg,,KT_ancient_temple_lg_MI_CorruptedSeal,10,100,,Ancient,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Amrine Temple,20-22,,,,,,,,,,
KT_ancient_bridge_40121_Ancient_Ancient Bridge,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,ancient_bridge_40121,,KT_ancient_bridge_40121_MI_Sundial,7,100,,Ancient,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,990,14,,,,0,Ancient Bridge,20-23,,,,,,,,,,
KT_undead_bastion_2_40122_Undead_Hecker's Haven ,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,undead_bastion_2_40122,,KT_undead_bastion_2_40122_MI_ArcaneBottles,10,100,,Undead,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Hecker's Haven ,22-25,,,,,,,,,,
KT_undead_bastion_1_40137_Undead_Pride of Pucket,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,undead_bastion_1_40137,,KT_undead_bastion_1_40137_MI_CorruptedMoss,10,100,,Undead,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Pride of Pucket,22-25,,,,,,,,,,
KT_undead_bastion_2_40122_Alligator_Black_Named_00_Hecker's Haven ,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,undead_bastion_2_40122,,KT_undead_bastion_2_40122_MI_HomunculiTalisman,1,100,,Alligator_Black_Named_00,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Kill,990,16,,,,0,Hecker's Haven ,22-25,,,,,,,,,,
KT_undead_cavern_30124_Undead_Deadman's Cove,1,M_killx_killtoken_location,,,,6,,,true,false,false,,,,undead_cavern_30124,,KT_undead_cavern_30124_MI_AeternumSalt,7,100,,Undead,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_kill_token_title,@M_kill_token_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Kill,990,17,,,,0,Deadman's Cove,23-25,,,,,,,,,,
Fetch_corrupted_farm_2_40103_8_Merrill's Place,1,M_fetch_location,,,,6,,,true,false,false,,,,corrupted_farm_2_40103,,Fetch_corrupted_farm_2_40103_MI_FaysCauldron,8,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm3.png,Explore,990,1,,,,0,Merrill's Place,11-13,,,,,,,,,,
Fetch_withered_farm_3_30114_3_Fong Family Orchard,1,M_fetch_location,,,,6,,,true,false,false,,,,withered_farm_3_30114,,Fetch_withered_farm_3_30114_MI_Tarot,3,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm2.png,Explore,990,1,,,,0,Fong Family Orchard,11-14,,,,,,,,,,
Fetch_withered_campsite_40101_3_Kannan Tomb,1,M_fetch_location,,,,6,,,true,false,false,,,,withered_campsite_40101,,Fetch_withered_campsite_MI_MaskofShame,3,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm1.png,Explore,990,1,,,,0,Kannan Tomb,7-9,,,,,,,,,,
Fetch_alphawolf_den_40118_1_Dankfur Hollow,1,M_fetch_location,,,,6,,,true,false,false,,,,alphawolf_den_40118,,Fetch_alphawolf_den_40118_MI_CorruptedMoss,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Explore,990,1,,,,0,Dankfur Hollow,8-10,,,,,,,,,,
Fetch_alphawolf_den_40119_1_Inkwell Cave,1,M_fetch_location,,,,6,,,true,false,false,,,,alphawolf_den_40119,,Fetch_alphawolf_den_40119_MI_SkeletonKeys,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Explore,990,1,,,,0,Inkwell Cave,8-10,,,,,,,,,,
Fetch_withered_farm_1_40102_7_Cooper's Ranch,1,M_fetch_location,,,,6,,,true,false,false,,,,withered_farm_1_40102,,Fetch_withered_farm_1_40102_MI_AeternumSalt,7,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm2.png,Explore,990,1,,,,0,Cooper's Ranch,8-12,,,,,,,,,,
Fetch_withered_farm_3_30115_7_Fertile Fields,1,M_fetch_location,,,,6,,,true,false,false,,,,withered_farm_3_30115,,Fetch_withered_farm_3_30115_MI_Ancientthreads,7,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm3.png,Explore,990,1,,,,0,Fertile Fields,9-14,,,,,,,,,,
