ItemID,Name,Description,AppearanceName,Gender,ItemClass,HairChop,HideHair,HideFacialHair,HideLegs,HideHead,MaskRColor,MaskROverride,MaskR,MaskRDyeOverride,MaskRDye,MaskGColor,MaskGOverride,MaskG,MaskGDyeOverride,MaskGDye,MaskBColor,MaskBOverride,MaskB,MaskBDyeOverride,MaskBDye,MaskASpecColor,MaskASpec,MaskASpecDye,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Skin1,Material1,IsSkin1,Mask1,Skin2,Material2,IsSkin2,Mask2,Left/On,Right/Off,ForceShortsleeves,ShortsleeveChestSkin,ForceHideForearms,HandsNoForearmsSkin,AttachmentOffsets,LeftHandOnlySkin,RightHandOnlySkin,LeftSleeveOnlyChestSkin,RightSleeveOnlyChestSkin,AppearanceCDF,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
F_Elemental_Gauntlet_GuardianB_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletguardianb/wep_mag_gaunt_1h_icegauntletguardianb.skin,objects/weapons/magic/gauntlets/1h/icegauntletguardianb/wep_mag_gaunt_1h_icegauntletguardianb_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Heroic_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletheroic/wep_mag_gaunt_1h_icegauntletheroic.skin,objects/weapons/magic/gauntlets/1h/icegauntletheroic/wep_mag_gaunt_1h_icegauntletheroic_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Heroic_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletheroic/wep_mag_gaunt_1h_icegauntletheroic.skin,objects/weapons/magic/gauntlets/1h/icegauntletheroic/wep_mag_gaunt_1h_icegauntletheroic_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Invasion_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletinvasion/wep_mag_gaunt_1h_icegauntletinvasion.skin,objects/weapons/magic/gauntlets/1h/icegauntletinvasion/wep_mag_gaunt_1h_icegauntletinvasion_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Invasion_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletinvasion/wep_mag_gaunt_1h_icegauntletinvasion.skin,objects/weapons/magic/gauntlets/1h/icegauntletinvasion/wep_mag_gaunt_1h_icegauntletinvasion_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Isabella_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletisabella/wep_mag_gaunt_1h_icegauntletisabella.skin,objects/weapons/magic/gauntlets/1h/icegauntletisabella/wep_mag_gaunt_1h_icegauntletisabella_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Isabella_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletisabella/wep_mag_gaunt_1h_icegauntletisabella.skin,objects/weapons/magic/gauntlets/1h/icegauntletisabella/wep_mag_gaunt_1h_icegauntletisabella_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Mossborne_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletmossborne/wep_mag_gaunt_1h_icegauntletmossborne.skin,objects/weapons/magic/gauntlets/1h/icegauntletmossborne/wep_mag_gaunt_1h_icegauntletmossborne_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,1,,,
F_Elemental_Gauntlet_Mossborne_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletmossborne/wep_mag_gaunt_1h_icegauntletmossborne.skin,objects/weapons/magic/gauntlets/1h/icegauntletmossborne/wep_mag_gaunt_1h_icegauntletmossborne_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,1,,,
Elemental_Gauntlet_NagaAncientGuardian_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagaancientguardian/wep_mag_gaunt_1h_icegauntletnagaancientguardian.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagaancientguardian/wep_mag_gaunt_1h_icegauntletnagaancientguardian_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_NagaAncientGuardian_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagaancientguardian/wep_mag_gaunt_1h_icegauntletnagaancientguardian.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagaancientguardian/wep_mag_gaunt_1h_icegauntletnagaancientguardian_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_NagaAngryEarth_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagaangryearth/wep_mag_gaunt_1h_icegauntletnagaangryearth.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagaangryearth/wep_mag_gaunt_1h_icegauntletnagaangryearth_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,1,1,,,
F_Elemental_Gauntlet_NagaAngryEarth_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagaangryearth/wep_mag_gaunt_1h_icegauntletnagaangryearth.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagaangryearth/wep_mag_gaunt_1h_icegauntletnagaangryearth_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,1,1,,,
Elemental_Gauntlet_NagaCorrupted_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagacorrupted/wep_mag_gaunt_1h_icegauntletnagacorrupted.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagacorrupted/wep_mag_gaunt_1h_icegauntletnagacorrupted_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_NagaCorrupted_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletnagacorrupted/wep_mag_gaunt_1h_icegauntletnagacorrupted.skin,objects/weapons/magic/gauntlets/1h/icegauntletnagacorrupted/wep_mag_gaunt_1h_icegauntletnagacorrupted_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Primeval_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletprimeval/wep_mag_gaunt_1h_icegauntletprimeval.skin,objects/weapons/magic/gauntlets/1h/icegauntletprimeval/wep_mag_gaunt_1h_icegauntletprimeval_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,1,1,,,
F_Elemental_Gauntlet_Primeval_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletprimeval/wep_mag_gaunt_1h_icegauntletprimeval.skin,objects/weapons/magic/gauntlets/1h/icegauntletprimeval/wep_mag_gaunt_1h_icegauntletprimeval_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,1,1,,,
Elemental_Gauntlet_T5_Stormbound_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletstormbound/wep_mag_gaunt_1h_icegauntletstormbound.skin,objects/weapons/magic/gauntlets/1h/icegauntletstormbound/wep_mag_gaunt_1h_icegauntletstormbound_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_T5_Stormbound_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletstormbound/wep_mag_gaunt_1h_icegauntletstormbound.skin,objects/weapons/magic/gauntlets/1h/icegauntletstormbound/wep_mag_gaunt_1h_icegauntletstormbound_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Sylvan_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletsylvan/wep_mag_gaunt_1h_icegauntletsylvan.skin,objects/weapons/magic/gauntlets/1h/icegauntletsylvan/wep_mag_gaunt_1h_icegauntletsylvan_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Sylvan_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletsylvan/wep_mag_gaunt_1h_icegauntletsylvan.skin,objects/weapons/magic/gauntlets/1h/icegauntletsylvan/wep_mag_gaunt_1h_icegauntletsylvan_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T5_Wicked_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwicked/wep_mag_gaunt_1h_icegauntletwicked.skin,objects/weapons/magic/gauntlets/1h/icegauntletwicked/wep_mag_gaunt_1h_icegauntletwicked_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,,,,,,,
F_Elemental_Gauntlet_T5_Wicked_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwicked/wep_mag_gaunt_1h_icegauntletwicked.skin,objects/weapons/magic/gauntlets/1h/icegauntletwicked/wep_mag_gaunt_1h_icegauntletwicked_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,,,,,,,
Elemental_Gauntlet_Waterlogged_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwaterlogged/wep_mag_gaunt_1h_icegauntletwaterlogged.skin,objects/weapons/magic/gauntlets/1h/icegauntletwaterlogged/wep_mag_gaunt_1h_icegauntletwaterlogged_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,1,0,0,0,,,
F_Elemental_Gauntlet_Waterlogged_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwaterlogged/wep_mag_gaunt_1h_icegauntletwaterlogged.skin,objects/weapons/magic/gauntlets/1h/icegauntletwaterlogged/wep_mag_gaunt_1h_icegauntletwaterlogged_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,1,0,0,0,,,
Elemental_Gauntlet_War_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwar/wep_mag_gaunt_1h_icegauntletwar.skin,objects/weapons/magic/gauntlets/1h/icegauntletwar/wep_mag_gaunt_1h_icegauntletwar_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_War_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletwar/wep_mag_gaunt_1h_icegauntletwar.skin,objects/weapons/magic/gauntlets/1h/icegauntletwar/wep_mag_gaunt_1h_icegauntletwar_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_RoyalCourt_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletRoyalCourt/wep_mag_gaunt_1h_icegauntletRoyalCourt.skin,objects/weapons/magic/gauntlets/1h/icegauntletRoyalCourt/wep_mag_gaunt_1h_icegauntletRoyalCourt_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,0,0,,,
F_Elemental_Gauntlet_RoyalCourt_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletRoyalCourt/wep_mag_gaunt_1h_icegauntletRoyalCourt.skin,objects/weapons/magic/gauntlets/1h/icegauntletRoyalCourt/wep_mag_gaunt_1h_icegauntletRoyalCourt_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,0,0,,,
Elemental_Gauntlet_Archos_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletArchos/wep_mag_gaunt_1h_icegauntletArchos.skin,objects/weapons/magic/gauntlets/1h/icegauntletArchos/wep_mag_gaunt_1h_icegauntletArchos_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Archos_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletArchos/wep_mag_gaunt_1h_icegauntletArchos.skin,objects/weapons/magic/gauntlets/1h/icegauntletArchos/wep_mag_gaunt_1h_icegauntletArchos_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_WraithHunter_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter.skin,objects/weapons/magic/gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_WraithHunter_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter.skin,objects/weapons/magic/gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Defiled_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletDefiled/wep_mag_gaunt_1h_icegauntletDefiled.skin,objects/weapons/magic/gauntlets/1h/icegauntletDefiled/wep_mag_gaunt_1h_icegauntletDefiled_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Defiled_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletDefiled/wep_mag_gaunt_1h_icegauntletDefiled.skin,objects/weapons/magic/gauntlets/1h/icegauntletDefiled/wep_mag_gaunt_1h_icegauntletDefiled_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Harbinger_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletHarbinger/wep_mag_gaunt_1h_icegauntletHarbinger.skin,objects/weapons/magic/gauntlets/1h/icegauntletHarbinger/wep_mag_gaunt_1h_icegauntletHarbinger_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Harbinger_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletHarbinger/wep_mag_gaunt_1h_icegauntletHarbinger.skin,objects/weapons/magic/gauntlets/1h/icegauntletHarbinger/wep_mag_gaunt_1h_icegauntletHarbinger_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T5_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletGraveRobber/wep_mag_gaunt_1h_icegauntletGraveRobber.skin,objects/weapons/magic/gauntlets/1h/icegauntletGraveRobber/wep_mag_gaunt_1h_icegauntletGraveRobber_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_T5_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletGraveRobber/wep_mag_gaunt_1h_icegauntletGraveRobber.skin,objects/weapons/magic/gauntlets/1h/icegauntletGraveRobber/wep_mag_gaunt_1h_icegauntletGraveRobber_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T3_EvilKnight_Ice,,,,,,NONE,0,0,0,,#FFC800,0.3,1,0.05,1,#000000,0,0,0.05,1,#000000,0,0,0.05,1,#000000,0,0,0.85,0.1,,,Objects/Weapons/Magic/Gauntlets/1h/icegauntletT3/wep_mag_gaunt_1h_icegauntletT3.skin,objects/weapons/magic/gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntlett3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
