VitalsCategoryID,DisplayName,Icon,LocationHint,LocStringGenerationHelper,GroupVitalsCategoryId,IsNamed,IsDynamicPoiTarget,LootDropChanceOverride,MtlOverride,FemaleMtlOverride
Risen_Whole_Body_12MB04,@VC_Risen_Whole_Body_12MB04,,,"<string key=""VC_Risen_Whole_Body_12MB04"">Risen_Whole_Body_12MB04</string>",Teyrnon Keep,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_12MB05,@VC_Risen_Whole_Body_12MB05,,,"<string key=""VC_Risen_Whole_Body_12MB05"">Risen_Whole_Body_12MB05</string>",Reedwater,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_12MB10a,@VC_Risen_Whole_Body_12MB10a,,,"<string key=""VC_Risen_Whole_Body_12MB10a"">Risen_Whole_Body_12MB10a</string>",Cronefinger,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_12MB10b,@VC_Risen_Whole_Body_12MB10b,,,"<string key=""VC_Risen_Whole_Body_12MB10b"">Risen_Whole_Body_12MB10b</string>",Blackpick,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_12MB10c,@VC_Risen_Whole_Body_12MB10c,,,"<string key=""VC_Risen_Whole_Body_12MB10c"">Risen_Whole_Body_12MB10c</string>",Enthralled,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_13,@VC_Risen_Whole_Body_13,,,"<string key=""VC_Risen_Whole_Body_13"">Risen_Whole_Body_13</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_13WF08b,@VC_Risen_Whole_Body_13WF08b,,,"<string key=""VC_Risen_Whole_Body_13WF08b"">Risen_Whole_Body_13WF08b</string>",Swampwater,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_14,@VC_Risen_Whole_Body_14,,,"<string key=""VC_Risen_Whole_Body_14"">Risen_Whole_Body_14</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_15,@VC_Risen_Whole_Body_15,,,"<string key=""VC_Risen_Whole_Body_15"">Risen_Whole_Body_15</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_15EC02b,@VC_Risen_Whole_Body_15EC02b,,,"<string key=""VC_Risen_Whole_Body_15EC02b"">Risen_Whole_Body_15EC02b</string>",Seeles,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_15EC03a,@VC_Risen_Whole_Body_15EC03a,,,"<string key=""VC_Risen_Whole_Body_15EC03a"">Risen_Whole_Body_15EC03a</string>",Solitude,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_15EC04b,@VC_Risen_Whole_Body_15EC04b,,,"<string key=""VC_Risen_Whole_Body_15EC04b"">Risen_Whole_Body_15EC04b</string>",Sandyshoal,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_16,@VC_Risen_Whole_Body_16,,,"<string key=""VC_Risen_Whole_Body_16"">Risen_Whole_Body_16</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_17,@VC_Risen_Whole_Body_17,,,"<string key=""VC_Risen_Whole_Body_17"">Risen_Whole_Body_17</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_18,@VC_Risen_Whole_Body_18,,,"<string key=""VC_Risen_Whole_Body_18"">Risen_Whole_Body_18</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_19,@VC_Risen_Whole_Body_19,,,"<string key=""VC_Risen_Whole_Body_19"">Risen_Whole_Body_19</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_20,@VC_Risen_Whole_Body_20,,,"<string key=""VC_Risen_Whole_Body_20"">Risen_Whole_Body_20</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_21,@VC_Risen_Whole_Body_21,,,"<string key=""VC_Risen_Whole_Body_21"">Risen_Whole_Body_21</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_22,@VC_Risen_Whole_Body_22,,,"<string key=""VC_Risen_Whole_Body_22"">Risen_Whole_Body_22</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_23,@VC_Risen_Whole_Body_23,,,"<string key=""VC_Risen_Whole_Body_23"">Risen_Whole_Body_23</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_24,@VC_Risen_Whole_Body_24,,,"<string key=""VC_Risen_Whole_Body_24"">Risen_Whole_Body_24</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_25,@VC_Risen_Whole_Body_25,,,"<string key=""VC_Risen_Whole_Body_25"">Risen_Whole_Body_25</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_25_ELITE,@VC_Risen_Whole_Body_25_ELITE,,,"<string key=""VC_Risen_Whole_Body_25_ELITE"">Risen_Whole_Body_25_ELITE</string>",,,,,,
Risen_Whole_Body_26,@VC_Risen_Whole_Body_26,,,"<string key=""VC_Risen_Whole_Body_26"">Risen_Whole_Body_26</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_27,@VC_Risen_Whole_Body_27,,,"<string key=""VC_Risen_Whole_Body_27"">Risen_Whole_Body_27</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_28,@VC_Risen_Whole_Body_28,,,"<string key=""VC_Risen_Whole_Body_28"">Risen_Whole_Body_28</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_29,@VC_Risen_Whole_Body_29,,,"<string key=""VC_Risen_Whole_Body_29"">Risen_Whole_Body_29</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_30,@VC_Risen_Whole_Body_30,,,"<string key=""VC_Risen_Whole_Body_30"">Risen_Whole_Body_30</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_31,@VC_Risen_Whole_Body_31,,,"<string key=""VC_Risen_Whole_Body_31"">Risen_Whole_Body_31</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_32,@VC_Risen_Whole_Body_32,,,"<string key=""VC_Risen_Whole_Body_32"">Risen_Whole_Body_32</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_33,@VC_Risen_Whole_Body_33,,,"<string key=""VC_Risen_Whole_Body_33"">Risen_Whole_Body_33</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_33_ELITE,@VC_Risen_Whole_Body_33_ELITE,,,"<string key=""VC_Risen_Whole_Body_33_ELITE"">Risen_Whole_Body_33_ELITE</string>",,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_34,@VC_Risen_Whole_Body_34,,,"<string key=""VC_Risen_Whole_Body_34"">Risen_Whole_Body_34</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_35,@VC_Risen_Whole_Body_35,,,"<string key=""VC_Risen_Whole_Body_35"">Risen_Whole_Body_35</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_36,@VC_Risen_Whole_Body_36,,,"<string key=""VC_Risen_Whole_Body_36"">Risen_Whole_Body_36</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_37,@VC_Risen_Whole_Body_37,,,"<string key=""VC_Risen_Whole_Body_37"">Risen_Whole_Body_37</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_38,@VC_Risen_Whole_Body_38,,,"<string key=""VC_Risen_Whole_Body_38"">Risen_Whole_Body_38</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_39,@VC_Risen_Whole_Body_39,,,"<string key=""VC_Risen_Whole_Body_39"">Risen_Whole_Body_39</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_40,@VC_Risen_Whole_Body_40,,,"<string key=""VC_Risen_Whole_Body_40"">Risen_Whole_Body_40</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_41,@VC_Risen_Whole_Body_41,,,"<string key=""VC_Risen_Whole_Body_41"">Risen_Whole_Body_41</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_42,@VC_Risen_Whole_Body_42,,,"<string key=""VC_Risen_Whole_Body_42"">Risen_Whole_Body_42</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_43,@VC_Risen_Whole_Body_43,,,"<string key=""VC_Risen_Whole_Body_43"">Risen_Whole_Body_43</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_44,@VC_Risen_Whole_Body_44,,,"<string key=""VC_Risen_Whole_Body_44"">Risen_Whole_Body_44</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_45,@VC_Risen_Whole_Body_45,,,"<string key=""VC_Risen_Whole_Body_45"">Risen_Whole_Body_45</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_46,@VC_Risen_Whole_Body_46,,,"<string key=""VC_Risen_Whole_Body_46"">Risen_Whole_Body_46</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_47,@VC_Risen_Whole_Body_47,,,"<string key=""VC_Risen_Whole_Body_47"">Risen_Whole_Body_47</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_48,@VC_Risen_Whole_Body_48,,,"<string key=""VC_Risen_Whole_Body_48"">Risen_Whole_Body_48</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_49,@VC_Risen_Whole_Body_49,,,"<string key=""VC_Risen_Whole_Body_49"">Risen_Whole_Body_49</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_50,@VC_Risen_Whole_Body_50,,,"<string key=""VC_Risen_Whole_Body_50"">Risen_Whole_Body_50</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Risen_Whole_Body_6,@VC_Risen_Whole_Body_6,,,"<string key=""VC_Risen_Whole_Body_6"">Risen_Whole_Body_6</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_7,@VC_Risen_Whole_Body_7,,,"<string key=""VC_Risen_Whole_Body_7"">Risen_Whole_Body_7</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_8,@VC_Risen_Whole_Body_8,,,"<string key=""VC_Risen_Whole_Body_8"">Risen_Whole_Body_8</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_9,@VC_Risen_Whole_Body_9,,,"<string key=""VC_Risen_Whole_Body_9"">Risen_Whole_Body_9</string>",Generic,,,,Objects\Characters\npc\supernatural\withered\withered_matGroup.mtl,
Risen_Whole_Body_DG_Windsward_00,@VC_Risen_Whole_Body_DG_Windsward_00,,,"<string key=""VC_Risen_Whole_Body_DG_Windsward_00"">Risen_Whole_Body_DG_Windsward_00</string>",Star_Excavation,,,,Objects\Characters\npc\supernatural\withered\withered_var02_matGroup.mtl,
Risen_Whole_Body_Named_DG_Windsward_00,@VC_Risen_Whole_Body_Named_DG_Windsward_00,,,"<string key=""VC_Risen_Whole_Body_Named_DG_Windsward_00"">Risen_Whole_Body_Named_DG_Windsward_00</string>",Star_Excavation,true,true,,Objects\Characters\npc\supernatural\withered\withered_var01_matGroup.mtl,
Riverseat,@VC_Riverseat,,,"<string key=""VC_Riverseat"">Riverseat</string>",BASE,,,,,
Riverworn,@VC_Riverworn,,,"<string key=""VC_Riverworn"">Riverworn</string>",BASE,,,,,
Rockruins,@VC_Rockruins,,,"<string key=""VC_Rockruins"">Rockruins</string>",BASE,,,,,
Rotcrop,@VC_Rotcrop,,,"<string key=""VC_Rotcrop"">Rotcrop</string>",BASE,,,,,
Rothoard,@VC_Rothoard,,,"<string key=""VC_Rothoard"">Rothoard</string>",BASE,,,,,
Rotten_Ward,@VC_Rotten_Ward,,,"<string key=""VC_Rotten_Ward"">Rotten_Ward</string>",BASE,,,,,
Runeforge,@VC_Runeforge,,,"<string key=""VC_Runeforge"">Runeforge</string>",,,,,,
Rusted_Fork,@VC_Rusted_Fork,,,"<string key=""VC_Rusted_Fork"">Rusted_Fork</string>",BASE,,,,,
Rustheart,@VC_Rustheart,,,"<string key=""VC_Rustheart"">Rustheart</string>",BASE,,,,,
Sand_Elemental_Heavy_16BS01,@VC_Sand_Elemental_Heavy_16BS01,,,"<string key=""VC_Sand_Elemental_Heavy_16BS01"">Sand_Elemental_Heavy_16BS01</string>",,,,,,
Sand_Elemental_Heavy_16BS02,@VC_Sand_Elemental_Heavy_16BS02,,,"<string key=""VC_Sand_Elemental_Heavy_16BS02"">Sand_Elemental_Heavy_16BS02</string>",,,,,,
Sand_Elemental_Heavy_16BS03,@VC_Sand_Elemental_Heavy_16BS03,,,"<string key=""VC_Sand_Elemental_Heavy_16BS03"">Sand_Elemental_Heavy_16BS03</string>",,,,,,
Sand_Elemental_Heavy_16BS04,@VC_Sand_Elemental_Heavy_16BS04,,,"<string key=""VC_Sand_Elemental_Heavy_16BS04"">Sand_Elemental_Heavy_16BS04</string>",,,,,,
Sand_Elemental_Heavy_16BS05,@VC_Sand_Elemental_Heavy_16BS05,,,"<string key=""VC_Sand_Elemental_Heavy_16BS05"">Sand_Elemental_Heavy_16BS05</string>",,,,,,
Sand_Elemental_Heavy_16BS06,@VC_Sand_Elemental_Heavy_16BS06,,,"<string key=""VC_Sand_Elemental_Heavy_16BS06"">Sand_Elemental_Heavy_16BS06</string>",,,,,,
Sand_Elemental_Heavy_16BS07,@VC_Sand_Elemental_Heavy_16BS07,,,"<string key=""VC_Sand_Elemental_Heavy_16BS07"">Sand_Elemental_Heavy_16BS07</string>",,,,,,
Sand_Elemental_Heavy_16BS08,@VC_Sand_Elemental_Heavy_16BS08,,,"<string key=""VC_Sand_Elemental_Heavy_16BS08"">Sand_Elemental_Heavy_16BS08</string>",,,,,,
Sand_Elemental_Heavy_16BS09,@VC_Sand_Elemental_Heavy_16BS09,,,"<string key=""VC_Sand_Elemental_Heavy_16BS09"">Sand_Elemental_Heavy_16BS09</string>",,,,,,
Sand_Elemental_Heavy_16BS10,@VC_Sand_Elemental_Heavy_16BS10,,,"<string key=""VC_Sand_Elemental_Heavy_16BS10"">Sand_Elemental_Heavy_16BS10</string>",,,,,,
Sand_Elemental_Heavy_16BS11,@VC_Sand_Elemental_Heavy_16BS11,,,"<string key=""VC_Sand_Elemental_Heavy_16BS11"">Sand_Elemental_Heavy_16BS11</string>",,,,,,
Sand_Elemental_Heavy_16BS12,@VC_Sand_Elemental_Heavy_16BS12,,,"<string key=""VC_Sand_Elemental_Heavy_16BS12"">Sand_Elemental_Heavy_16BS12</string>",,,,,,
Sand_Elemental_Heavy_Named_00,@VC_Sand_Elemental_Heavy_Named_00,,,"<string key=""VC_Sand_Elemental_Heavy_Named_00"">Sand_Elemental_Heavy_Named_00</string>",,,,,,
Sand_Elemental_Heavy_S02,@VC_Sand_Elemental_Heavy_S02,,,"<string key=""VC_Sand_Elemental_Heavy_S02"">Sand_Elemental_Heavy_S02</string>",,,,,,
Sand_Elemental_QuestBoss,@VC_Sand_Elemental_QuestBoss,,,"<string key=""VC_Sand_Elemental_QuestBoss"">Sand_Elemental_QuestBoss</string>",,,,,,
Sand_Elemental_Shaman_16BS01,@VC_Sand_Elemental_Shaman_16BS01,,,"<string key=""VC_Sand_Elemental_Shaman_16BS01"">Sand_Elemental_Shaman_16BS01</string>",,,,,,
Sand_Elemental_Shaman_16BS02,@VC_Sand_Elemental_Shaman_16BS02,,,"<string key=""VC_Sand_Elemental_Shaman_16BS02"">Sand_Elemental_Shaman_16BS02</string>",,,,,,
Sand_Elemental_Shaman_16BS03,@VC_Sand_Elemental_Shaman_16BS03,,,"<string key=""VC_Sand_Elemental_Shaman_16BS03"">Sand_Elemental_Shaman_16BS03</string>",,,,,,
Sand_Elemental_Shaman_16BS04,@VC_Sand_Elemental_Shaman_16BS04,,,"<string key=""VC_Sand_Elemental_Shaman_16BS04"">Sand_Elemental_Shaman_16BS04</string>",,,,,,
Sand_Elemental_Shaman_16BS05,@VC_Sand_Elemental_Shaman_16BS05,,,"<string key=""VC_Sand_Elemental_Shaman_16BS05"">Sand_Elemental_Shaman_16BS05</string>",,,,,,
Sand_Elemental_Shaman_16BS06,@VC_Sand_Elemental_Shaman_16BS06,,,"<string key=""VC_Sand_Elemental_Shaman_16BS06"">Sand_Elemental_Shaman_16BS06</string>",,,,,,
Sand_Elemental_Shaman_16BS07,@VC_Sand_Elemental_Shaman_16BS07,,,"<string key=""VC_Sand_Elemental_Shaman_16BS07"">Sand_Elemental_Shaman_16BS07</string>",,,,,,
Sand_Elemental_Shaman_16BS08,@VC_Sand_Elemental_Shaman_16BS08,,,"<string key=""VC_Sand_Elemental_Shaman_16BS08"">Sand_Elemental_Shaman_16BS08</string>",,,,,,
Sand_Elemental_Shaman_16BS09,@VC_Sand_Elemental_Shaman_16BS09,,,"<string key=""VC_Sand_Elemental_Shaman_16BS09"">Sand_Elemental_Shaman_16BS09</string>",,,,,,
Sand_Elemental_Shaman_16BS10,@VC_Sand_Elemental_Shaman_16BS10,,,"<string key=""VC_Sand_Elemental_Shaman_16BS10"">Sand_Elemental_Shaman_16BS10</string>",,,,,,
Sand_Elemental_Shaman_16BS11,@VC_Sand_Elemental_Shaman_16BS11,,,"<string key=""VC_Sand_Elemental_Shaman_16BS11"">Sand_Elemental_Shaman_16BS11</string>",,,,,,
Sand_Elemental_Shaman_16BS12,@VC_Sand_Elemental_Shaman_16BS12,,,"<string key=""VC_Sand_Elemental_Shaman_16BS12"">Sand_Elemental_Shaman_16BS12</string>",,,,,,
Sand_Elemental_Shaman_Named_00,@VC_Sand_Elemental_Shaman_Named_00,,,"<string key=""VC_Sand_Elemental_Shaman_Named_00"">Sand_Elemental_Shaman_Named_00</string>",,,,,,
Sand_Elemental_Shaman_S02,@VC_Sand_Elemental_Shaman_S02,,,"<string key=""VC_Sand_Elemental_Shaman_S02"">Sand_Elemental_Shaman_S02</string>",,,,,,
Sand_Elemental_Soldier_16BS01,@VC_Sand_Elemental_Soldier_16BS01,,,"<string key=""VC_Sand_Elemental_Soldier_16BS01"">Sand_Elemental_Soldier_16BS01</string>",,,,,,
Sand_Elemental_Soldier_16BS02,@VC_Sand_Elemental_Soldier_16BS02,,,"<string key=""VC_Sand_Elemental_Soldier_16BS02"">Sand_Elemental_Soldier_16BS02</string>",,,,,,
Sand_Elemental_Soldier_16BS03,@VC_Sand_Elemental_Soldier_16BS03,,,"<string key=""VC_Sand_Elemental_Soldier_16BS03"">Sand_Elemental_Soldier_16BS03</string>",,,,,,
Sand_Elemental_Soldier_16BS04,@VC_Sand_Elemental_Soldier_16BS04,,,"<string key=""VC_Sand_Elemental_Soldier_16BS04"">Sand_Elemental_Soldier_16BS04</string>",,,,,,
Sand_Elemental_Soldier_16BS04c,@VC_Sand_Elemental_Soldier_16BS04c,,,"<string key=""VC_Sand_Elemental_Soldier_16BS04c"">Sand_Elemental_Soldier_16BS04c</string>",Generic,,,,,
Sand_Elemental_Soldier_16BS05,@VC_Sand_Elemental_Soldier_16BS05,,,"<string key=""VC_Sand_Elemental_Soldier_16BS05"">Sand_Elemental_Soldier_16BS05</string>",,,,,,
Sand_Elemental_Soldier_16BS06,@VC_Sand_Elemental_Soldier_16BS06,,,"<string key=""VC_Sand_Elemental_Soldier_16BS06"">Sand_Elemental_Soldier_16BS06</string>",,,,,,
Sand_Elemental_Soldier_16BS07,@VC_Sand_Elemental_Soldier_16BS07,,,"<string key=""VC_Sand_Elemental_Soldier_16BS07"">Sand_Elemental_Soldier_16BS07</string>",,,,,,
Sand_Elemental_Soldier_16BS08,@VC_Sand_Elemental_Soldier_16BS08,,,"<string key=""VC_Sand_Elemental_Soldier_16BS08"">Sand_Elemental_Soldier_16BS08</string>",,,,,,
Sand_Elemental_Soldier_16BS09,@VC_Sand_Elemental_Soldier_16BS09,,,"<string key=""VC_Sand_Elemental_Soldier_16BS09"">Sand_Elemental_Soldier_16BS09</string>",,,,,,
Sand_Elemental_Soldier_16BS10,@VC_Sand_Elemental_Soldier_16BS10,,,"<string key=""VC_Sand_Elemental_Soldier_16BS10"">Sand_Elemental_Soldier_16BS10</string>",,,,,,
Sand_Elemental_Soldier_16BS11,@VC_Sand_Elemental_Soldier_16BS11,,,"<string key=""VC_Sand_Elemental_Soldier_16BS11"">Sand_Elemental_Soldier_16BS11</string>",,,,,,
Sand_Elemental_Soldier_16BS12,@VC_Sand_Elemental_Soldier_16BS12,,,"<string key=""VC_Sand_Elemental_Soldier_16BS12"">Sand_Elemental_Soldier_16BS12</string>",,,,,,
Sand_Elemental_Soldier_Named_00,@VC_Sand_Elemental_Soldier_Named_00,,,"<string key=""VC_Sand_Elemental_Soldier_Named_00"">Sand_Elemental_Soldier_Named_00</string>",Generic,,,,,
Sand_Elemental_Soldier_S02,@VC_Sand_Elemental_Soldier_S02,,,"<string key=""VC_Sand_Elemental_Soldier_S02"">Sand_Elemental_Soldier_S02</string>",,,,,,
Sandworm,@VC_Sandworm,,,"<string key=""VC_Sandworm"">Sandworm</string>",,,,,,
Sandyshoal,@VC_Sandyshoal,,,"<string key=""VC_Sandyshoal"">Sandyshoal</string>",BASE,,,,,
Scion,@VC_Scion,,,"<string key=""VC_Scion"">Scion</string>",BASE,,,,,
Scorchvein,@VC_Scorchvein,,,"<string key=""VC_Scorchvein"">Scorchvein</string>",BASE,,,,,
Scorpion,@VC_Scorpion,,,"<string key=""VC_Scorpion"">Scorpion</string>",BASE,,,,,
Scorpius,@VC_Scorpius,,,"<string key=""VC_Scorpius"">Scorpius</string>",BASE,,,,,
Scratchrock,@VC_Scratchrock,,,"<string key=""VC_Scratchrock"">Scratchrock</string>",BASE,,,,,
Season_02_EggGuardian,@VC_Season_02_EggGuardian,,,"<string key=""VC_Season_02_EggGuardian"">Season_02_EggGuardian</string>",,,,,,
Season_02_EggGuardian_Huntress,@VC_Season_02_EggGuardian_Huntress,,,"<string key=""VC_Season_02_EggGuardian_Huntress"">Season_02_EggGuardian_Huntress</string>",,,,,,
Season_02_EggGuardianDefeated,@VC_Season_02_EggGuardianDefeated,,,"<string key=""VC_Season_02_EggGuardianDefeated"">Season_02_EggGuardianDefeated</string>",,,,,,
Season_02_Event_Sulfur_Elemental_Heavy,@VC_Season_02_Event_Sulfur_Elemental_Heavy,,,"<string key=""VC_Season_02_Event_Sulfur_Elemental_Heavy"">Season_02_Event_Sulfur_Elemental_Heavy</string>",,,,,,
Season_02_Event_Sulfur_Elemental_Shaman,@VC_Season_02_Event_Sulfur_Elemental_Shaman,,,"<string key=""VC_Season_02_Event_Sulfur_Elemental_Shaman"">Season_02_Event_Sulfur_Elemental_Shaman</string>",,,,,,
Season_02_Event_Sulfur_Elemental_Soldier,@VC_Season_02_Event_Sulfur_Elemental_Soldier,,,"<string key=""VC_Season_02_Event_Sulfur_Elemental_Soldier"">Season_02_Event_Sulfur_Elemental_Soldier</string>",,,,,,
Season_02_LtHerikai,@VC_Season_02_LtHerikai,,,"<string key=""VC_Season_02_LtHerikai"">Season_02_LtHerikai</string>",,,,,,
Season_04_Daichi,@VC_Season_04_Daichi,,,"<string key=""VC_Season_04_Daichi"">Season_04_Daichi</string>",,,,,,
Season_04_Mordred_AI,@VC_Season_04_Mordred_AI,,,"<string key=""VC_Season_04_Mordred_AI"">Season_04_Mordred_AI</string>",,,,,,
Seasong,@VC_Seasong,,,"<string key=""VC_Seasong"">Seasong</string>",BASE,,,,,
Seeles,@VC_Seeles,,,"<string key=""VC_Seeles"">Seeles</string>",BASE,,,,,
Serpentine,@VC_Serpentine,,,"<string key=""VC_Serpentine"">Serpentine</string>",,,,,,
Serumseed,@VC_Serumseed,,,"<string key=""VC_Serumseed"">Serumseed</string>",BASE,,,,,
Shattered,@VC_Shattered,,,"<string key=""VC_Shattered"">Shattered</string>",BASE,,,,,
Sheep,@VC_Sheep,,,"<string key=""VC_Sheep"">Sheep</string>",BASE,,,,,
Sheep_Churro_02BW03b,@VC_Sheep_Churro_02BW03b,,,"<string key=""VC_Sheep_Churro_02BW03b"">Sheep_Churro_02BW03b</string>",Islebound,,,,,
Sheep_Churro_11MD03,@VC_Sheep_Churro_11MD03,,,"<string key=""VC_Sheep_Churro_11MD03"">Sheep_Churro_11MD03</string>",Torrey Cliffs,,,,,
Sheep_Churro_11MD04,@VC_Sheep_Churro_11MD04,,,"<string key=""VC_Sheep_Churro_11MD04"">Sheep_Churro_11MD04</string>",Valley of Bones,,,,,
Sheep_Churro_12MB01,@VC_Sheep_Churro_12MB01,,,"<string key=""VC_Sheep_Churro_12MB01"">Sheep_Churro_12MB01</string>",Corsairs_Rise,,,,,
Sheep_Churro_12MB02,@VC_Sheep_Churro_12MB02,,,"<string key=""VC_Sheep_Churro_12MB02"">Sheep_Churro_12MB02</string>",Divine_Rise,,,,,
