RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,ExpertiseBumpChanceOverride,IsExpertiseBasedGS,HWMProgressionID,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,CraftingTime,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,ProceduralTierID1,ProceduralTierID2,ProceduralTierID3,ProceduralTierID4,ProceduralTierID5,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,AttributeCost,PerkCost,GemSlotCost,RequiredExpansion
Scarab_INT_LightLegs_ClothT52,FC_Scarab_INT_LightLegs_ClothT52,@Procedural_ClothLegsT52,TimelessShardsInt,ScarabArmorCloth,@CategoryData_SlotLegs,ClothLegs,"GoldenScarab,Shard_Light_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_INT_LightLegs_ClothT52,,,,,565,5,,Shard_INT_LightLegs_ClothT52,Shard_INT_LightLegs_ClothT52,Shard_INT_LightLegs_ClothT52,Shard_INT_LightLegs_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_INT_LightFeet_ClothT52,FC_Scarab_INT_LightFeet_ClothT52,@Procedural_ClothFeetT52,TimelessShardsInt,ScarabArmorCloth,@CategoryData_SlotFeet,ClothFeet,"GoldenScarab,Shard_Light_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_INT_LightFeet_ClothT52,,,,,565,5,,Shard_INT_LightFeet_ClothT52,Shard_INT_LightFeet_ClothT52,Shard_INT_LightFeet_ClothT52,Shard_INT_LightFeet_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_HeavyHead_PlateT52,FC_Scarab_FOC_HeavyHead_PlateT52,@Procedural_PlateHeadT52,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotHead,PlateHead,"GoldenScarab,Shard_Heavy_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_FOC_HeavyHead_PlateT52,,,,,565,5,,Shard_FOC_HeavyHead_PlateT52,Shard_FOC_HeavyHead_PlateT52,Shard_FOC_HeavyHead_PlateT52,Shard_FOC_HeavyHead_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,8,6,4,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_HeavyChest_PlateT52,FC_Scarab_FOC_HeavyChest_PlateT52,@Procedural_PlateChestT52,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotChest,PlateChest,"GoldenScarab,Shard_Heavy_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_FOC_HeavyChest_PlateT52,,,,,565,5,,Shard_FOC_HeavyChest_PlateT52,Shard_FOC_HeavyChest_PlateT52,Shard_FOC_HeavyChest_PlateT52,Shard_FOC_HeavyChest_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,16,12,7,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_HeavyHands_PlateT52,FC_Scarab_FOC_HeavyHands_PlateT52,@Procedural_PlateHandsT52,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotHands,PlateHands,"GoldenScarab,Shard_Heavy_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_FOC_HeavyHands_PlateT52,,,,,565,5,,Shard_FOC_HeavyHands_PlateT52,Shard_FOC_HeavyHands_PlateT52,Shard_FOC_HeavyHands_PlateT52,Shard_FOC_HeavyHands_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_HeavyLegs_PlateT52,FC_Scarab_FOC_HeavyLegs_PlateT52,@Procedural_PlateLegsT52,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotLegs,PlateLegs,"GoldenScarab,Shard_Heavy_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_FOC_HeavyLegs_PlateT52,,,,,565,5,,Shard_FOC_HeavyLegs_PlateT52,Shard_FOC_HeavyLegs_PlateT52,Shard_FOC_HeavyLegs_PlateT52,Shard_FOC_HeavyLegs_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_HeavyFeet_PlateT52,FC_Scarab_FOC_HeavyFeet_PlateT52,@Procedural_PlateFeetT52,TimelessShardsFoc,ScarabArmorPlate,@CategoryData_SlotFeet,PlateFeet,"GoldenScarab,Shard_Heavy_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_FOC_HeavyFeet_PlateT52,,,,,565,5,,Shard_FOC_HeavyFeet_PlateT52,Shard_FOC_HeavyFeet_PlateT52,Shard_FOC_HeavyFeet_PlateT52,Shard_FOC_HeavyFeet_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_MediumHead_LeatherT52,FC_Scarab_FOC_MediumHead_LeatherT52,@Procedural_LeatherHeadT52,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotHead,LeatherHead,"GoldenScarab,Shard_Medium_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_MediumHead_LeatherT52,,,,,565,5,,Shard_FOC_MediumHead_LeatherT52,Shard_FOC_MediumHead_LeatherT52,Shard_FOC_MediumHead_LeatherT52,Shard_FOC_MediumHead_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,11,6,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_MediumChest_LeatherT52,FC_Scarab_FOC_MediumChest_LeatherT52,@Procedural_LeatherChestT52,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotChest,LeatherChest,"GoldenScarab,Shard_Medium_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_MediumChest_LeatherT52,,,,,565,5,,Shard_FOC_MediumChest_LeatherT52,Shard_FOC_MediumChest_LeatherT52,Shard_FOC_MediumChest_LeatherT52,Shard_FOC_MediumChest_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,22,12,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_MediumHands_LeatherT52,FC_Scarab_FOC_MediumHands_LeatherT52,@Procedural_LeatherHandsT52,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotHands,LeatherHands,"GoldenScarab,Shard_Medium_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_MediumHands_LeatherT52,,,,,565,5,,Shard_FOC_MediumHands_LeatherT52,Shard_FOC_MediumHands_LeatherT52,Shard_FOC_MediumHands_LeatherT52,Shard_FOC_MediumHands_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_MediumLegs_LeatherT52,FC_Scarab_FOC_MediumLegs_LeatherT52,@Procedural_LeatherLegsT52,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotLegs,LeatherLegs,"GoldenScarab,Shard_Medium_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_MediumLegs_LeatherT52,,,,,565,5,,Shard_FOC_MediumLegs_LeatherT52,Shard_FOC_MediumLegs_LeatherT52,Shard_FOC_MediumLegs_LeatherT52,Shard_FOC_MediumLegs_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_MediumFeet_LeatherT52,FC_Scarab_FOC_MediumFeet_LeatherT52,@Procedural_LeatherFeetT52,TimelessShardsFoc,ScarabArmorFur,@CategoryData_SlotFeet,LeatherFeet,"GoldenScarab,Shard_Medium_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_MediumFeet_LeatherT52,,,,,565,5,,Shard_FOC_MediumFeet_LeatherT52,Shard_FOC_MediumFeet_LeatherT52,Shard_FOC_MediumFeet_LeatherT52,Shard_FOC_MediumFeet_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_LightHead_ClothT52,FC_Scarab_FOC_LightHead_ClothT52,@Procedural_ClothHeadT52,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotHead,ClothHead,"GoldenScarab,Shard_Light_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_LightHead_ClothT52,,,,,565,5,,Shard_FOC_LightHead_ClothT52,Shard_FOC_LightHead_ClothT52,Shard_FOC_LightHead_ClothT52,Shard_FOC_LightHead_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,11,6,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_LightChest_ClothT52,FC_Scarab_FOC_LightChest_ClothT52,@Procedural_ClothChestT52,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotChest,ClothChest,"GoldenScarab,Shard_Light_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_LightChest_ClothT52,,,,,565,5,,Shard_FOC_LightChest_ClothT52,Shard_FOC_LightChest_ClothT52,Shard_FOC_LightChest_ClothT52,Shard_FOC_LightChest_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,22,12,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_LightHands_ClothT52,FC_Scarab_FOC_LightHands_ClothT52,@Procedural_ClothHandsT52,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotHands,ClothHands,"GoldenScarab,Shard_Light_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_LightHands_ClothT52,,,,,565,5,,Shard_FOC_LightHands_ClothT52,Shard_FOC_LightHands_ClothT52,Shard_FOC_LightHands_ClothT52,Shard_FOC_LightHands_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_LightLegs_ClothT52,FC_Scarab_FOC_LightLegs_ClothT52,@Procedural_ClothLegsT52,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotLegs,ClothLegs,"GoldenScarab,Shard_Light_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_LightLegs_ClothT52,,,,,565,5,,Shard_FOC_LightLegs_ClothT52,Shard_FOC_LightLegs_ClothT52,Shard_FOC_LightLegs_ClothT52,Shard_FOC_LightLegs_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_FOC_LightFeet_ClothT52,FC_Scarab_FOC_LightFeet_ClothT52,@Procedural_ClothFeetT52,TimelessShardsFoc,ScarabArmorCloth,@CategoryData_SlotFeet,ClothFeet,"GoldenScarab,Shard_Light_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_FOC_LightFeet_ClothT52,,,,,565,5,,Shard_FOC_LightFeet_ClothT52,Shard_FOC_LightFeet_ClothT52,Shard_FOC_LightFeet_ClothT52,Shard_FOC_LightFeet_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Light_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_HeavyHead_PlateT52,FC_Scarab_CON_HeavyHead_PlateT52,@Procedural_PlateHeadT52,TimelessShardsCon,ScarabArmorPlate,@CategoryData_SlotHead,PlateHead,"GoldenScarab,Shard_Heavy_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_CON_HeavyHead_PlateT52,,,,,565,5,,Shard_CON_HeavyHead_PlateT52,Shard_CON_HeavyHead_PlateT52,Shard_CON_HeavyHead_PlateT52,Shard_CON_HeavyHead_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Heavy_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,8,6,4,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_HeavyChest_PlateT52,FC_Scarab_CON_HeavyChest_PlateT52,@Procedural_PlateChestT52,TimelessShardsCon,ScarabArmorPlate,@CategoryData_SlotChest,PlateChest,"GoldenScarab,Shard_Heavy_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_CON_HeavyChest_PlateT52,,,,,565,5,,Shard_CON_HeavyChest_PlateT52,Shard_CON_HeavyChest_PlateT52,Shard_CON_HeavyChest_PlateT52,Shard_CON_HeavyChest_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Heavy_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,16,12,7,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_HeavyHands_PlateT52,FC_Scarab_CON_HeavyHands_PlateT52,@Procedural_PlateHandsT52,TimelessShardsCon,ScarabArmorPlate,@CategoryData_SlotHands,PlateHands,"GoldenScarab,Shard_Heavy_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_CON_HeavyHands_PlateT52,,,,,565,5,,Shard_CON_HeavyHands_PlateT52,Shard_CON_HeavyHands_PlateT52,Shard_CON_HeavyHands_PlateT52,Shard_CON_HeavyHands_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Heavy_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_HeavyLegs_PlateT52,FC_Scarab_CON_HeavyLegs_PlateT52,@Procedural_PlateLegsT52,TimelessShardsCon,ScarabArmorPlate,@CategoryData_SlotLegs,PlateLegs,"GoldenScarab,Shard_Heavy_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_CON_HeavyLegs_PlateT52,,,,,565,5,,Shard_CON_HeavyLegs_PlateT52,Shard_CON_HeavyLegs_PlateT52,Shard_CON_HeavyLegs_PlateT52,Shard_CON_HeavyLegs_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Heavy_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_HeavyFeet_PlateT52,FC_Scarab_CON_HeavyFeet_PlateT52,@Procedural_PlateFeetT52,TimelessShardsCon,ScarabArmorPlate,@CategoryData_SlotFeet,PlateFeet,"GoldenScarab,Shard_Heavy_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,blacksmith2,,,,1,1,Scarab_CON_HeavyFeet_PlateT52,,,,,565,5,,Shard_CON_HeavyFeet_PlateT52,Shard_CON_HeavyFeet_PlateT52,Shard_CON_HeavyFeet_PlateT52,Shard_CON_HeavyFeet_PlateT52,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Heavy_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_MediumHead_LeatherT52,FC_Scarab_CON_MediumHead_LeatherT52,@Procedural_LeatherHeadT52,TimelessShardsCon,ScarabArmorFur,@CategoryData_SlotHead,LeatherHead,"GoldenScarab,Shard_Medium_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_MediumHead_LeatherT52,,,,,565,5,,Shard_CON_MediumHead_LeatherT52,Shard_CON_MediumHead_LeatherT52,Shard_CON_MediumHead_LeatherT52,Shard_CON_MediumHead_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Medium_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,11,6,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_MediumChest_LeatherT52,FC_Scarab_CON_MediumChest_LeatherT52,@Procedural_LeatherChestT52,TimelessShardsCon,ScarabArmorFur,@CategoryData_SlotChest,LeatherChest,"GoldenScarab,Shard_Medium_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_MediumChest_LeatherT52,,,,,565,5,,Shard_CON_MediumChest_LeatherT52,Shard_CON_MediumChest_LeatherT52,Shard_CON_MediumChest_LeatherT52,Shard_CON_MediumChest_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Medium_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,22,12,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_MediumHands_LeatherT52,FC_Scarab_CON_MediumHands_LeatherT52,@Procedural_LeatherHandsT52,TimelessShardsCon,ScarabArmorFur,@CategoryData_SlotHands,LeatherHands,"GoldenScarab,Shard_Medium_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_MediumHands_LeatherT52,,,,,565,5,,Shard_CON_MediumHands_LeatherT52,Shard_CON_MediumHands_LeatherT52,Shard_CON_MediumHands_LeatherT52,Shard_CON_MediumHands_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Medium_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_MediumLegs_LeatherT52,FC_Scarab_CON_MediumLegs_LeatherT52,@Procedural_LeatherLegsT52,TimelessShardsCon,ScarabArmorFur,@CategoryData_SlotLegs,LeatherLegs,"GoldenScarab,Shard_Medium_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_MediumLegs_LeatherT52,,,,,565,5,,Shard_CON_MediumLegs_LeatherT52,Shard_CON_MediumLegs_LeatherT52,Shard_CON_MediumLegs_LeatherT52,Shard_CON_MediumLegs_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Medium_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_MediumFeet_LeatherT52,FC_Scarab_CON_MediumFeet_LeatherT52,@Procedural_LeatherFeetT52,TimelessShardsCon,ScarabArmorFur,@CategoryData_SlotFeet,LeatherFeet,"GoldenScarab,Shard_Medium_Feet",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_MediumFeet_LeatherT52,,,,,565,5,,Shard_CON_MediumFeet_LeatherT52,Shard_CON_MediumFeet_LeatherT52,Shard_CON_MediumFeet_LeatherT52,Shard_CON_MediumFeet_LeatherT52,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Medium_Feet,Item,GoldenScarab,Item,ChromaticSeal,Item,5,3,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_LightHead_ClothT52,FC_Scarab_CON_LightHead_ClothT52,@Procedural_ClothHeadT52,TimelessShardsCon,ScarabArmorCloth,@CategoryData_SlotHead,ClothHead,"GoldenScarab,Shard_Light_Head",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_LightHead_ClothT52,,,,,565,5,,Shard_CON_LightHead_ClothT52,Shard_CON_LightHead_ClothT52,Shard_CON_LightHead_ClothT52,Shard_CON_LightHead_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Light_Head,Item,GoldenScarab,Item,ChromaticSeal,Item,11,6,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_LightChest_ClothT52,FC_Scarab_CON_LightChest_ClothT52,@Procedural_ClothChestT52,TimelessShardsCon,ScarabArmorCloth,@CategoryData_SlotChest,ClothChest,"GoldenScarab,Shard_Light_Chest",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_LightChest_ClothT52,,,,,565,5,,Shard_CON_LightChest_ClothT52,Shard_CON_LightChest_ClothT52,Shard_CON_LightChest_ClothT52,Shard_CON_LightChest_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Light_Chest,Item,GoldenScarab,Item,ChromaticSeal,Item,22,12,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_LightHands_ClothT52,FC_Scarab_CON_LightHands_ClothT52,@Procedural_ClothHandsT52,TimelessShardsCon,ScarabArmorCloth,@CategoryData_SlotHands,ClothHands,"GoldenScarab,Shard_Light_Hands",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_LightHands_ClothT52,,,,,565,5,,Shard_CON_LightHands_ClothT52,Shard_CON_LightHands_ClothT52,Shard_CON_LightHands_ClothT52,Shard_CON_LightHands_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Light_Hands,Item,GoldenScarab,Item,ChromaticSeal,Item,4,4,1,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
Scarab_CON_LightLegs_ClothT52,FC_Scarab_CON_LightLegs_ClothT52,@Procedural_ClothLegsT52,TimelessShardsCon,ScarabArmorCloth,@CategoryData_SlotLegs,ClothLegs,"GoldenScarab,Shard_Light_Legs",false,true,false,false,true,2,,,,,false,3350,1,Armoring,250,outfitting2,,,,1,1,Scarab_CON_LightLegs_ClothT52,,,,,565,5,,Shard_CON_LightLegs_ClothT52,Shard_CON_LightLegs_ClothT52,Shard_CON_LightLegs_ClothT52,Shard_CON_LightLegs_ClothT52,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,CONBonusT1,Item,Shard_Light_Legs,Item,GoldenScarab,Item,ChromaticSeal,Item,10,6,2,25,3,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,250,500,750,
